,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
6372,2007-09-23T12:00:00,2007-09-23T13:00:00,2007-09-23T18:00:00Z,1.662,0.487,0.05,0.0,0.0,0.0,0.0,0.238,0.027,0.004,0.0,0.055,0.0,0.004,0.11,0.09075,0.09075,0.09075,0.09075,0.00931,0.0,0.0,0.0,0.0,0.04435,0.00505,0.00066,0.0,0.01016,0.0,0.00082,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,65.276,65.0,70.0,76.226,0.0,0.0,48.2,44.569,76.0,21.922,34.87,0.0
6373,2007-09-23T13:00:00,2007-09-23T14:00:00,2007-09-23T19:00:00Z,4.025,1.18,0.061,0.0,0.0,0.0,0.0,0.733,0.191,0.003,0.0,0.055,0.0,0.004,0.132,0.21558,0.21558,0.21558,0.21558,0.01119,0.0,0.0,0.0,0.0,0.13405,0.03491,0.0006,0.0,0.00997,0.0,0.0008,0.02406,4.0,1.429,0.179,0.0,0.0,2.946,0.132,0.0,0.0,65.002,65.0,70.0,80.352,0.0,0.0,46.4,42.904,76.0,23.04,43.429,0.0
6374,2007-09-23T14:00:00,2007-09-23T15:00:00,2007-09-23T20:00:00Z,1.798,0.527,0.0,0.0,0.0,0.0,0.0,0.145,0.191,0.003,0.0,0.055,0.0,0.005,0.129,0.09783,0.09783,0.09783,0.09783,0.0,0.0,0.0,0.0,0.0,0.02687,0.03545,0.00061,0.0,0.01013,0.0,0.00091,0.02387,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,65.616,65.0,70.0,70.175,0.0,0.0,50.0,43.925,62.0,20.804,53.573,0.0
6375,2007-09-23T15:00:00,2007-09-23T16:00:00,2007-09-23T21:00:00Z,1.642,0.481,0.0,0.0,0.0,0.0,0.0,0.093,0.192,0.004,0.0,0.053,0.0,0.005,0.134,0.09039,0.09039,0.09039,0.09039,0.0,0.0,0.0,0.0,0.0,0.01754,0.03598,0.00067,0.0,0.01,0.0,0.00095,0.02526,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,66.22,65.0,70.0,56.894,0.0,0.0,51.8,44.798,58.0,17.224,68.155,12.997
6376,2007-09-23T16:00:00,2007-09-23T17:00:00,2007-09-23T22:00:00Z,1.385,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.006,0.0,0.057,0.0,0.006,0.14,0.0747,0.0747,0.0747,0.0747,0.0,0.0,0.0,0.0,0.0,0.0,0.03617,0.00104,0.0,0.01052,0.0,0.00113,0.02584,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,66.507,65.0,70.0,53.575,0.0,0.0,51.8,44.802,58.0,16.106,57.377,150.257
6377,2007-09-23T17:00:00,2007-09-23T18:00:00,2007-09-23T23:00:00Z,2.5,0.733,0.0,0.0,0.0,0.0,0.0,0.256,0.212,0.011,0.03,0.062,0.0,0.008,0.152,0.18832,0.18832,0.18832,0.18832,0.0,0.0,0.0,0.0,0.0,0.06583,0.0546,0.0029,0.00771,0.01603,0.0,0.00215,0.03911,0.806,0.288,0.0,0.0,0.0,0.592,0.129,0.0,0.0,65.049,65.0,70.0,7.572,99.99,0.0,51.8,45.508,62.0,6.935,15.533,0.0
6378,2007-09-23T18:00:00,2007-09-23T19:00:00,2007-09-24T00:00:00Z,1.876,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.256,0.014,0.0,0.065,0.0,0.01,0.155,0.2308,0.2308,0.2308,0.2308,0.02099,0.0,0.0,0.0,0.0,0.0,0.10736,0.00599,0.0,0.02726,0.0,0.00417,0.06504,0.402,0.144,0.0,0.0,0.0,0.296,0.133,0.0,0.0,66.004,65.0,70.0,32.483,0.0,0.0,48.2,43.793,71.0,5.816,13.631,53.573
6379,2007-09-23T19:00:00,2007-09-23T20:00:00,2007-09-24T01:00:00Z,2.958,0.867,0.05,0.0,0.0,0.0,0.0,0.247,0.333,0.018,0.0,0.062,0.0,0.011,0.146,0.36791,0.36791,0.36791,0.36791,0.02122,0.0,0.0,0.0,0.0,0.10474,0.14139,0.00757,0.0,0.02646,0.0,0.00448,0.06206,0.403,0.144,0.0,0.0,0.0,0.296,0.129,0.0,0.0,66.363,65.0,70.0,34.463,0.0,0.0,46.4,42.911,76.0,4.698,0.0,0.0
6380,2007-09-23T20:00:00,2007-09-23T21:00:00,2007-09-24T02:00:00Z,2.41,0.706,0.05,0.0,0.0,0.0,0.0,0.0,0.422,0.025,0.0,0.061,0.0,0.011,0.137,0.27668,0.27668,0.27668,0.27668,0.01959,0.0,0.0,0.0,0.0,0.0,0.16535,0.00966,0.0,0.02391,0.0,0.00438,0.05379,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,66.144,65.0,70.0,36.119,0.0,0.0,44.24,41.9,83.0,2.461,0.0,0.0
6381,2007-09-23T21:00:00,2007-09-23T22:00:00,2007-09-24T03:00:00Z,2.556,0.749,0.05,0.0,0.0,0.0,0.0,0.0,0.468,0.029,0.0,0.06,0.0,0.011,0.132,0.28929,0.28929,0.28929,0.28929,0.01931,0.0,0.0,0.0,0.0,0.0,0.18062,0.01125,0.0,0.02308,0.0,0.0042,0.05085,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,66.009,65.0,70.0,37.171,0.0,0.0,42.8,41.074,87.0,0.0,0.0,0.0
6382,2007-09-23T22:00:00,2007-09-23T23:00:00,2007-09-24T04:00:00Z,2.098,0.615,0.05,0.0,0.0,0.0,0.0,0.04,0.316,0.025,0.0,0.057,0.0,0.009,0.117,0.24262,0.24262,0.24262,0.24262,0.01973,0.0,0.0,0.0,0.0,0.01576,0.12476,0.00997,0.0,0.02255,0.0,0.00367,0.04619,0.406,0.145,0.0,0.0,0.0,0.296,0.128,0.0,0.0,65.146,65.0,70.0,40.671,0.0,0.0,39.2,38.348,93.0,0.0,0.0,0.0
6383,2007-09-23T23:00:00,2007-09-24T00:00:00,2007-09-24T05:00:00Z,2.398,0.703,0.152,0.0,0.0,0.0,0.0,0.215,0.137,0.018,0.015,0.053,0.0,0.008,0.105,0.29635,0.29635,0.29635,0.29635,0.06409,0.00014,0.0,0.0,0.0,0.0906,0.05764,0.00739,0.00633,0.02246,0.0,0.00332,0.04439,0.805,0.287,1.372,0.0,0.0,0.592,0.133,0.0,0.0,65.013,65.0,70.0,17.649,50.006,0.0,39.2,38.348,93.0,0.0,0.0,0.0
6384,2007-09-24T00:00:00,2007-09-24T01:00:00,2007-09-24T06:00:00Z,1.166,0.342,0.135,0.0,0.0,0.0,0.0,0.0,0.027,0.014,0.0,0.052,0.0,0.004,0.11,0.1511,0.1511,0.1511,0.1511,0.05961,0.00012,0.0,0.0,0.0,0.0,0.01199,0.00604,0.0,0.02298,0.0,0.00194,0.04843,0.0,0.0,1.055,0.0,0.0,0.0,0.129,0.0,0.0,65.001,65.0,70.0,41.46,0.0,0.0,37.4,37.4,100.0,0.0,0.0,0.0
6385,2007-09-24T01:00:00,2007-09-24T02:00:00,2007-09-24T07:00:00Z,2.025,0.593,0.15,0.0,0.0,0.0,0.0,0.238,0.027,0.014,0.0,0.051,0.0,0.004,0.11,0.25561,0.25561,0.25561,0.25561,0.06442,0.00013,0.0,0.0,0.0,0.10261,0.01168,0.00589,0.0,0.02182,0.0,0.00189,0.04717,0.0,0.0,1.314,0.0,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,41.448,0.0,0.0,37.4,36.583,93.0,0.0,0.0,0.0
6386,2007-09-24T02:00:00,2007-09-24T03:00:00,2007-09-24T08:00:00Z,1.215,0.356,0.152,0.0,0.0,0.0,0.0,0.0,0.027,0.014,0.0,0.049,0.0,0.004,0.11,0.14779,0.14779,0.14779,0.14779,0.06296,0.00013,0.0,0.0,0.0,0.0,0.01126,0.00567,0.0,0.02049,0.0,0.00182,0.04546,0.0,0.0,1.362,0.0,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,39.669,0.0,0.0,39.2,38.348,93.0,0.0,0.0,0.0
6387,2007-09-24T03:00:00,2007-09-24T04:00:00,2007-09-24T09:00:00Z,2.235,0.655,0.196,0.0,0.0,0.0,0.0,0.256,0.027,0.014,0.0,0.048,0.0,0.004,0.11,0.27182,0.27182,0.27182,0.27182,0.0812,0.00021,0.0,0.0,0.0,0.1063,0.01125,0.00567,0.0,0.01994,0.0,0.00182,0.04543,0.806,0.288,2.002,0.0,0.0,0.594,0.132,0.0,0.0,65.0,65.0,70.0,43.185,0.0,0.0,35.6,35.6,100.0,0.0,0.0,0.0
6388,2007-09-24T04:00:00,2007-09-24T05:00:00,2007-09-24T10:00:00Z,1.384,0.406,0.204,0.001,0.0,0.0,0.0,0.0,0.027,0.014,0.0,0.047,0.0,0.004,0.11,0.17776,0.17776,0.17776,0.17776,0.08925,0.00023,0.0,0.0,0.0,0.0,0.01188,0.00599,0.0,0.02049,0.0,0.00192,0.04799,0.0,0.0,2.203,0.0,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,43.185,0.0,0.0,35.6,34.818,93.0,0.0,0.0,0.0
6389,2007-09-24T05:00:00,2007-09-24T06:00:00,2007-09-24T11:00:00Z,4.036,1.183,0.227,0.001,0.0,0.0,0.0,0.721,0.074,0.011,0.0,0.047,0.0,0.006,0.097,0.50042,0.50042,0.50042,0.50042,0.09598,0.00027,0.0,0.0,0.0,0.30514,0.03135,0.00465,0.0,0.01978,0.0,0.0024,0.04085,3.867,1.381,2.575,0.0,0.0,2.848,0.132,0.0,0.0,65.0,65.0,70.0,43.185,0.0,0.0,35.6,35.6,100.0,0.0,0.0,0.0
6390,2007-09-24T06:00:00,2007-09-24T07:00:00,2007-09-24T12:00:00Z,2.413,0.707,0.266,0.002,0.0,0.0,0.0,0.238,0.027,0.01,0.0,0.049,0.0,0.004,0.11,0.29986,0.29986,0.29986,0.29986,0.11287,0.0009,0.0,0.0,0.0,0.10098,0.01149,0.00441,0.0,0.02092,0.0,0.00186,0.04642,0.0,0.0,2.937,0.0,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,44.886,0.0,0.0,33.8,33.8,100.0,0.0,0.0,0.0
6391,2007-09-24T07:00:00,2007-09-24T08:00:00,2007-09-24T13:00:00Z,1.612,0.472,0.267,0.002,0.0,0.0,0.0,0.0,0.027,0.01,0.0,0.052,0.0,0.004,0.11,0.11464,0.11464,0.11464,0.11464,0.0648,0.00055,0.0,0.0,0.0,0.0,0.00658,0.00245,0.0,0.01261,0.0,0.00106,0.02658,0.0,0.0,2.941,0.0,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,43.601,0.0,0.0,35.6,35.6,100.0,3.355,0.0,0.0
6392,2007-09-24T08:00:00,2007-09-24T09:00:00,2007-09-24T14:00:00Z,1.05,0.308,0.104,0.0,0.0,0.0,0.0,0.0,0.027,0.01,0.0,0.053,0.0,0.004,0.11,0.05905,0.05905,0.05905,0.05905,0.01989,3.0e-05,0.0,0.0,0.0,0.0,0.0052,0.00188,0.0,0.01021,0.0,0.00084,0.021,0.0,0.0,0.876,0.0,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,36.2,0.0,0.0,44.6,41.962,81.0,5.816,25.36,152.793
6393,2007-09-24T09:00:00,2007-09-24T10:00:00,2007-09-24T15:00:00Z,0.886,0.26,0.057,0.0,0.0,0.0,0.0,0.0,0.027,0.008,0.0,0.053,0.0,0.004,0.11,0.04815,0.04815,0.04815,0.04815,0.01059,0.0,0.0,0.0,0.0,0.0,0.00503,0.00154,0.0,0.00987,0.0,0.00081,0.0203,0.405,0.145,0.114,0.0,0.0,0.297,0.131,0.0,0.0,65.0,65.0,70.0,39.571,0.0,0.0,48.2,43.801,71.0,10.29,43.746,157.548
6394,2007-09-24T10:00:00,2007-09-24T11:00:00,2007-09-24T16:00:00Z,1.493,0.438,0.0,0.0,0.0,0.0,0.0,0.238,0.027,0.007,0.0,0.052,0.0,0.004,0.11,0.07989,0.07989,0.07989,0.07989,0.0,0.0,0.0,0.0,0.0,0.04348,0.00495,0.00119,0.0,0.00948,0.0,0.0008,0.01999,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,66.233,65.0,70.0,32.205,0.0,0.0,53.6,44.87,50.0,9.171,37.723,228.239
6395,2007-09-24T11:00:00,2007-09-24T12:00:00,2007-09-24T17:00:00Z,0.674,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.004,0.0,0.052,0.0,0.004,0.11,0.03673,0.03673,0.03673,0.03673,0.0,0.0,0.0,0.0,0.0,0.0,0.00504,0.00083,0.0,0.00967,0.0,0.00082,0.02038,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,66.542,65.0,70.0,37.133,0.0,0.0,55.4,45.764,47.0,11.408,41.844,247.259
6396,2007-09-24T12:00:00,2007-09-24T13:00:00,2007-09-24T18:00:00Z,0.679,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.004,0.0,0.055,0.0,0.004,0.11,0.03709,0.03709,0.03709,0.03709,0.0,0.0,0.0,0.0,0.0,0.0,0.00505,0.00066,0.0,0.01016,0.0,0.00082,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,66.439,65.0,70.0,39.766,0.0,0.0,57.2,46.596,44.0,12.751,62.449,200.343
6397,2007-09-24T13:00:00,2007-09-24T14:00:00,2007-09-24T19:00:00Z,0.678,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.003,0.0,0.055,0.0,0.004,0.11,0.03634,0.03634,0.03634,0.03634,0.0,0.0,0.0,0.0,0.0,0.0,0.00496,0.0006,0.0,0.00997,0.0,0.0008,0.02001,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,66.835,65.0,70.0,32.849,0.0,0.0,57.2,46.591,44.0,10.29,105.243,98.903
6398,2007-09-24T14:00:00,2007-09-24T15:00:00,2007-09-24T20:00:00Z,0.678,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.003,0.0,0.055,0.0,0.004,0.11,0.03691,0.03691,0.03691,0.03691,0.0,0.0,0.0,0.0,0.0,0.0,0.00503,0.00061,0.0,0.01013,0.0,0.00081,0.02033,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.0,67.025,65.0,70.0,36.151,0.0,0.0,57.2,46.586,44.0,11.408,57.377,5.706
6399,2007-09-24T15:00:00,2007-09-24T16:00:00,2007-09-24T21:00:00Z,0.675,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.004,0.0,0.053,0.0,0.004,0.11,0.03716,0.03716,0.03716,0.03716,0.0,0.0,0.0,0.0,0.0,0.0,0.00509,0.00067,0.0,0.01,0.0,0.00082,0.02057,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,67.509,65.0,70.0,44.896,0.0,0.0,60.8,48.995,42.0,14.987,76.08,88.443
6400,2007-09-24T16:00:00,2007-09-24T17:00:00,2007-09-24T22:00:00Z,1.508,0.442,0.0,0.0,0.0,0.0,0.0,0.238,0.027,0.006,0.0,0.057,0.0,0.004,0.11,0.08133,0.08133,0.08133,0.08133,0.0,0.0,0.0,0.0,0.0,0.04382,0.00499,0.00104,0.0,0.01052,0.0,0.00081,0.02016,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,67.976,65.0,70.0,37.873,0.0,0.384,60.8,48.299,39.0,12.751,66.57,48.184
6401,2007-09-24T17:00:00,2007-09-24T18:00:00,2007-09-24T23:00:00Z,0.834,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.011,0.03,0.062,0.0,0.004,0.11,0.06281,0.06281,0.06281,0.06281,0.0,0.0,0.0,0.0,0.0,0.0,0.00697,0.00283,0.00771,0.01603,0.0,0.00113,0.02815,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,66.855,65.0,70.0,8.704,99.99,17.442,60.8,48.984,42.0,11.408,35.187,25.043
6402,2007-09-24T18:00:00,2007-09-24T19:00:00,2007-09-25T00:00:00Z,3.916,1.148,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.015,0.0,0.065,0.647,0.01,0.155,0.48171,0.48171,0.48171,0.48171,0.0,0.0,0.0,0.0,0.0,0.0,0.10736,0.00611,0.0,0.02726,0.27177,0.00417,0.06504,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,69.169,65.0,70.0,28.107,0.0,0.0,57.2,48.022,51.0,8.053,3.17,0.0
6403,2007-09-24T19:00:00,2007-09-24T20:00:00,2007-09-25T01:00:00Z,3.323,0.974,0.0,0.0,0.0,0.007,0.0,0.0,0.333,0.019,0.0,0.062,0.395,0.011,0.146,0.41329,0.41329,0.41329,0.41329,0.0,0.0,0.0,0.00309,1.0e-05,0.0,0.14139,0.0082,0.0,0.02646,0.16761,0.00448,0.06206,0.0,0.0,0.0,0.0,0.217,0.0,0.123,0.0,0.0,69.992,65.0,70.0,28.566,0.0,0.0,53.6,48.698,71.0,0.0,0.0,0.0
6404,2007-09-24T20:00:00,2007-09-24T21:00:00,2007-09-25T02:00:00Z,2.247,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.027,0.0,0.061,0.0,0.011,0.137,0.25802,0.25802,0.25802,0.25802,0.0,0.0,0.0,0.0,0.0,0.0,0.16535,0.01059,0.0,0.02391,0.0,0.00438,0.05379,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,69.591,65.0,70.0,32.95,0.0,0.0,51.8,50.854,94.0,4.698,0.0,0.0
6405,2007-09-24T21:00:00,2007-09-24T22:00:00,2007-09-25T03:00:00Z,2.392,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.468,0.031,0.0,0.06,0.0,0.011,0.132,0.27079,0.27079,0.27079,0.27079,0.0,0.0,0.0,0.0,0.0,0.0,0.18062,0.01205,0.0,0.02308,0.0,0.0042,0.05085,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,69.365,65.0,70.0,41.407,0.0,0.0,53.6,49.576,76.0,11.408,0.0,0.0
6406,2007-09-24T22:00:00,2007-09-24T23:00:00,2007-09-25T04:00:00Z,2.829,0.829,0.0,0.0,0.0,0.0,0.0,0.604,0.027,0.027,0.0,0.057,0.0,0.004,0.11,0.32721,0.32721,0.32721,0.32721,0.0,0.0,0.0,0.0,0.0,0.23835,0.0107,0.01067,0.0,0.02255,0.0,0.00173,0.04321,2.418,0.864,0.0,0.0,0.0,1.783,0.123,0.0,0.0,67.944,65.0,70.0,44.617,0.0,0.0,53.6,48.698,71.0,12.751,0.0,0.0
6407,2007-09-24T23:00:00,2007-09-25T00:00:00,2007-09-25T05:00:00Z,2.751,0.806,0.0,0.0,0.0,0.0,0.0,0.578,0.027,0.019,0.015,0.053,0.0,0.004,0.11,0.34003,0.34003,0.34003,0.34003,0.0,0.0,0.0,0.0,0.0,0.24388,0.01143,0.00789,0.00633,0.02246,0.0,0.00185,0.04618,2.016,0.72,0.0,0.0,0.0,1.486,0.126,0.0,0.0,67.134,65.0,70.0,14.426,50.006,0.0,53.6,49.576,76.0,9.171,0.0,0.0
6408,2007-09-25T00:00:00,2007-09-25T01:00:00,2007-09-25T06:00:00Z,1.651,0.484,0.0,0.0,0.0,0.0,0.0,0.277,0.027,0.014,0.0,0.052,0.0,0.004,0.11,0.21398,0.21398,0.21398,0.21398,0.0,0.0,0.0,0.0,0.0,0.1226,0.01199,0.00604,0.0,0.02298,0.0,0.00194,0.04843,1.612,0.576,0.0,0.0,0.0,1.192,0.128,0.0,0.0,67.382,65.0,70.0,34.252,0.0,0.0,53.6,49.574,76.0,9.171,0.0,0.0
6409,2007-09-25T01:00:00,2007-09-25T02:00:00,2007-09-25T07:00:00Z,2.336,0.685,0.0,0.0,0.0,0.0,0.0,0.479,0.027,0.014,0.0,0.051,0.0,0.004,0.11,0.29495,0.29495,0.29495,0.29495,0.0,0.0,0.0,0.0,0.0,0.2065,0.01168,0.00589,0.0,0.02182,0.0,0.00189,0.04717,1.619,0.578,0.0,0.0,0.0,1.192,0.126,0.0,0.0,67.2,65.0,70.0,36.897,0.0,0.0,53.6,49.574,76.0,10.29,0.0,0.0
6410,2007-09-25T02:00:00,2007-09-25T03:00:00,2007-09-25T08:00:00Z,0.917,0.269,0.0,0.0,0.0,0.0,0.0,0.065,0.027,0.014,0.0,0.049,0.0,0.004,0.11,0.11153,0.11153,0.11153,0.11153,0.0,0.0,0.0,0.0,0.0,0.02683,0.01126,0.00567,0.0,0.02049,0.0,0.00182,0.04546,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,66.992,65.0,70.0,34.314,0.0,0.0,53.6,49.574,76.0,9.171,0.0,0.0
6411,2007-09-25T03:00:00,2007-09-25T04:00:00,2007-09-25T09:00:00Z,0.692,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.014,0.0,0.048,0.0,0.004,0.11,0.08411,0.08411,0.08411,0.08411,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.00567,0.0,0.01994,0.0,0.00182,0.04543,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,66.782,65.0,70.0,34.116,0.0,0.0,53.6,49.572,76.0,9.171,0.0,0.0
6412,2007-09-25T04:00:00,2007-09-25T05:00:00,2007-09-25T10:00:00Z,0.687,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.014,0.0,0.047,0.0,0.004,0.11,0.08828,0.08828,0.08828,0.08828,0.0,0.0,0.0,0.0,0.0,0.0,0.01188,0.00599,0.0,0.02049,0.0,0.00192,0.04799,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,66.836,65.0,70.0,29.91,0.0,0.0,55.4,50.511,72.0,8.053,0.0,0.0
6413,2007-09-25T05:00:00,2007-09-25T06:00:00,2007-09-25T11:00:00Z,1.046,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.011,0.0,0.047,0.108,0.004,0.11,0.12974,0.12974,0.12974,0.12974,0.0,0.0,0.0,0.0,0.0,0.0,0.01147,0.00465,0.0,0.01978,0.04565,0.00186,0.04633,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.0,67.068,65.0,70.0,26.405,0.0,0.0,55.4,50.511,72.0,5.816,0.0,0.0
6414,2007-09-25T06:00:00,2007-09-25T07:00:00,2007-09-25T12:00:00Z,4.378,1.283,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.01,0.0,0.049,0.934,0.007,0.108,0.54396,0.54396,0.54396,0.54396,0.0,0.0,0.0,0.0,0.0,0.0,0.07376,0.00441,0.0,0.02092,0.39617,0.00287,0.04582,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,69.081,65.0,70.0,28.752,0.0,0.0,53.6,49.572,76.0,5.816,0.0,0.0
6415,2007-09-25T07:00:00,2007-09-25T08:00:00,2007-09-25T13:00:00Z,1.407,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.01,0.0,0.052,0.0,0.007,0.123,0.10006,0.10006,0.10006,0.10006,0.0,0.0,0.0,0.0,0.0,0.0,0.05342,0.00245,0.0,0.01261,0.0,0.0018,0.02978,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,68.458,65.0,70.0,26.941,0.0,0.0,55.4,50.511,72.0,3.355,0.0,0.0
6416,2007-09-25T08:00:00,2007-09-25T09:00:00,2007-09-25T14:00:00Z,2.229,0.653,0.0,0.0,0.0,0.0,0.0,0.238,0.221,0.01,0.0,0.053,0.0,0.005,0.126,0.12531,0.12531,0.12531,0.12531,0.0,0.0,0.0,0.0,0.0,0.04564,0.04242,0.00188,0.0,0.01021,0.0,0.00103,0.02412,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,67.848,65.0,70.0,29.231,0.0,0.0,53.6,51.624,88.0,4.698,10.144,0.0
6417,2007-09-25T09:00:00,2007-09-25T10:00:00,2007-09-25T15:00:00Z,1.386,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.008,0.0,0.053,0.0,0.004,0.126,0.07529,0.07529,0.07529,0.07529,0.0,0.0,0.0,0.0,0.0,0.0,0.03989,0.00154,0.0,0.00987,0.0,0.00067,0.02332,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,67.994,65.0,70.0,26.966,0.0,0.0,53.6,52.622,94.0,0.0,23.775,0.0
6418,2007-09-25T10:00:00,2007-09-25T11:00:00,2007-09-25T16:00:00Z,2.262,0.663,0.0,0.0,0.0,0.0,0.0,0.266,0.209,0.007,0.0,0.052,0.0,0.004,0.126,0.12099,0.12099,0.12099,0.12099,0.0,0.0,0.0,0.0,0.0,0.0486,0.03807,0.00119,0.0,0.00948,0.0,0.00069,0.02296,1.21,0.432,0.0,0.0,0.0,0.894,0.126,0.0,0.0,68.48,65.0,70.0,24.887,0.0,0.0,55.4,53.361,88.0,0.0,51.354,0.0
6419,2007-09-25T11:00:00,2007-09-25T12:00:00,2007-09-25T17:00:00Z,2.736,0.802,0.0,0.0,0.0,0.0,0.0,0.604,0.027,0.004,0.0,0.052,0.0,0.004,0.11,0.14921,0.14921,0.14921,0.14921,0.0,0.0,0.0,0.0,0.0,0.11247,0.00504,0.00083,0.0,0.00967,0.0,0.00082,0.02038,2.421,0.865,0.0,0.0,0.0,1.788,0.125,0.0,0.0,67.796,65.0,70.0,25.508,0.0,0.0,55.4,54.391,94.0,0.0,31.7,0.0
