Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-10-14T23:00:00,2007-10-15T00:00:00,2007-10-15T04:00:00Z,1.304,0.382,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.001,0.011,0.03,0.04,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.35639,0.35639,0.35639,0.35639,0.0,0.04663,0.0,0.0,0.0,0.0,0.02344,0.00055,0.0099,0.02798,0.03731,0.0,0.0,0.0,0.0,0.00402,0.20656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.0,0.0,47.84,68.603,67.578,68.0,72.0,77.807,99.99,0.0,46.94,41.864,66.0,14.764,0.0,0.0
2007-10-15T00:00:00,2007-10-15T01:00:00,2007-10-15T05:00:00Z,2.662,0.349,1.472,0.05,0.0,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.472,0.0,0.54315,0.54315,0.32632,0.32632,0.21683,0.04677,0.0,0.0,0.0,0.0,0.02351,0.00055,0.00775,0.0,0.03651,0.0,0.0,0.0,0.0,0.00403,0.20719,0.0,0.21683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452,0.0,0.0,46.417,68.504,67.228,68.0,72.0,126.053,0.0,0.0,45.86,41.201,68.0,13.198,0.0,0.0
2007-10-15T01:00:00,2007-10-15T02:00:00,2007-10-15T06:00:00Z,1.187,0.348,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.31758,0.31758,0.31758,0.31758,0.0,0.04565,0.0,0.0,0.0,0.0,0.02294,0.00054,0.00756,0.0,0.03474,0.0,0.0,0.0,0.0,0.00394,0.20221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.0,0.0,44.98,68.281,66.862,68.0,72.0,120.631,0.0,0.0,44.6,40.504,71.0,11.856,0.0,0.0
2007-10-15T02:00:00,2007-10-15T03:00:00,2007-10-15T07:00:00Z,4.317,0.371,3.05,0.074,0.0,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.221,0.0,3.05,0.0,0.78561,0.78561,0.3363,0.3363,0.44931,0.06721,7.0e-05,0.0,0.0,0.0,0.02277,0.00053,0.0075,0.0,0.0336,0.0,0.0,0.0,0.0,0.00391,0.2007,0.0,0.44931,0.0,0.0,0.0,1.893,0.727,0.261,0.0,0.0,1.31,0.448,0.0,0.0,43.61,68.001,66.504,68.0,72.0,114.702,0.0,0.0,43.52,39.66,72.0,10.29,0.0,0.0
2007-10-15T03:00:00,2007-10-15T04:00:00,2007-10-15T08:00:00Z,4.745,0.476,3.123,0.179,0.0,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.221,0.0,3.123,0.0,0.89012,0.89012,0.43012,0.43012,0.46,0.16205,0.00039,0.0,0.0,0.0,0.02273,0.00053,0.00749,0.0,0.03266,0.0,0.0,0.0,0.0,0.0039,0.20035,0.0,0.46,0.0,0.0,0.0,3.124,1.2,1.436,0.0,0.0,2.165,0.451,0.0,0.0,42.265,68.0,66.15,68.0,72.0,110.936,0.0,0.0,42.44,39.085,75.0,8.948,0.0,0.0
2007-10-15T04:00:00,2007-10-15T05:00:00,2007-10-15T09:00:00Z,5.023,0.535,3.196,0.236,0.001,0.0,0.0,0.0,0.026,0.001,0.008,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.224,0.0,3.196,0.0,0.95462,0.95462,0.48388,0.48388,0.47074,0.21302,0.00056,0.0,0.0,0.0,0.0235,0.00055,0.00748,0.0,0.03175,0.0,0.0,0.0,0.0,0.00471,0.20231,0.0,0.47074,0.0,0.0,0.0,3.922,1.506,2.099,0.0,0.0,2.71,0.45,0.0,0.0,40.99,68.0,65.82,68.0,72.0,107.458,0.0,0.0,41.72,38.419,75.0,7.382,0.0,0.0
2007-10-15T05:00:00,2007-10-15T06:00:00,2007-10-15T10:00:00Z,5.125,0.619,3.012,0.294,0.001,0.0,0.0,0.0,0.048,0.001,0.007,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.228,0.0,3.012,0.0,1.00355,1.00355,0.55996,0.55996,0.4436,0.26601,0.00072,0.0,0.0,0.0,0.04359,0.00102,0.00602,0.0,0.03176,0.0,0.0,0.0,0.0,0.00497,0.20586,0.0,0.4436,0.0,0.0,0.0,1.588,0.61,2.801,0.0,0.0,1.103,0.453,0.0,0.0,39.606,68.0,65.492,68.0,72.0,106.27,0.0,0.0,40.82,37.851,77.0,6.04,0.0,0.0
2007-10-15T06:00:00,2007-10-15T07:00:00,2007-10-15T11:00:00Z,2.506,0.734,0.0,0.343,0.001,0.0,0.0,0.0,0.096,0.002,0.006,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.242,0.0,0.0,0.0,0.68196,0.68196,0.68196,0.68196,0.0,0.31876,0.00088,0.0,0.0,0.0,0.08954,0.0021,0.00585,0.0,0.03443,0.0,0.0,0.0,0.0,0.0057,0.2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.406,0.0,0.0,0.0,0.451,0.0,0.0,38.167,68.0,65.182,68.0,72.0,105.355,0.0,0.0,40.1,37.569,80.0,4.474,0.0,0.0
2007-10-15T07:00:00,2007-10-15T08:00:00,2007-10-15T12:00:00Z,4.104,0.771,1.472,0.473,0.002,0.0,0.0,0.0,0.025,0.001,0.006,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.472,0.0,0.92685,0.92685,0.71003,0.71003,0.21682,0.43548,0.00147,0.0,0.0,0.0,0.02313,0.00054,0.00563,0.0,0.03593,0.0,0.0,0.0,0.0,0.00397,0.20387,0.0,0.21682,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.446,0.0,0.0,37.841,68.0,64.815,68.0,72.0,117.162,0.0,0.0,39.92,37.655,82.0,9.171,0.0,0.0
2007-10-15T08:00:00,2007-10-15T09:00:00,2007-10-15T13:00:00Z,2.425,0.711,0.0,0.412,0.001,0.0,0.0,0.0,0.025,0.001,0.006,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.46428,0.46428,0.46428,0.46428,0.0,0.26917,0.00079,0.0,0.0,0.0,0.01642,0.00039,0.00388,0.0,0.02614,0.0,0.0,0.0,0.0,0.00282,0.14469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.477,0.0,0.0,0.0,0.457,0.0,0.0,40.634,68.0,64.687,68.0,72.0,117.481,0.0,0.0,41.9,39.129,79.0,10.29,8.876,150.257
2007-10-15T09:00:00,2007-10-15T10:00:00,2007-10-15T14:00:00Z,3.736,0.656,1.498,0.358,0.001,0.0,0.0,0.0,0.025,0.001,0.005,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.498,0.0,0.57065,0.57065,0.35001,0.35001,0.22064,0.1912,0.00058,0.0,0.0,0.0,0.01341,0.00031,0.00269,0.0,0.02135,0.0,0.0,0.0,0.0,0.0023,0.11817,0.0,0.22064,0.0,0.0,0.0,0.947,0.364,3.897,0.0,0.0,0.656,0.451,0.0,0.0,45.697,68.0,64.989,68.0,72.0,116.571,0.0,0.0,44.96,41.121,73.0,11.408,14.265,232.677
2007-10-15T10:00:00,2007-10-15T11:00:00,2007-10-15T15:00:00Z,3.598,0.619,1.485,0.324,0.001,0.0,0.0,0.0,0.025,0.001,0.004,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.485,0.0,0.53657,0.53657,0.31787,0.31787,0.2187,0.1662,0.00052,0.0,0.0,0.0,0.0129,0.0003,0.00203,0.0,0.02003,0.0,0.0,0.0,0.0,0.00221,0.11368,0.0,0.2187,0.0,0.0,0.0,0.475,0.183,3.556,0.0,0.0,0.328,0.448,0.0,0.0,51.353,68.0,65.575,68.0,72.0,141.254,0.0,0.0,47.84,42.973,68.0,16.106,19.02,267.23
2007-10-15T11:00:00,2007-10-15T12:00:00,2007-10-15T16:00:00Z,2.005,0.588,0.0,0.159,0.001,0.0,0.0,0.0,0.113,0.003,0.003,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.267,0.0,0.0,0.0,0.29465,0.29465,0.29465,0.29465,0.0,0.07958,0.00028,0.0,0.0,0.0,0.05657,0.00133,0.00135,0.0,0.01957,0.0,0.0,0.0,0.0,0.00225,0.13373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.822,0.0,0.0,0.0,0.456,0.0,0.0,56.887,68.0,66.332,68.0,72.0,145.209,0.0,0.0,50.9,44.519,61.0,17.224,22.507,284.665
2007-10-15T12:00:00,2007-10-15T13:00:00,2007-10-15T17:00:00Z,1.84,0.539,0.0,0.101,0.0,0.0,0.0,0.0,0.109,0.003,0.002,0.0,0.041,0.0,0.008,0.0,0.0,0.004,0.27,0.0,0.0,0.0,0.27029,0.27029,0.27029,0.27029,0.0,0.05068,0.00018,0.0,0.0,0.0,0.05475,0.00129,0.00108,0.0,0.02054,0.0,0.00424,0.0,0.0,0.00219,0.13534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.157,0.0,0.0,0.0,0.445,0.0,0.0,59.985,68.0,66.929,68.0,72.0,171.316,0.0,0.0,52.88,44.592,52.0,20.58,24.092,292.589
2007-10-15T13:00:00,2007-10-15T14:00:00,2007-10-15T18:00:00Z,6.28,0.951,3.034,0.015,0.0,0.0,0.0,0.0,0.109,0.003,0.002,0.0,0.041,0.0,0.169,0.338,0.0,0.005,0.27,0.0,3.034,0.0,0.9282,0.9282,0.48129,0.48129,0.4469,0.00742,3.0e-05,0.0,0.0,0.0,0.05502,0.00129,0.001,0.0,0.02074,0.0,0.08559,0.17115,0.0,0.0024,0.13665,0.0,0.4469,0.0,2.214,0.0,0.0,0.0,0.163,0.0,0.0,1.109,0.452,0.0,0.0,61.734,68.0,67.407,68.0,72.0,155.246,16.186,0.0,53.96,44.137,45.0,20.58,25.043,271.034
2007-10-15T14:00:00,2007-10-15T15:00:00,2007-10-15T19:00:00Z,14.83,3.871,1.623,0.0,0.0,0.0,0.0,0.0,0.109,0.003,0.002,0.0,0.041,0.0,0.062,3.383,0.0,0.005,0.267,0.0,1.623,0.0,2.20945,2.20945,1.97043,1.97043,0.23901,0.0,0.0,0.0,0.0,0.0,0.05535,0.0013,0.00101,0.0,0.02086,0.0,0.0316,1.72196,0.0,0.00256,0.13579,0.0,0.23901,0.0,3.266,0.0,0.0,0.0,0.0,0.0,0.0,1.631,0.45,0.0,0.0,62.854,68.115,67.815,68.0,72.0,64.559,161.861,0.0,54.86,43.854,40.0,17.224,62.132,159.133
2007-10-15T15:00:00,2007-10-15T16:00:00,2007-10-15T20:00:00Z,15.97,3.815,2.952,0.0,0.0,0.0,0.0,0.0,0.109,0.003,0.002,0.0,0.04,0.0,0.0,3.383,0.0,0.005,0.273,0.0,2.952,0.0,2.39882,2.39882,1.964,1.964,0.43482,0.0,0.0,0.0,0.0,0.0,0.05624,0.00132,0.00111,0.0,0.0206,0.0,0.0,1.74135,0.0,0.00263,0.14075,0.0,0.43482,0.0,1.586,0.0,0.472,0.181,0.0,0.0,0.0,1.124,0.452,0.0,0.0,63.572,68.468,68.069,68.0,72.0,63.593,161.861,0.0,55.94,44.274,38.0,17.224,21.556,260.573
2007-10-15T16:00:00,2007-10-15T17:00:00,2007-10-15T21:00:00Z,12.366,2.197,4.869,0.0,0.0,0.0,0.0,0.0,0.113,0.003,0.003,0.0,0.043,0.0,0.0,1.749,0.0,0.006,0.281,0.0,4.869,0.0,1.93448,1.93448,1.2172,1.2172,0.71727,0.0,0.0,0.0,0.0,0.0,0.06252,0.00147,0.00189,0.0,0.02379,0.0,0.0,0.96891,0.0,0.00319,0.15544,0.0,0.71727,0.0,3.733,0.0,2.368,0.91,0.0,0.0,0.0,3.51,0.447,0.0,0.0,62.478,68.628,68.187,68.0,72.0,103.362,83.682,0.0,55.94,43.853,36.0,19.461,35.504,194.954
2007-10-15T17:00:00,2007-10-15T18:00:00,2007-10-15T22:00:00Z,7.614,0.825,4.8,0.0,0.0,0.0,0.0,0.0,0.126,0.003,0.007,0.03,0.047,0.311,0.0,0.0,0.0,0.007,0.295,0.0,4.8,0.0,1.32009,1.32009,0.61303,0.61303,0.70706,0.0,0.0,0.0,0.0,0.0,0.09342,0.00219,0.00495,0.0223,0.03482,0.2309,0.0,0.0,0.0,0.00526,0.21919,0.0,0.70706,0.0,3.338,2.029,0.474,0.182,0.0,0.0,0.0,3.012,0.446,0.0,0.0,59.318,68.329,68.027,68.0,72.0,107.708,99.99,0.0,53.96,42.945,39.0,20.58,12.68,178.47
2007-10-15T18:00:00,2007-10-15T19:00:00,2007-10-15T23:00:00Z,6.356,0.941,3.145,0.0,0.0,0.0,0.0,0.0,0.285,0.007,0.009,0.0,0.049,0.205,0.0,0.0,0.0,0.012,0.375,0.0,3.145,0.0,1.37801,1.37801,0.91474,0.91474,0.46328,0.0,0.0,0.0,0.0,0.0,0.2767,0.00649,0.00857,0.0,0.04743,0.19933,0.0,0.0,0.0,0.01136,0.36485,0.0,0.46328,0.0,0.0,2.855,1.423,0.547,0.0,0.0,0.0,2.415,0.449,0.0,0.0,56.191,68.502,67.802,68.0,72.0,142.792,0.0,0.0,52.88,42.493,41.0,17.224,5.389,66.57
2007-10-15T19:00:00,2007-10-15T20:00:00,2007-10-16T00:00:00Z,6.618,1.035,3.086,0.05,0.0,0.0,0.0,0.0,0.374,0.009,0.012,0.0,0.047,0.0,0.008,0.169,0.0,0.012,0.354,0.0,3.086,0.0,1.47807,1.47807,1.02354,1.02354,0.45453,0.04944,0.0,0.0,0.0,0.0,0.36972,0.00868,0.01157,0.0,0.04632,0.0,0.00836,0.16724,0.0,0.01228,0.34994,0.0,0.45453,0.0,0.0,0.0,2.498,0.96,0.0,0.0,0.0,1.731,0.447,0.0,0.0,51.603,68.45,67.362,68.0,72.0,108.481,8.093,0.0,48.92,40.754,49.0,12.527,0.0,0.0
2007-10-15T20:00:00,2007-10-15T21:00:00,2007-10-16T01:00:00Z,17.599,3.202,6.672,0.067,0.0,0.0,0.0,0.0,0.447,0.01,0.016,0.0,0.046,0.0,0.071,2.199,0.0,0.013,0.332,0.0,6.672,0.0,3.96786,3.96786,2.98502,2.98502,0.98284,0.06282,6.0e-05,0.0,0.0,0.0,0.4169,0.00979,0.01527,0.0,0.04275,0.0,0.06575,2.0495,0.0,0.01228,0.30991,0.0,0.98284,0.0,3.155,0.0,4.105,1.577,0.194,0.0,0.0,4.418,0.447,0.0,0.0,47.681,68.001,66.777,68.0,72.0,52.665,105.21,0.0,45.86,39.638,58.0,9.171,0.0,0.0
2007-10-15T21:00:00,2007-10-15T22:00:00,2007-10-16T02:00:00Z,5.513,0.699,3.127,0.114,0.0,0.0,0.0,0.0,0.237,0.006,0.019,0.0,0.045,0.0,0.0,0.0,0.0,0.009,0.27,0.0,3.127,0.0,1.10234,1.10234,0.6418,0.6418,0.46054,0.10425,0.0002,0.0,0.0,0.0,0.21796,0.00512,0.01735,0.0,0.0412,0.0,0.0,0.0,0.0,0.00785,0.24788,0.0,0.46054,0.0,1.13,0.0,2.367,0.909,0.7,0.0,0.0,2.207,0.451,0.0,0.0,44.638,68.0,66.179,68.0,72.0,100.672,0.0,0.0,43.88,38.665,63.0,6.711,0.0,0.0
2007-10-15T22:00:00,2007-10-15T23:00:00,2007-10-16T03:00:00Z,2.314,0.678,0.0,0.2,0.001,0.0,0.0,0.0,0.155,0.004,0.016,0.0,0.043,0.0,0.0,0.0,0.0,0.008,0.252,0.0,0.0,0.0,0.62771,0.62771,0.62771,0.62771,0.0,0.18491,0.00047,0.0,0.0,0.0,0.14336,0.00337,0.01516,0.0,0.03974,0.0,0.0,0.0,0.0,0.00705,0.23365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.695,0.0,0.0,0.0,0.448,0.0,0.0,42.653,68.0,65.62,68.0,72.0,110.605,0.0,0.0,42.98,38.157,65.0,9.171,0.0,0.0
2007-10-15T23:00:00,2007-10-16T00:00:00,2007-10-16T04:00:00Z,4.028,0.749,1.472,0.415,0.001,0.0,0.0,0.0,0.025,0.001,0.011,0.03,0.04,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.472,0.0,0.91533,0.91533,0.69849,0.69849,0.21684,0.38694,0.00112,0.0,0.0,0.0,0.02344,0.00055,0.01058,0.02798,0.03731,0.0,0.0,0.0,0.0,0.00402,0.20656,0.0,0.21684,0.0,0.0,0.0,0.0,0.0,4.467,0.0,0.0,0.0,0.45,0.0,0.0,40.8,68.0,65.107,68.0,72.0,61.107,99.99,0.0,41.18,36.825,67.0,9.171,0.0,0.0
2007-10-16T00:00:00,2007-10-16T01:00:00,2007-10-16T05:00:00Z,2.345,0.687,0.0,0.387,0.001,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.64278,0.64278,0.64278,0.64278,0.0,0.36221,0.00102,0.0,0.0,0.0,0.02351,0.00055,0.00775,0.0,0.03651,0.0,0.0,0.0,0.0,0.00403,0.20719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.002,0.0,0.0,0.0,0.454,0.0,0.0,39.297,68.0,64.656,68.0,72.0,116.78,0.0,0.0,40.1,36.116,69.0,9.171,0.0,0.0
2007-10-16T01:00:00,2007-10-16T02:00:00,2007-10-16T06:00:00Z,4.169,0.787,1.485,0.487,0.002,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.485,0.0,0.93695,0.93695,0.71823,0.71823,0.21872,0.44485,0.00144,0.0,0.0,0.0,0.02294,0.00054,0.00756,0.0,0.03474,0.0,0.0,0.0,0.0,0.00394,0.20221,0.0,0.21872,0.0,0.0,0.0,0.475,0.182,4.876,0.0,0.0,0.33,0.45,0.0,0.0,37.985,68.0,64.232,68.0,72.0,119.062,0.0,0.0,39.02,35.521,72.0,9.171,0.0,0.0
2007-10-16T02:00:00,2007-10-16T03:00:00,2007-10-16T07:00:00Z,4.429,0.859,1.498,0.56,0.002,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.498,0.0,0.99895,0.99895,0.77832,0.77832,0.22063,0.50766,0.00165,0.0,0.0,0.0,0.02277,0.00053,0.0075,0.0,0.0336,0.0,0.0,0.0,0.0,0.00391,0.2007,0.0,0.22063,0.0,0.0,0.0,0.95,0.365,5.802,0.0,0.0,0.659,0.451,0.0,0.0,36.842,68.0,63.825,68.0,72.0,121.326,0.0,0.0,37.94,34.78,74.0,9.171,0.0,0.0
2007-10-16T03:00:00,2007-10-16T04:00:00,2007-10-16T08:00:00Z,3.199,0.938,0.0,0.638,0.004,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.84815,0.84815,0.84815,0.84815,0.0,0.57691,0.00357,0.0,0.0,0.0,0.02273,0.00053,0.00749,0.0,0.03266,0.0,0.0,0.0,0.0,0.0039,0.20035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566,0.0,0.0,0.0,0.453,0.0,0.0,35.858,68.0,63.443,68.0,72.0,123.198,0.0,0.0,37.04,34.067,75.0,9.171,0.0,0.0
2007-10-16T04:00:00,2007-10-16T05:00:00,2007-10-16T09:00:00Z,5.007,1.036,1.472,0.733,0.008,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.472,0.0,1.153,1.153,0.93619,0.93619,0.21681,0.66246,0.0072,0.0,0.0,0.0,0.02271,0.00053,0.00748,0.0,0.03175,0.0,0.0,0.0,0.0,0.0039,0.20016,0.0,0.21681,0.0,0.0,0.0,0.0,0.0,7.285,0.0,0.0,0.0,0.443,0.0,0.0,35.015,68.0,63.087,68.0,72.0,124.688,0.0,0.0,36.32,33.52,76.0,9.171,0.0,0.0
2007-10-16T05:00:00,2007-10-16T06:00:00,2007-10-16T10:00:00Z,5.379,1.136,1.504,0.83,0.012,0.0,0.0,0.0,0.025,0.001,0.007,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.504,0.0,1.24821,1.24821,1.02668,1.02668,0.22153,0.75057,0.01092,0.0,0.0,0.0,0.02272,0.00053,0.00602,0.0,0.03176,0.0,0.0,0.0,0.0,0.0039,0.20026,0.0,0.22153,0.0,0.0,0.0,1.175,0.451,8.004,0.0,0.0,0.817,0.452,0.0,0.0,34.231,68.0,62.75,68.0,72.0,126.17,0.0,0.0,35.6,32.966,77.0,9.171,0.0,0.0
2007-10-16T06:00:00,2007-10-16T07:00:00,2007-10-16T11:00:00Z,4.48,1.313,0.0,0.907,0.016,0.0,0.0,0.0,0.096,0.002,0.006,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.242,0.0,0.0,0.0,1.21921,1.21921,1.21921,1.21921,0.0,0.84246,0.01442,0.0,0.0,0.0,0.08954,0.0021,0.00585,0.0,0.03443,0.0,0.0,0.0,0.0,0.0057,0.2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.433,0.0,0.0,0.0,0.457,0.0,0.0,33.495,68.0,62.429,68.0,72.0,127.645,0.0,0.0,34.88,32.749,81.0,9.171,0.0,0.0
2007-10-16T07:00:00,2007-10-16T08:00:00,2007-10-16T12:00:00Z,6.163,1.367,1.499,1.049,0.022,0.0,0.0,0.0,0.025,0.001,0.006,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.499,0.0,1.47903,1.47903,1.25822,1.25822,0.22081,0.96512,0.02002,0.0,0.0,0.0,0.02313,0.00054,0.00563,0.0,0.03593,0.0,0.0,0.0,0.0,0.00397,0.20387,0.0,0.22081,0.0,0.0,0.0,0.985,0.378,9.371,0.0,0.0,0.684,0.451,0.0,0.0,32.65,68.0,62.103,68.0,72.0,129.478,0.0,0.0,33.98,32.231,84.0,9.171,0.0,0.0
2007-10-16T08:00:00,2007-10-16T09:00:00,2007-10-16T13:00:00Z,7.794,1.37,3.119,0.915,0.017,0.0,0.0,0.0,0.121,0.003,0.006,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.263,0.0,3.119,0.0,1.35433,1.35433,0.89489,0.89489,0.45944,0.5975,0.01122,0.0,0.0,0.0,0.07907,0.00186,0.00388,0.0,0.02614,0.0,0.0,0.0,0.0,0.00346,0.17176,0.0,0.45944,0.0,0.0,0.0,3.042,1.168,8.674,0.0,0.0,2.113,0.451,0.0,0.0,36.175,68.0,62.081,68.0,72.0,130.434,0.0,0.0,37.94,35.4,79.0,11.408,8.876,149.306
2007-10-16T09:00:00,2007-10-16T10:00:00,2007-10-16T14:00:00Z,3.762,0.872,0.785,0.574,0.002,0.0,0.0,0.0,0.025,0.001,0.005,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.785,0.0,0.58114,0.58114,0.46547,0.46547,0.11567,0.30627,0.00096,0.0,0.0,0.0,0.01341,0.00031,0.00269,0.0,0.02135,0.0,0.0,0.0,0.0,0.0023,0.11817,0.0,0.11567,0.0,0.0,0.0,0.0,0.0,7.36,0.0,0.0,0.0,0.442,0.0,0.0,43.302,68.0,62.598,68.0,72.0,128.263,0.0,0.0,44.06,39.704,69.0,13.198,14.265,233.628
2007-10-16T10:00:00,2007-10-16T11:00:00,2007-10-16T15:00:00Z,3.155,0.724,0.687,0.428,0.001,0.0,0.0,0.0,0.025,0.001,0.004,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.687,0.0,0.47246,0.47246,0.37134,0.37134,0.10113,0.21942,0.00076,0.0,0.0,0.0,0.0129,0.0003,0.00203,0.0,0.02003,0.0,0.0,0.0,0.0,0.00221,0.11368,0.0,0.10113,0.0,0.0,0.0,0.0,0.0,5.583,0.0,0.0,0.0,0.459,0.0,0.0,51.771,68.0,63.628,68.0,72.0,127.944,0.0,0.0,50.0,43.55,60.0,14.764,19.02,268.815
