,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
3488,2007-05-26T08:00:00,2007-05-26T09:00:00,2007-05-26T14:00:00Z,0.918,0.269,0.0,0.0,0.04,0.009,0.0,0.032,0.014,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.04625,0.04625,0.04625,0.04625,0.0,0.0,0.00683,0.00153,0.0,0.00557,0.0024,0.0,0.00906,0.0,0.0,0.0,0.0,0.00075,0.02011,0.0,0.0,0.0,0.0,0.0,0.678,0.0,0.119,0.0,0.0,70.0,70.0,70.0,18.035,0.0,0.0,59.0,50.367,55.0,9.171,35.821,215.242
3489,2007-05-26T09:00:00,2007-05-26T10:00:00,2007-05-26T15:00:00Z,0.958,0.281,0.0,0.0,0.052,0.011,0.0,0.032,0.012,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.04703,0.04703,0.04703,0.04703,0.0,0.0,0.00865,0.00185,0.0,0.00542,0.00195,0.0,0.00882,0.0,0.0,0.0,0.0,0.00073,0.01959,0.0,0.0,0.0,0.0,0.0,0.836,0.0,0.118,0.0,0.0,70.0,70.0,70.0,13.502,0.0,0.0,64.4,52.557,45.0,8.053,46.282,227.922
3490,2007-05-26T10:00:00,2007-05-26T11:00:00,2007-05-26T16:00:00Z,2.772,0.812,0.0,0.0,0.083,0.017,0.237,0.249,0.009,0.0,0.051,0.0,0.0,0.0,0.0,0.005,0.161,0.13451,0.13451,0.13451,0.13451,0.0,0.0,0.01373,0.00284,0.03922,0.04122,0.00154,0.0,0.00851,0.0,0.0,0.0,0.0,0.00075,0.02668,0.0,0.0,0.0,0.0,0.0,1.295,0.0,0.124,0.0,0.0,70.0,70.0,70.0,17.249,0.0,0.0,68.0,54.113,40.0,11.408,49.452,247.576
3491,2007-05-26T11:00:00,2007-05-26T12:00:00,2007-05-26T17:00:00Z,3.894,1.141,0.0,0.0,0.144,0.029,0.0,0.238,0.006,0.0,0.051,0.0,0.0,0.0,0.503,0.005,0.165,0.18717,0.18717,0.18717,0.18717,0.0,0.0,0.02361,0.00479,0.0,0.03901,0.00102,0.0,0.00843,0.0,0.0,0.0,0.08248,0.00078,0.02705,0.0,0.0,0.0,0.0,0.0,2.223,0.0,0.124,0.0,0.0,70.0,70.0,70.0,21.566,0.0,0.0,69.8,54.953,38.0,13.869,44.38,269.449
3492,2007-05-26T12:00:00,2007-05-26T13:00:00,2007-05-26T18:00:00Z,2.117,0.62,0.0,0.0,0.132,0.026,0.0,0.231,0.005,0.0,0.054,0.0,0.0,0.0,0.0,0.005,0.169,0.10135,0.10135,0.10135,0.10135,0.0,0.0,0.02152,0.00427,0.0,0.03768,0.00076,0.0,0.00881,0.0,0.0,0.0,0.0,0.00074,0.02756,0.0,0.0,0.0,0.0,0.0,1.978,0.0,0.122,0.0,0.0,70.0,70.0,70.0,21.86,0.0,0.0,71.6,53.647,29.0,13.869,51.354,266.913
3493,2007-05-26T13:00:00,2007-05-26T14:00:00,2007-05-26T19:00:00Z,2.174,0.637,0.0,0.0,0.148,0.029,0.0,0.228,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.005,0.169,0.10367,0.10367,0.10367,0.10367,0.0,0.0,0.0241,0.00468,0.0,0.0371,0.00069,0.0,0.00878,0.0,0.0,0.0,0.0,0.00086,0.02745,0.0,0.0,0.0,0.0,0.0,2.176,0.0,0.121,0.0,0.0,70.0,70.0,70.0,12.218,0.0,0.0,73.4,53.641,25.0,8.053,51.354,268.181
3494,2007-05-26T14:00:00,2007-05-26T15:00:00,2007-05-26T20:00:00Z,2.249,0.659,0.0,0.0,0.17,0.032,0.0,0.228,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.006,0.165,0.10884,0.10884,0.10884,0.10884,0.0,0.0,0.02804,0.00533,0.0,0.03765,0.00071,0.0,0.00891,0.0,0.0,0.0,0.0,0.00097,0.02724,0.0,0.0,0.0,0.0,0.0,2.444,0.0,0.12,0.0,0.0,70.0,70.0,70.0,16.635,0.0,0.0,75.2,54.528,24.0,10.29,51.354,263.743
3495,2007-05-26T15:00:00,2007-05-26T16:00:00,2007-05-26T21:00:00Z,3.17,0.929,0.0,0.0,0.179,0.034,0.252,0.228,0.005,0.0,0.053,0.0,0.0,0.0,0.0,0.006,0.172,0.15667,0.15667,0.15667,0.15667,0.0,0.0,0.03019,0.00574,0.0425,0.03846,0.00079,0.0,0.00888,0.0,0.0,0.0,0.0,0.00102,0.02909,0.0,0.0,0.847,0.303,0.0,2.586,0.71,0.121,0.0,0.0,70.002,70.0,70.0,9.534,0.0,0.0,75.2,54.865,25.0,4.698,58.011,236.481
3496,2007-05-26T16:00:00,2007-05-26T17:00:00,2007-05-26T22:00:00Z,2.255,0.661,0.0,0.0,0.167,0.032,0.244,0.032,0.007,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.117,0.10958,0.10958,0.10958,0.10958,0.0,0.0,0.02775,0.00528,0.04048,0.00537,0.00122,0.0,0.00937,0.0,0.0,0.0,0.0,0.00073,0.01938,0.0,0.0,0.424,0.152,0.0,2.415,0.355,0.121,0.0,0.0,70.0,70.0,70.0,7.94,0.0,0.0,75.2,54.52,24.0,0.0,52.622,210.804
3497,2007-05-26T17:00:00,2007-05-26T18:00:00,2007-05-26T23:00:00Z,6.326,1.854,0.0,0.0,0.199,0.039,1.069,0.235,0.015,0.03,0.062,0.0,0.0,0.0,0.0,0.01,0.195,0.31838,0.31838,0.31838,0.31838,0.0,0.0,0.0342,0.00666,0.18366,0.0404,0.00253,0.00515,0.01059,0.0,0.0,0.0,0.0,0.00172,0.03347,0.0,0.0,4.737,1.692,0.0,2.974,3.966,0.121,0.0,0.0,70.002,70.0,70.0,0.594,99.99,0.0,73.4,54.276,27.0,4.698,61.498,141.698
3498,2007-05-26T18:00:00,2007-05-26T19:00:00,2007-05-27T00:00:00Z,8.448,2.476,0.0,0.0,0.186,0.036,1.704,0.256,0.019,0.0,0.064,0.0,0.0,0.0,0.0,0.012,0.199,0.52726,0.52726,0.52726,0.52726,0.0,0.0,0.03971,0.00773,0.36291,0.05442,0.00397,0.0,0.01368,0.0,0.0,0.0,0.0,0.00254,0.0423,0.0,0.0,6.264,2.237,0.0,2.777,5.246,0.121,0.0,0.0,70.002,70.0,70.0,8.007,0.0,0.0,73.4,54.912,29.0,4.698,52.622,75.129
3499,2007-05-26T19:00:00,2007-05-26T20:00:00,2007-05-27T01:00:00Z,1.476,0.432,0.0,0.0,0.161,0.033,0.0,0.032,0.023,0.0,0.062,0.0,0.0,0.0,0.0,0.004,0.117,0.13595,0.13595,0.13595,0.13595,0.0,0.0,0.05066,0.01028,0.0,0.01018,0.00732,0.0,0.01938,0.0,0.0,0.0,0.0,0.00138,0.03676,0.0,0.0,0.0,0.0,0.0,2.502,0.0,0.123,0.0,0.0,70.002,70.0,70.0,0.951,0.0,0.0,69.8,53.519,33.0,0.0,25.677,27.579
3500,2007-05-26T20:00:00,2007-05-26T21:00:00,2007-05-27T02:00:00Z,1.399,0.41,0.0,0.0,0.135,0.029,0.0,0.032,0.032,0.0,0.06,0.0,0.0,0.0,0.0,0.004,0.117,0.1243,0.1243,0.1243,0.1243,0.0,0.0,0.04089,0.00876,0.0,0.00981,0.00977,0.0,0.0183,0.0,0.0,0.0,0.0,0.00133,0.03544,0.0,0.0,0.0,0.0,0.0,2.225,0.0,0.122,0.0,0.0,70.0,70.0,70.0,8.329,0.0,0.0,64.4,52.547,45.0,0.0,1.268,0.0
3501,2007-05-26T21:00:00,2007-05-26T22:00:00,2007-05-27T03:00:00Z,4.123,1.208,0.0,0.0,0.161,0.036,0.244,0.488,0.038,0.0,0.059,0.0,0.0,0.0,0.0,0.013,0.169,0.35906,0.35906,0.35906,0.35906,0.0,0.0,0.04782,0.01072,0.07257,0.14507,0.01131,0.0,0.01756,0.0,0.0,0.0,0.0,0.00388,0.05014,0.0,0.0,0.425,0.152,0.0,2.828,0.355,0.12,0.0,0.0,70.002,70.0,70.0,13.359,0.0,0.0,59.0,50.363,55.0,3.355,0.0,0.0
3502,2007-05-26T22:00:00,2007-05-26T23:00:00,2007-05-27T04:00:00Z,3.604,1.056,0.0,0.0,0.137,0.032,0.26,0.377,0.033,0.0,0.057,0.0,0.0,0.0,0.0,0.011,0.15,0.29433,0.29433,0.29433,0.29433,0.0,0.0,0.03819,0.00883,0.07251,0.10499,0.00919,0.0,0.01575,0.0,0.0,0.0,0.0,0.00311,0.04176,0.0,0.0,1.271,0.454,0.0,2.498,1.065,0.122,0.0,0.0,70.002,70.0,70.0,16.749,0.0,0.0,53.6,48.7,71.0,0.0,0.0,0.0
3503,2007-05-26T23:00:00,2007-05-27T00:00:00,2007-05-27T05:00:00Z,1.662,0.487,0.0,0.0,0.072,0.017,0.0,0.163,0.023,0.015,0.053,0.0,0.0,0.0,0.0,0.009,0.135,0.13496,0.13496,0.13496,0.13496,0.0,0.0,0.01997,0.00465,0.0,0.04521,0.00635,0.00416,0.0146,0.0,0.0,0.0,0.0,0.00262,0.03742,0.0,0.0,0.0,0.0,0.0,1.304,0.0,0.121,0.0,0.0,70.0,70.0,70.0,4.728,50.006,0.0,51.8,47.912,76.0,0.0,0.0,0.0
3504,2007-05-27T00:00:00,2007-05-27T01:00:00,2007-05-27T06:00:00Z,1.949,0.571,0.0,0.0,0.084,0.02,0.244,0.032,0.018,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.16999,0.16999,0.16999,0.16999,0.0,0.0,0.02513,0.00585,0.07267,0.00963,0.00531,0.0,0.01529,0.0,0.0,0.0,0.0,0.00131,0.0348,0.0,0.0,0.424,0.151,0.0,1.53,0.354,0.121,0.0,0.0,70.0,70.0,70.0,17.921,0.0,0.0,51.8,47.912,76.0,0.0,0.0,0.0
3505,2007-05-27T01:00:00,2007-05-27T02:00:00,2007-05-27T07:00:00Z,1.144,0.335,0.0,0.0,0.099,0.014,0.0,0.032,0.018,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.117,0.10141,0.10141,0.10141,0.10141,0.0,0.0,0.03009,0.00429,0.0,0.00979,0.0054,0.0,0.01515,0.0,0.0,0.0,0.0,0.00133,0.03537,0.0,0.0,0.0,0.0,0.0,1.104,0.0,0.123,0.0,0.0,70.0,70.0,70.0,20.152,0.0,0.0,48.2,46.266,87.0,0.0,0.0,0.0
3506,2007-05-27T02:00:00,2007-05-27T03:00:00,2007-05-27T08:00:00Z,1.092,0.32,0.0,0.0,0.089,0.011,0.0,0.032,0.017,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.09634,0.09634,0.09634,0.09634,0.0,0.0,0.02675,0.00335,0.0,0.00975,0.00526,0.0,0.0147,0.0,0.0,0.0,0.0,0.00132,0.03521,0.0,0.0,0.0,0.0,0.0,0.862,0.0,0.122,0.0,0.0,70.0,70.0,70.0,20.152,0.0,0.0,48.2,46.266,87.0,0.0,0.0,0.0
3507,2007-05-27T03:00:00,2007-05-27T04:00:00,2007-05-27T09:00:00Z,1.045,0.306,0.0,0.0,0.079,0.008,0.0,0.032,0.017,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.09535,0.09535,0.09535,0.09535,0.0,0.0,0.02467,0.00261,0.0,0.01008,0.00544,0.0,0.0148,0.0,0.0,0.0,0.0,0.00137,0.0364,0.0,0.0,0.0,0.0,0.0,0.646,0.0,0.121,0.0,0.0,70.0,70.0,70.0,20.152,0.0,0.0,48.2,46.266,87.0,0.0,0.0,0.0
3508,2007-05-27T04:00:00,2007-05-27T05:00:00,2007-05-27T10:00:00Z,0.988,0.29,0.0,0.0,0.067,0.005,0.0,0.032,0.018,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,0.08676,0.08676,0.08676,0.08676,0.0,0.0,0.02006,0.00145,0.0,0.0097,0.00535,0.0,0.01386,0.0,0.0,0.0,0.0,0.00131,0.03503,0.0,0.0,0.0,0.0,0.0,0.374,0.0,0.12,0.0,0.0,70.0,70.0,70.0,21.218,0.0,0.0,46.4,44.535,87.0,0.0,0.0,0.0
3509,2007-05-27T05:00:00,2007-05-27T06:00:00,2007-05-27T11:00:00Z,0.954,0.28,0.0,0.0,0.06,0.003,0.0,0.032,0.017,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,0.08015,0.08015,0.08015,0.08015,0.0,0.0,0.01707,0.00078,0.0,0.00928,0.00501,0.0,0.01325,0.0,0.0,0.0,0.0,0.00126,0.03351,0.0,0.0,0.0,0.0,0.0,0.209,0.0,0.118,0.0,0.0,70.0,70.0,70.0,21.218,0.0,0.0,46.4,45.404,93.0,0.0,0.0,0.0
3510,2007-05-27T06:00:00,2007-05-27T07:00:00,2007-05-27T12:00:00Z,1.814,0.532,0.0,0.0,0.07,0.006,0.237,0.032,0.017,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.10866,0.10866,0.10866,0.10866,0.0,0.0,0.01423,0.00114,0.04841,0.00662,0.00349,0.0,0.00998,0.0,0.0,0.0,0.0,0.0009,0.02389,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.122,0.0,0.0,70.0,70.0,70.0,20.152,0.0,0.0,48.2,47.168,93.0,0.0,20.922,87.492
3511,2007-05-27T07:00:00,2007-05-27T08:00:00,2007-05-27T13:00:00Z,0.938,0.275,0.0,0.0,0.044,0.01,0.0,0.032,0.016,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.04873,0.04873,0.04873,0.04873,0.0,0.0,0.0078,0.00176,0.0,0.00574,0.00282,0.0,0.00911,0.0,0.0,0.0,0.0,0.00078,0.02072,0.0,0.0,0.0,0.0,0.0,0.751,0.0,0.124,0.0,0.0,70.0,70.0,70.0,14.255,0.0,0.0,57.2,52.16,72.0,0.0,29.164,176.568
3512,2007-05-27T08:00:00,2007-05-27T09:00:00,2007-05-27T14:00:00Z,7.16,2.098,0.0,0.0,0.112,0.023,0.261,0.032,0.014,0.0,0.053,0.0,0.173,0.806,0.503,0.004,0.117,0.36083,0.36083,0.36083,0.36083,0.0,0.0,0.0193,0.00398,0.04484,0.00557,0.0024,0.0,0.00906,0.0,0.02974,0.13861,0.08647,0.00075,0.02011,1.768,0.0,0.0,0.0,0.0,1.738,1.088,0.121,0.0,0.0,70.0,70.0,70.0,1.085,53.267,0.0,68.0,54.113,40.0,5.816,36.455,213.34
3513,2007-05-27T09:00:00,2007-05-27T10:00:00,2007-05-27T15:00:00Z,24.495,7.179,0.0,0.0,0.221,0.044,1.325,0.257,0.012,0.0,0.053,0.0,0.0,5.102,0.0,0.004,0.161,1.20284,1.20284,1.20284,1.20284,0.0,0.0,0.03701,0.00733,0.22205,0.04304,0.00195,0.0,0.00882,0.0,0.0,0.85491,0.0,0.00073,0.027,6.855,0.0,0.0,0.0,0.0,3.338,4.211,0.121,0.0,0.0,70.002,70.0,70.0,0.121,337.177,0.0,71.6,54.85,33.0,4.698,42.795,239.334
3514,2007-05-27T10:00:00,2007-05-27T11:00:00,2007-05-27T16:00:00Z,5.924,1.736,0.0,0.0,0.13,0.026,1.105,0.249,0.009,0.0,0.051,0.0,0.0,0.0,0.0,0.005,0.161,0.28746,0.28746,0.28746,0.28746,0.0,0.0,0.02159,0.00428,0.18288,0.04122,0.00154,0.0,0.00851,0.0,0.0,0.0,0.0,0.00075,0.02668,5.499,0.0,0.0,0.0,0.0,1.933,3.384,0.121,0.0,0.0,70.0,70.0,70.0,9.497,0.0,0.0,71.6,55.441,35.0,6.935,50.403,245.674
3515,2007-05-27T11:00:00,2007-05-27T12:00:00,2007-05-27T17:00:00Z,4.279,1.254,0.0,0.0,0.149,0.028,0.612,0.238,0.006,0.0,0.051,0.0,0.0,0.0,0.0,0.005,0.165,0.20571,0.20571,0.20571,0.20571,0.0,0.0,0.02442,0.00464,0.10037,0.03901,0.00102,0.0,0.00843,0.0,0.0,0.0,0.0,0.00078,0.02705,3.806,0.0,0.0,0.0,0.0,2.111,2.346,0.122,0.0,0.0,70.0,70.0,70.0,13.268,0.0,0.0,75.2,56.182,29.0,8.053,51.988,259.939
3516,2007-05-27T12:00:00,2007-05-27T13:00:00,2007-05-27T18:00:00Z,4.171,1.222,0.0,0.0,0.158,0.029,0.573,0.231,0.005,0.0,0.054,0.0,0.0,0.0,0.0,0.005,0.169,0.19969,0.19969,0.19969,0.19969,0.0,0.0,0.0258,0.00479,0.09354,0.03768,0.00076,0.0,0.00881,0.0,0.0,0.0,0.0,0.00074,0.02756,0.441,0.0,2.12,0.757,0.0,2.187,2.041,0.121,0.0,0.0,70.0,70.0,70.0,10.218,0.0,0.0,77.0,56.424,26.0,3.355,46.282,276.423
3517,2007-05-27T13:00:00,2007-05-27T14:00:00,2007-05-27T19:00:00Z,4.138,1.213,0.0,0.0,0.181,0.033,0.538,0.228,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.005,0.169,0.19733,0.19733,0.19733,0.19733,0.0,0.0,0.02953,0.00536,0.08756,0.0371,0.00069,0.0,0.00878,0.0,0.0,0.0,0.0,0.00086,0.02745,0.0,0.0,1.694,0.605,0.0,2.458,1.415,0.121,0.0,0.0,70.002,70.0,70.0,12.36,0.0,0.0,78.8,58.358,28.0,4.698,47.867,273.887
3518,2007-05-27T14:00:00,2007-05-27T15:00:00,2007-05-27T20:00:00Z,3.256,0.954,0.0,0.0,0.208,0.038,0.252,0.228,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.006,0.165,0.15755,0.15755,0.15755,0.15755,0.0,0.0,0.03427,0.00622,0.04159,0.03765,0.00071,0.0,0.00891,0.0,0.0,0.0,0.0,0.00097,0.02724,0.0,0.0,0.846,0.302,0.0,2.823,0.707,0.121,0.0,0.0,70.002,70.0,70.0,18.4,0.0,0.0,78.8,56.917,24.0,10.29,58.011,258.037
3519,2007-05-27T15:00:00,2007-05-27T16:00:00,2007-05-27T21:00:00Z,2.532,0.742,0.0,0.0,0.236,0.042,0.0,0.228,0.005,0.0,0.053,0.0,0.0,0.0,0.0,0.006,0.172,0.12516,0.12516,0.12516,0.12516,0.0,0.0,0.03986,0.00706,0.0,0.03846,0.00079,0.0,0.00888,0.0,0.0,0.0,0.0,0.00102,0.02909,0.0,0.0,0.426,0.152,0.0,3.144,0.354,0.12,0.0,0.0,70.002,70.0,70.0,13.065,0.0,0.0,80.6,58.112,24.0,3.355,84.956,181.64
3520,2007-05-27T16:00:00,2007-05-27T17:00:00,2007-05-27T22:00:00Z,3.501,1.026,0.0,0.0,0.262,0.046,0.237,0.229,0.007,0.0,0.057,0.0,0.0,0.0,0.0,0.007,0.18,0.1701,0.1701,0.1701,0.1701,0.0,0.0,0.04348,0.00771,0.03928,0.03802,0.00122,0.0,0.00937,0.0,0.0,0.0,0.0,0.00122,0.02981,0.0,0.0,0.0,0.0,0.0,3.512,0.0,0.124,0.0,0.0,70.002,70.0,70.0,19.306,0.0,0.0,80.6,59.589,28.0,10.29,84.956,126.165
3521,2007-05-27T17:00:00,2007-05-27T18:00:00,2007-05-27T23:00:00Z,3.234,0.948,0.0,0.0,0.341,0.06,0.0,0.235,0.015,0.03,0.062,0.0,0.0,0.0,0.0,0.01,0.195,0.16275,0.16275,0.16275,0.16275,0.0,0.0,0.05851,0.01037,0.0,0.0404,0.00253,0.00515,0.01059,0.0,0.0,0.0,0.0,0.00172,0.03347,0.0,0.0,0.425,0.152,0.0,4.644,0.354,0.122,0.0,0.0,70.001,70.0,70.0,3.125,99.99,0.0,80.6,58.852,26.0,10.29,78.616,57.694
3522,2007-05-27T18:00:00,2007-05-27T19:00:00,2007-05-28T00:00:00Z,4.801,1.407,0.0,0.0,0.271,0.049,0.538,0.256,0.019,0.0,0.064,0.0,0.0,0.0,0.0,0.012,0.199,0.29966,0.29966,0.29966,0.29966,0.0,0.0,0.05767,0.01047,0.11461,0.05442,0.00397,0.0,0.01368,0.0,0.0,0.0,0.0,0.00254,0.0423,0.0,0.0,1.694,0.605,0.0,3.75,1.415,0.121,0.0,0.0,70.001,70.0,70.0,15.424,0.0,0.0,78.8,59.03,30.0,8.053,51.671,51.354
3523,2007-05-27T19:00:00,2007-05-27T20:00:00,2007-05-28T01:00:00Z,3.082,0.903,0.0,0.0,0.264,0.049,0.0,0.305,0.023,0.0,0.062,0.0,0.0,0.0,0.0,0.013,0.187,0.28395,0.28395,0.28395,0.28395,0.0,0.0,0.08296,0.01542,0.0,0.09599,0.00732,0.0,0.01938,0.0,0.0,0.0,0.0,0.00398,0.05889,0.0,0.0,0.0,0.0,0.0,3.755,0.0,0.122,0.0,0.0,70.001,70.0,70.0,11.885,0.0,0.0,77.0,59.083,34.0,5.816,10.144,0.0
3524,2007-05-27T20:00:00,2007-05-27T21:00:00,2007-05-28T02:00:00Z,4.155,1.218,0.0,0.0,0.252,0.049,0.244,0.391,0.032,0.0,0.06,0.0,0.0,0.0,0.0,0.013,0.176,0.36917,0.36917,0.36917,0.36917,0.0,0.0,0.07647,0.01474,0.07401,0.11838,0.00977,0.0,0.0183,0.0,0.0,0.0,0.0,0.00407,0.05343,0.0,0.0,0.425,0.152,0.0,3.746,0.354,0.12,0.0,0.0,70.001,70.0,70.0,11.998,0.0,0.0,74.12,59.09,41.0,7.606,0.634,0.0
3525,2007-05-27T21:00:00,2007-05-27T22:00:00,2007-05-28T03:00:00Z,3.629,1.064,0.0,0.0,0.247,0.049,0.0,0.488,0.038,0.0,0.059,0.0,0.0,0.0,0.0,0.013,0.169,0.31606,0.31606,0.31606,0.31606,0.0,0.0,0.07348,0.01463,0.0,0.14507,0.01131,0.0,0.01756,0.0,0.0,0.0,0.0,0.00388,0.05014,0.0,0.0,0.0,0.0,0.0,3.816,0.0,0.124,0.0,0.0,70.001,70.0,70.0,13.819,0.0,0.0,71.42,59.218,49.0,9.619,0.0,0.0
3526,2007-05-27T22:00:00,2007-05-27T23:00:00,2007-05-28T04:00:00Z,5.078,1.488,0.0,0.0,0.215,0.044,0.603,0.377,0.033,0.0,0.057,0.0,0.0,0.0,0.0,0.011,0.15,0.41475,0.41475,0.41475,0.41475,0.0,0.0,0.05985,0.01214,0.16795,0.10499,0.00919,0.0,0.01575,0.0,0.0,0.0,0.0,0.00311,0.04176,0.0,0.0,3.032,1.083,0.0,3.369,2.528,0.121,0.0,0.0,70.002,70.0,70.0,16.741,0.0,0.0,69.8,59.707,56.0,11.408,0.0,0.0
3527,2007-05-27T23:00:00,2007-05-28T00:00:00,2007-05-28T05:00:00Z,3.855,1.13,0.0,0.0,0.178,0.037,0.517,0.163,0.023,0.015,0.053,0.0,0.0,0.0,0.0,0.009,0.135,0.3131,0.3131,0.3131,0.3131,0.0,0.0,0.04922,0.01017,0.14336,0.04521,0.00635,0.00416,0.0146,0.0,0.0,0.0,0.0,0.00262,0.03742,0.0,0.0,1.191,0.425,0.0,2.823,0.995,0.122,0.0,0.0,70.002,70.0,70.0,0.81,50.006,0.0,68.0,61.056,68.0,4.698,0.0,0.0
3528,2007-05-28T00:00:00,2007-05-28T01:00:00,2007-05-28T06:00:00Z,1.391,0.408,0.0,0.0,0.153,0.032,0.0,0.032,0.018,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.12134,0.12134,0.12134,0.12134,0.0,0.0,0.04545,0.00955,0.0,0.00963,0.00531,0.0,0.01529,0.0,0.0,0.0,0.0,0.00131,0.0348,0.0,0.0,0.0,0.0,0.0,2.446,0.0,0.123,0.0,0.0,70.002,70.0,70.0,10.884,0.0,0.0,66.2,60.561,73.0,6.935,0.0,0.0
3529,2007-05-28T01:00:00,2007-05-28T02:00:00,2007-05-28T07:00:00Z,1.327,0.389,0.0,0.0,0.138,0.029,0.0,0.032,0.018,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.117,0.11763,0.11763,0.11763,0.11763,0.0,0.0,0.04182,0.00877,0.0,0.00979,0.0054,0.0,0.01515,0.0,0.0,0.0,0.0,0.00133,0.03537,0.0,0.0,0.0,0.0,0.0,2.194,0.0,0.122,0.0,0.0,70.0,70.0,70.0,8.35,0.0,0.0,66.2,60.561,73.0,4.698,0.0,0.0
3530,2007-05-28T02:00:00,2007-05-28T03:00:00,2007-05-28T08:00:00Z,1.245,0.365,0.0,0.0,0.119,0.025,0.0,0.032,0.018,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.10989,0.10989,0.10989,0.10989,0.0,0.0,0.03588,0.00765,0.0,0.00975,0.00538,0.0,0.0147,0.0,0.0,0.0,0.0,0.00132,0.03521,0.0,0.0,0.0,0.0,0.0,1.916,0.0,0.121,0.0,0.0,70.0,70.0,70.0,13.502,0.0,0.0,64.4,59.767,77.0,8.053,0.0,0.0
3531,2007-05-28T03:00:00,2007-05-28T04:00:00,2007-05-28T09:00:00Z,1.16,0.34,0.0,0.0,0.099,0.022,0.0,0.032,0.018,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.10586,0.10586,0.10586,0.10586,0.0,0.0,0.03088,0.00678,0.0,0.01008,0.00556,0.0,0.0148,0.0,0.0,0.0,0.0,0.00137,0.0364,0.0,0.0,0.0,0.0,0.0,1.646,0.0,0.12,0.0,0.0,70.0,70.0,70.0,13.443,0.0,0.0,60.8,58.563,88.0,5.816,0.0,0.0
