,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
5494,2007-08-17T22:00:00,2007-08-17T23:00:00,2007-08-18T04:00:00Z,2.122,0.293,1.12,0.0,0.0,0.0,0.052,0.002,0.032,0.029,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.12,0.2939,0.2939,0.12885,0.12885,0.16504,0.0,0.0,0.0,0.02276,0.00068,0.01421,0.01283,0.0,0.0251,0.0,0.0,0.0,0.0,0.00193,0.05135,0.0,0.16504,0.0,0.0,0.792,0.283,0.0,0.0,1.662,0.568,0.438,0.0,0.0,70.0,70.0,70.0,15.29,0.0,0.0,62.6,61.466,94.0,0.0,0.0,0.0
5495,2007-08-17T23:00:00,2007-08-18T00:00:00,2007-08-18T05:00:00Z,0.962,0.282,0.0,0.0,0.0,0.0,0.039,0.001,0.032,0.02,0.015,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.12606,0.12606,0.12606,0.12606,0.0,0.0,0.0,0.0,0.01731,0.00049,0.01447,0.00904,0.00671,0.02381,0.0,0.0,0.0,0.0,0.00196,0.05227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171,0.0,0.437,0.0,0.0,70.0,70.0,70.0,3.58,50.006,0.0,62.6,61.466,94.0,0.0,0.0,0.0
5496,2007-08-18T00:00:00,2007-08-18T01:00:00,2007-08-18T06:00:00Z,2.004,0.261,1.112,0.0,0.0,0.0,0.04,0.001,0.032,0.015,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.112,0.28698,0.28698,0.12318,0.12318,0.1638,0.0,0.0,0.0,0.01875,0.00055,0.01526,0.00696,0.0,0.02449,0.0,0.0,0.0,0.0,0.00207,0.05511,0.0,0.1638,0.0,0.0,0.396,0.142,0.0,0.0,1.244,0.284,0.438,0.0,0.0,70.0,70.0,70.0,17.618,0.0,0.0,60.8,60.8,100.0,0.0,0.0,0.0
5497,2007-08-18T01:00:00,2007-08-18T02:00:00,2007-08-18T07:00:00Z,1.973,0.255,1.103,0.0,0.0,0.0,0.035,0.001,0.032,0.015,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.29326,0.29326,0.13079,0.13079,0.16247,0.0,0.0,0.0,0.01782,0.00052,0.01661,0.00758,0.0,0.026,0.0,0.0,0.0,0.0,0.00225,0.06001,0.0,0.16247,0.0,0.0,0.0,0.0,0.0,0.0,1.093,0.0,0.433,0.0,0.0,70.0,70.0,70.0,19.806,0.0,0.0,59.0,59.0,100.0,0.671,0.0,0.0
5498,2007-08-18T02:00:00,2007-08-18T03:00:00,2007-08-18T08:00:00Z,0.845,0.248,0.0,0.0,0.0,0.0,0.029,0.001,0.032,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.1331,0.1331,0.1331,0.1331,0.0,0.0,0.0,0.0,0.01579,0.00046,0.01739,0.00776,0.0,0.02652,0.0,0.0,0.0,0.0,0.00236,0.06282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.0,0.441,0.0,0.0,70.0,70.0,70.0,21.842,0.0,0.0,57.2,57.2,100.0,0.0,0.0,0.0
5499,2007-08-18T03:00:00,2007-08-18T04:00:00,2007-08-18T09:00:00Z,1.938,0.245,1.103,0.0,0.0,0.0,0.028,0.001,0.032,0.014,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.29507,0.29507,0.1326,0.1326,0.16248,0.0,0.0,0.0,0.01502,0.00044,0.01754,0.00783,0.0,0.02604,0.0,0.0,0.0,0.0,0.00238,0.06336,0.0,0.16248,0.0,0.0,0.0,0.0,0.0,0.0,0.871,0.0,0.434,0.0,0.0,70.0,70.0,70.0,21.842,0.0,0.0,57.2,57.2,100.0,0.0,0.0,0.0
5500,2007-08-18T04:00:00,2007-08-18T05:00:00,2007-08-18T10:00:00Z,0.815,0.239,0.0,0.0,0.0,0.0,0.023,0.001,0.032,0.015,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.12935,0.12935,0.12935,0.12935,0.0,0.0,0.0,0.0,0.01242,0.00036,0.01753,0.008,0.0,0.02533,0.0,0.0,0.0,0.0,0.00238,0.06333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.44,0.0,0.0,70.0,70.0,70.0,23.794,0.0,0.0,55.4,55.4,100.0,0.0,0.0,0.0
5501,2007-08-18T05:00:00,2007-08-18T06:00:00,2007-08-18T11:00:00Z,1.913,0.237,1.103,0.0,0.0,0.0,0.022,0.001,0.032,0.014,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.29248,0.29248,0.13,0.13,0.16248,0.0,0.0,0.0,0.01194,0.00035,0.01773,0.00791,0.0,0.02562,0.0,0.0,0.0,0.0,0.0024,0.06405,0.0,0.16248,0.0,0.0,0.0,0.0,0.0,0.0,0.689,0.0,0.435,0.0,0.0,70.0,70.0,70.0,23.794,0.0,0.0,55.4,55.4,100.0,0.0,0.0,0.0
5502,2007-08-18T06:00:00,2007-08-18T07:00:00,2007-08-18T12:00:00Z,0.815,0.239,0.0,0.0,0.0,0.0,0.021,0.001,0.032,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.08919,0.08919,0.08919,0.08919,0.0,0.0,0.0,0.0,0.00786,0.00023,0.01209,0.00527,0.0,0.01843,0.0,0.0,0.0,0.0,0.00164,0.04367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662,0.0,0.439,0.0,0.0,70.0,70.0,70.0,23.794,0.0,0.0,55.4,55.4,100.0,0.0,1.268,0.0
5503,2007-08-18T07:00:00,2007-08-18T08:00:00,2007-08-18T13:00:00Z,1.946,0.247,1.103,0.0,0.0,0.0,0.027,0.001,0.032,0.013,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21879,0.21879,0.05631,0.05631,0.16248,0.0,0.0,0.0,0.00626,0.00018,0.00738,0.003,0.0,0.01184,0.0,0.0,0.0,0.0,0.001,0.02665,0.0,0.16248,0.0,0.0,0.0,0.0,0.0,0.0,0.827,0.0,0.435,0.0,0.0,70.0,70.0,70.0,19.791,0.0,0.0,59.0,59.0,100.0,0.0,9.827,0.0
5504,2007-08-18T08:00:00,2007-08-18T09:00:00,2007-08-18T14:00:00Z,0.865,0.254,0.0,0.0,0.0,0.0,0.034,0.001,0.032,0.012,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05058,0.05058,0.05058,0.05058,0.0,0.0,0.0,0.0,0.00681,0.00019,0.00646,0.00231,0.0,0.01062,0.0,0.0,0.0,0.0,0.00088,0.02333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,0.0,0.439,0.0,0.0,70.0,70.0,70.0,15.29,0.0,0.0,62.6,62.6,100.0,0.0,21.556,0.0
5505,2007-08-18T09:00:00,2007-08-18T10:00:00,2007-08-18T15:00:00Z,1.984,0.258,1.103,0.0,0.0,0.0,0.04,0.001,0.032,0.01,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21113,0.21113,0.04865,0.04865,0.16248,0.0,0.0,0.0,0.00763,0.00021,0.0061,0.00181,0.0,0.01004,0.0,0.0,0.0,0.0,0.00083,0.02204,0.0,0.16248,0.0,0.0,0.0,0.0,0.0,0.0,1.131,0.0,0.436,0.0,0.0,70.0,70.0,70.0,9.904,0.0,0.0,66.2,63.782,88.0,0.0,33.285,0.0
5506,2007-08-18T10:00:00,2007-08-18T11:00:00,2007-08-18T16:00:00Z,0.893,0.262,0.0,0.0,0.0,0.0,0.047,0.001,0.032,0.008,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.04888,0.04888,0.04888,0.04888,0.0,0.0,0.0,0.0,0.00882,0.00023,0.00604,0.00144,0.0,0.0097,0.0,0.0,0.0,0.0,0.00082,0.02183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.254,0.0,0.438,0.0,0.0,70.0,70.0,70.0,1.404,0.0,0.0,69.8,65.031,78.0,0.0,43.429,0.0
5507,2007-08-18T11:00:00,2007-08-18T12:00:00,2007-08-18T17:00:00Z,2.005,0.264,1.103,0.0,0.0,0.0,0.052,0.001,0.032,0.005,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21319,0.21319,0.0507,0.0507,0.16249,0.0,0.0,0.0,0.01002,0.00026,0.00621,0.00098,0.0,0.00996,0.0,0.0,0.0,0.0,0.00084,0.02243,0.0,0.16249,0.0,0.0,0.0,0.0,0.0,0.0,1.362,0.0,0.436,0.0,0.0,70.0,70.0,70.0,5.685,0.0,0.0,71.6,64.558,69.0,0.0,60.547,0.0
5508,2007-08-18T12:00:00,2007-08-18T13:00:00,2007-08-18T18:00:00Z,1.664,0.488,0.0,0.0,0.0,0.0,0.067,0.002,0.217,0.004,0.0,0.055,0.0,0.0,0.0,0.0,0.004,0.14,0.0,0.0,0.09157,0.09157,0.09157,0.09157,0.0,0.0,0.0,0.0,0.01261,0.00033,0.04074,0.00072,0.0,0.01025,0.0,0.0,0.0,0.0,0.00071,0.02621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.794,0.0,0.437,0.0,0.0,70.0,70.0,70.0,9.255,0.0,0.0,73.4,64.127,61.0,0.0,65.619,0.0
5509,2007-08-18T13:00:00,2007-08-18T14:00:00,2007-08-18T19:00:00Z,5.919,0.701,3.527,0.0,0.0,0.0,0.073,0.002,0.214,0.004,0.0,0.055,0.21,0.0,0.0,0.0,0.004,0.14,0.0,3.527,0.65152,0.65152,0.13202,0.13202,0.5195,0.0,0.0,0.0,0.01374,0.00039,0.04034,0.00066,0.0,0.01027,0.03951,0.0,0.0,0.0,0.00083,0.02627,0.0,0.5195,0.0,4.16,0.0,0.0,0.0,0.0,2.089,2.193,0.437,0.0,0.0,70.0,70.0,70.0,5.685,0.0,0.0,71.6,62.306,60.0,0.0,79.884,0.0
5510,2007-08-18T14:00:00,2007-08-18T15:00:00,2007-08-18T20:00:00Z,2.825,0.505,1.103,0.0,0.0,0.0,0.087,0.004,0.214,0.004,0.0,0.055,0.0,0.0,0.0,0.0,0.005,0.136,0.0,1.103,0.25695,0.25695,0.09447,0.09447,0.16247,0.0,0.0,0.0,0.01631,0.00077,0.0401,0.00066,0.0,0.01021,0.0,0.0,0.0,0.0,0.00091,0.02551,0.0,0.16247,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.434,0.0,0.0,70.0,70.0,70.0,12.189,0.0,0.0,75.2,57.812,34.0,0.0,62.132,175.617
5511,2007-08-18T15:00:00,2007-08-18T16:00:00,2007-08-18T21:00:00Z,1.756,0.515,0.0,0.0,0.0,0.0,0.091,0.005,0.214,0.004,0.0,0.053,0.0,0.0,0.0,0.0,0.005,0.143,0.0,0.0,0.09869,0.09869,0.09869,0.09869,0.0,0.0,0.0,0.0,0.01739,0.00095,0.0411,0.00074,0.0,0.01021,0.0,0.0,0.0,0.0,0.00096,0.02734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.44,0.0,0.0,70.0,70.0,70.0,12.189,0.0,0.0,75.2,57.805,34.0,0.0,70.057,121.727
5512,2007-08-18T16:00:00,2007-08-18T17:00:00,2007-08-18T22:00:00Z,2.971,0.548,1.103,0.0,0.0,0.0,0.106,0.008,0.216,0.006,0.0,0.057,0.0,0.0,0.0,0.0,0.006,0.149,0.0,1.103,0.27015,0.27015,0.10767,0.10767,0.16248,0.0,0.0,0.0,0.02076,0.00148,0.04252,0.0012,0.0,0.01124,0.0,0.0,0.0,0.0,0.0012,0.02927,0.0,0.16248,0.0,0.0,0.0,0.0,0.0,0.0,2.571,0.0,0.434,0.0,0.0,69.998,70.0,70.0,27.93,0.0,0.0,77.0,58.471,32.0,9.171,63.717,170.228
5513,2007-08-18T17:00:00,2007-08-18T18:00:00,2007-08-18T23:00:00Z,2.442,0.611,0.358,0.0,0.0,0.0,0.104,0.009,0.224,0.012,0.03,0.062,0.0,0.0,0.0,0.0,0.008,0.161,0.0,0.358,0.19075,0.19075,0.13806,0.13806,0.0527,0.0,0.0,0.0,0.02354,0.00197,0.05064,0.00276,0.00678,0.01409,0.0,0.0,0.0,0.0,0.00187,0.03642,0.0,0.0527,0.0,0.0,0.398,0.142,0.0,0.0,2.712,0.284,0.435,0.0,0.0,70.0,70.0,70.0,1.526,99.99,0.0,73.4,55.546,31.0,4.474,31.7,202.245
5514,2007-08-18T18:00:00,2007-08-18T19:00:00,2007-08-19T00:00:00Z,5.136,0.588,3.129,0.0,0.0,0.0,0.082,0.003,0.248,0.015,0.0,0.065,0.0,0.0,0.0,0.0,0.01,0.164,0.0,3.129,0.65465,0.65465,0.1937,0.1937,0.46095,0.0,0.0,0.0,0.02697,0.00115,0.08179,0.00507,0.0,0.02139,0.0,0.0,0.0,0.0,0.00325,0.05408,0.0,0.46095,0.0,0.0,2.777,0.992,0.0,0.0,2.232,1.989,0.438,0.0,0.0,70.0,70.0,70.0,13.135,0.0,0.0,73.4,54.919,29.0,4.474,14.582,203.513
5515,2007-08-18T19:00:00,2007-08-18T20:00:00,2007-08-19T01:00:00Z,4.448,0.641,2.26,0.0,0.0,0.0,0.085,0.005,0.304,0.019,0.0,0.062,0.0,0.0,0.0,0.0,0.01,0.155,0.0,2.26,0.63502,0.63502,0.30207,0.30207,0.33295,0.0,0.0,0.0,0.04018,0.00231,0.14324,0.00907,0.0,0.02937,0.0,0.0,0.0,0.0,0.00493,0.07297,0.0,0.33295,0.0,0.0,1.193,0.426,0.0,0.0,2.392,0.852,0.436,0.0,0.0,70.0,70.0,70.0,20.804,0.0,0.0,71.6,53.647,29.0,8.053,9.193,92.564
5516,2007-08-18T20:00:00,2007-08-18T21:00:00,2007-08-19T02:00:00Z,6.002,0.706,3.593,0.0,0.0,0.0,0.065,0.002,0.395,0.027,0.0,0.061,0.0,0.0,0.0,0.0,0.011,0.146,0.0,3.593,0.82841,0.82841,0.29914,0.29914,0.52927,0.0,0.0,0.0,0.02734,0.00084,0.16742,0.01129,0.0,0.02587,0.0,0.0,0.0,0.0,0.0047,0.06169,0.0,0.52927,0.0,0.0,3.947,1.41,0.0,0.0,2.144,2.823,0.437,0.0,0.0,70.0,70.0,70.0,9.904,0.0,0.0,66.2,51.156,34.0,0.0,0.0,0.0
5517,2007-08-18T21:00:00,2007-08-18T22:00:00,2007-08-19T03:00:00Z,6.227,0.798,3.505,0.0,0.0,0.0,0.065,0.002,0.489,0.031,0.0,0.06,0.0,0.0,0.0,0.0,0.011,0.14,0.0,3.505,0.83624,0.83624,0.3199,0.3199,0.51633,0.0,0.0,0.0,0.02619,0.00083,0.19602,0.01261,0.0,0.02396,0.0,0.0,0.0,0.0,0.00433,0.05596,0.0,0.51633,0.0,0.0,2.781,0.993,0.0,0.0,2.263,1.989,0.437,0.0,0.0,70.0,70.0,70.0,12.752,0.0,0.0,64.4,50.582,37.0,0.0,0.0,0.0
5518,2007-08-18T22:00:00,2007-08-18T23:00:00,2007-08-19T04:00:00Z,5.752,0.65,3.534,0.0,0.0,0.0,0.058,0.002,0.373,0.027,0.0,0.057,0.0,0.0,0.0,0.0,0.009,0.124,0.0,3.534,0.806,0.806,0.28538,0.28538,0.52062,0.0,0.0,0.0,0.02528,0.00079,0.16373,0.01198,0.0,0.0251,0.0,0.0,0.0,0.0,0.00405,0.05444,0.0,0.52062,0.0,0.0,3.179,1.136,0.0,0.0,1.994,2.273,0.437,0.0,0.0,70.0,70.0,70.0,15.333,0.0,0.0,62.6,49.698,39.0,0.895,0.0,0.0
5519,2007-08-18T23:00:00,2007-08-19T00:00:00,2007-08-19T05:00:00Z,1.403,0.411,0.0,0.0,0.0,0.0,0.04,0.001,0.163,0.019,0.015,0.053,0.0,0.0,0.0,0.0,0.008,0.112,0.0,0.0,0.1839,0.1839,0.1839,0.1839,0.0,0.0,0.0,0.0,0.01803,0.00054,0.07295,0.00847,0.00671,0.02381,0.0,0.0,0.0,0.0,0.0035,0.04991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.334,0.0,0.435,0.0,0.0,70.0,70.0,70.0,4.693,50.006,0.0,60.8,49.68,45.0,1.79,0.0,0.0
5520,2007-08-19T00:00:00,2007-08-19T01:00:00,2007-08-19T06:00:00Z,2.008,0.265,1.103,0.0,0.0,0.0,0.044,0.001,0.032,0.015,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.28755,0.28755,0.12505,0.12505,0.1625,0.0,0.0,0.0,0.02057,0.0006,0.01526,0.00696,0.0,0.02449,0.0,0.0,0.0,0.0,0.00207,0.05511,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,1.425,0.0,0.439,0.0,0.0,70.0,70.0,70.0,16.025,0.0,0.0,62.6,50.414,42.0,2.684,0.0,0.0
5521,2007-08-19T01:00:00,2007-08-19T02:00:00,2007-08-19T07:00:00Z,0.856,0.251,0.0,0.0,0.0,0.0,0.031,0.001,0.032,0.015,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.12869,0.12869,0.12869,0.12869,0.0,0.0,0.0,0.0,0.01577,0.00048,0.01661,0.00758,0.0,0.026,0.0,0.0,0.0,0.0,0.00225,0.06001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056,0.0,0.434,0.0,0.0,70.0,70.0,70.0,22.928,0.0,0.0,57.2,48.034,51.0,3.579,0.0,0.0
5522,2007-08-19T02:00:00,2007-08-19T03:00:00,2007-08-19T08:00:00Z,1.941,0.246,1.103,0.0,0.0,0.0,0.027,0.001,0.032,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.29448,0.29448,0.13197,0.13197,0.1625,0.0,0.0,0.0,0.0147,0.00044,0.01739,0.00776,0.0,0.02652,0.0,0.0,0.0,0.0,0.00236,0.06282,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.929,0.0,0.44,0.0,0.0,70.0,70.0,70.0,23.747,0.0,0.0,57.2,48.034,51.0,4.474,0.0,0.0
5523,2007-08-19T03:00:00,2007-08-19T04:00:00,2007-08-19T09:00:00Z,0.814,0.238,0.0,0.0,0.0,0.0,0.022,0.001,0.032,0.014,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.12921,0.12921,0.12921,0.12921,0.0,0.0,0.0,0.0,0.01172,0.00035,0.01754,0.00783,0.0,0.02604,0.0,0.0,0.0,0.0,0.00238,0.06336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.434,0.0,0.0,70.0,70.0,70.0,26.565,0.0,0.0,55.4,47.128,54.0,5.369,0.0,0.0
5524,2007-08-19T04:00:00,2007-08-19T05:00:00,2007-08-19T10:00:00Z,1.904,0.235,1.103,0.0,0.0,0.0,0.019,0.001,0.032,0.015,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.28968,0.28968,0.12718,0.12718,0.1625,0.0,0.0,0.0,0.01031,0.00031,0.01753,0.008,0.0,0.02533,0.0,0.0,0.0,0.0,0.00238,0.06333,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.441,0.0,0.0,70.0,70.0,70.0,27.83,0.0,0.0,55.4,47.128,54.0,6.263,0.0,0.0
5525,2007-08-19T05:00:00,2007-08-19T06:00:00,2007-08-19T11:00:00Z,0.805,0.236,0.0,0.0,0.0,0.0,0.02,0.001,0.032,0.014,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.12924,0.12924,0.12924,0.12924,0.0,0.0,0.0,0.0,0.0112,0.00032,0.01773,0.00791,0.0,0.02562,0.0,0.0,0.0,0.0,0.0024,0.06405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679,0.0,0.433,0.0,0.0,70.0,70.0,70.0,27.783,0.0,0.0,57.2,48.034,51.0,7.158,0.0,0.0
5526,2007-08-19T06:00:00,2007-08-19T07:00:00,2007-08-19T12:00:00Z,1.921,0.24,1.103,0.0,0.0,0.0,0.022,0.001,0.032,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.25205,0.25205,0.08954,0.08954,0.16251,0.0,0.0,0.0,0.00821,0.00023,0.01209,0.00527,0.0,0.01843,0.0,0.0,0.0,0.0,0.00164,0.04367,0.0,0.16251,0.0,0.0,0.0,0.0,0.0,0.0,0.713,0.0,0.441,0.0,0.0,70.0,70.0,70.0,28.145,0.0,0.0,59.0,50.367,55.0,8.053,2.536,0.317
5527,2007-08-19T07:00:00,2007-08-19T08:00:00,2007-08-19T13:00:00Z,0.842,0.247,0.0,0.0,0.0,0.0,0.027,0.001,0.032,0.013,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05627,0.05627,0.05627,0.05627,0.0,0.0,0.0,0.0,0.00623,0.00017,0.00738,0.003,0.0,0.01184,0.0,0.0,0.0,0.0,0.001,0.02665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.432,0.0,0.0,70.0,70.0,70.0,34.991,0.0,0.0,62.6,51.821,48.0,11.408,31.066,7.291
5528,2007-08-19T08:00:00,2007-08-19T09:00:00,2007-08-19T14:00:00Z,1.962,0.252,1.103,0.0,0.0,0.0,0.032,0.001,0.032,0.012,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21272,0.21272,0.05021,0.05021,0.16251,0.0,0.0,0.0,0.00644,0.00018,0.00646,0.00231,0.0,0.01062,0.0,0.0,0.0,0.0,0.00088,0.02333,0.0,0.16251,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.0,0.442,0.0,0.0,70.0,70.0,70.0,33.959,0.0,0.0,64.4,52.562,45.0,11.408,58.011,6.657
5529,2007-08-19T09:00:00,2007-08-19T10:00:00,2007-08-19T15:00:00Z,0.875,0.256,0.0,0.0,0.0,0.0,0.039,0.001,0.032,0.01,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.04834,0.04834,0.04834,0.04834,0.0,0.0,0.0,0.0,0.00732,0.0002,0.0061,0.00181,0.0,0.01004,0.0,0.0,0.0,0.0,0.00083,0.02204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197,0.0,0.432,0.0,0.0,70.0,70.0,70.0,25.685,0.0,0.0,66.2,51.951,37.0,9.171,71.959,21.556
5530,2007-08-19T10:00:00,2007-08-19T11:00:00,2007-08-19T16:00:00Z,2.015,0.267,1.103,0.0,0.0,0.0,0.053,0.001,0.032,0.008,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21242,0.21242,0.04991,0.04991,0.16251,0.0,0.0,0.0,0.00981,0.00026,0.00604,0.00144,0.0,0.0097,0.0,0.0,0.0,0.0,0.00082,0.02183,0.0,0.16251,0.0,0.0,0.0,0.0,0.0,0.0,1.525,0.0,0.443,0.0,0.0,70.0,70.0,70.0,31.983,0.0,0.0,71.6,54.857,33.0,11.408,116.338,26.945
5531,2007-08-19T11:00:00,2007-08-19T12:00:00,2007-08-19T17:00:00Z,8.007,2.346,0.0,0.0,0.0,0.0,0.173,0.025,0.224,0.005,0.0,0.052,0.0,0.0,0.0,1.727,0.004,0.136,0.0,0.0,0.45006,0.45006,0.45006,0.45006,0.0,0.0,0.0,0.0,0.03322,0.00488,0.04298,0.00098,0.0,0.00996,0.0,0.0,0.0,0.33115,0.00075,0.02614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409,0.0,0.431,0.0,0.0,69.999,70.0,70.0,32.806,0.0,0.0,73.4,54.927,29.0,11.408,70.691,0.0
5532,2007-08-19T12:00:00,2007-08-19T13:00:00,2007-08-19T18:00:00Z,7.933,2.002,1.103,0.0,0.0,0.0,0.188,0.029,0.217,0.004,0.0,0.055,0.0,0.0,0.0,1.366,0.004,0.14,0.0,1.103,0.53849,0.53849,0.37597,0.37597,0.16252,0.0,0.0,0.0,0.0353,0.00544,0.04074,0.00072,0.0,0.01025,0.0,0.0,0.0,0.2566,0.00071,0.02621,0.0,0.16252,0.0,0.0,0.0,0.0,0.0,0.0,4.749,0.0,0.443,0.0,0.0,70.0,70.0,70.0,40.787,0.0,0.0,73.4,54.919,29.0,13.645,83.371,34.236
