,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,5.407,1.585,0.0,1.046,0.181,0.0,0.0,0.0,0.0,0.055,0.002,0.011,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.40702,0.40702,0.40702,0.40702,0.0,0.26862,0.04637,0.0,0.0,0.0,0.0,0.01416,0.0006,0.00275,0.0,0.01019,0.00753,0.0,0.0,0.0,0.0,0.00111,0.05569,0.0,0.0,0.0,0.0,0.0,0.0,15.85,0.0,0.0,0.0,0.445,0.0,0.0,17.008,68.0,19.685,68.0,72.0,88.501,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,9.817,1.989,3.029,1.047,0.181,0.0,0.0,0.0,0.0,0.055,0.002,0.009,0.0,0.042,0.031,0.0,0.0,0.0,0.402,0.004,0.217,3.029,0.0,0.93739,0.93739,0.49114,0.49114,0.44624,0.25849,0.04465,0.0,0.0,0.0,0.0,0.01362,0.00058,0.00212,0.0,0.01029,0.0076,0.0,0.0,0.0,0.0992,0.00106,0.05354,0.44624,0.0,0.0,0.0,1.054,0.405,15.854,0.0,0.0,1.01,0.455,0.0,0.0,15.68,68.0,19.935,68.0,72.0,94.433,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,7.906,1.88,1.492,1.027,0.177,0.0,0.0,0.0,0.0,0.274,0.012,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.005,0.305,1.492,0.0,0.67441,0.67441,0.45462,0.45462,0.21979,0.24842,0.04277,0.0,0.0,0.0,0.0,0.06615,0.0028,0.0019,0.0,0.01007,0.00744,0.0,0.0,0.0,0.0,0.00131,0.07375,0.21979,0.0,0.0,0.0,0.528,0.203,15.522,0.0,0.0,0.505,0.451,0.0,0.0,14.995,68.0,19.534,68.0,72.0,91.556,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
39,2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,6.096,1.787,0.0,0.95,0.161,0.0,0.0,0.0,0.0,0.277,0.012,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.006,0.301,0.0,0.0,0.44313,0.44313,0.44313,0.44313,0.0,0.23561,0.04001,0.0,0.0,0.0,0.0,0.06867,0.00291,0.00195,0.0,0.01033,0.00763,0.0,0.0,0.0,0.0,0.00143,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,14.262,0.0,0.0,0.0,0.461,0.0,0.0,16.882,68.0,19.488,68.0,72.0,81.289,0.0,0.0,15.8,14.34,77.0,9.171,30.115,1.902
40,2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T22:00:00Z,6.255,1.833,0.0,0.961,0.163,0.0,0.0,0.0,0.0,0.301,0.013,0.009,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.006,0.31,0.0,0.0,0.52982,0.52982,0.52982,0.52982,0.0,0.27771,0.04719,0.0,0.0,0.0,0.0,0.08712,0.00369,0.00248,0.0,0.01175,0.00868,0.0,0.0,0.0,0.0,0.00171,0.08949,0.0,0.0,0.0,0.0,0.0,0.0,14.466,0.0,0.0,0.0,0.449,0.0,0.0,17.416,68.0,19.736,68.0,72.0,85.546,0.0,0.0,15.8,14.787,84.0,11.408,15.85,0.0
41,2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T23:00:00Z,11.411,1.949,4.76,0.986,0.168,0.0,0.0,0.0,0.0,0.365,0.015,0.014,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.007,0.318,4.76,0.0,1.54171,1.54171,0.84063,0.84063,0.70108,0.42534,0.0726,0.0,0.0,0.0,0.0,0.15742,0.00667,0.00585,0.0,0.01882,0.0139,0.0,0.0,0.0,0.0,0.0029,0.13714,0.70108,0.0,0.0,0.0,2.69,1.033,14.884,0.0,0.0,2.574,0.453,0.0,0.0,16.798,68.0,19.88,68.0,72.0,91.669,0.0,0.0,15.8,14.787,84.0,13.869,1.268,0.0
42,2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-03T00:00:00Z,11.157,2.832,1.492,1.102,0.192,0.0,0.0,0.0,0.0,0.894,0.038,0.026,0.03,0.048,0.035,0.0,0.0,0.0,0.0,0.012,0.454,1.492,0.0,1.48117,1.48117,1.26137,1.26137,0.2198,0.49095,0.08556,0.0,0.0,0.0,0.0,0.39822,0.01688,0.01177,0.01336,0.0212,0.01566,0.0,0.0,0.0,0.0,0.00552,0.20226,0.2198,0.0,0.0,0.0,0.529,0.203,16.812,0.0,0.0,0.505,0.451,0.0,0.0,16.273,68.0,19.854,68.0,72.0,43.845,99.99,0.0,15.8,14.788,84.0,13.869,0.0,0.0
43,2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T01:00:00Z,14.379,2.755,4.979,0.871,0.146,0.0,0.0,0.0,0.0,1.093,0.046,0.035,0.0,0.05,0.037,0.0,0.0,0.0,0.0,0.015,0.463,4.979,0.0,1.99365,1.99365,1.26031,1.26031,0.73334,0.39839,0.06675,0.0,0.0,0.0,0.0,0.49996,0.0212,0.01601,0.0,0.02269,0.01675,0.0,0.0,0.0,0.0,0.00674,0.21182,0.73334,0.0,0.0,0.0,4.222,1.622,12.976,0.0,0.0,4.044,0.454,0.0,0.0,16.013,68.0,19.778,68.0,72.0,88.702,0.0,0.0,15.8,14.787,84.0,12.751,0.0,0.0
44,2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T02:00:00Z,12.278,2.684,3.12,0.818,0.135,0.0,0.0,0.0,0.0,1.102,0.047,0.046,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.016,0.437,3.12,0.0,1.60695,1.60695,1.1474,1.1474,0.45954,0.34982,0.0579,0.0,0.0,0.0,0.0,0.47101,0.01997,0.01985,0.0,0.02035,0.01503,0.0,0.0,0.0,0.0,0.00669,0.18677,0.45954,0.0,0.0,0.0,2.107,0.809,12.198,0.0,0.0,2.016,0.453,0.0,0.0,15.819,68.0,19.727,68.0,72.0,81.289,0.0,0.0,15.8,15.295,92.0,9.171,0.0,0.0
45,2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T03:00:00Z,11.829,2.566,3.074,0.893,0.15,0.0,0.0,0.0,0.0,0.912,0.039,0.065,0.0,0.047,0.034,0.0,0.0,0.0,0.0,0.017,0.41,3.074,0.0,1.54285,1.54285,1.0901,1.0901,0.45275,0.37925,0.06352,0.0,0.0,0.0,0.0,0.38747,0.01643,0.02762,0.0,0.0198,0.01463,0.0,0.0,0.0,0.0,0.00705,0.17433,0.45275,0.0,0.0,0.0,1.58,0.607,13.414,0.0,0.0,1.512,0.453,0.0,0.0,15.77,68.0,19.637,68.0,72.0,98.479,0.0,0.0,15.8,13.888,70.0,16.106,0.0,0.0
46,2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T04:00:00Z,6.699,1.963,0.0,0.946,0.16,0.0,0.0,0.0,0.0,0.372,0.016,0.075,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.01,0.305,0.0,0.0,0.90031,0.90031,0.90031,0.90031,0.0,0.43391,0.07341,0.0,0.0,0.0,0.0,0.17047,0.00723,0.0344,0.0,0.02092,0.01545,0.0,0.0,0.0,0.0,0.00468,0.13984,0.0,0.0,0.0,0.0,0.0,0.0,14.269,0.0,0.0,0.0,0.452,0.0,0.0,15.804,68.0,19.565,68.0,72.0,98.479,0.0,0.0,15.8,14.338,77.0,16.106,0.0,0.0
47,2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T05:00:00Z,7.041,1.626,1.493,1.03,0.177,0.0,0.0,0.0,0.0,0.055,0.002,0.065,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.004,0.217,1.493,0.0,0.95186,0.95186,0.73199,0.73199,0.21987,0.46349,0.07964,0.0,0.0,0.0,0.0,0.02483,0.00105,0.02927,0.0,0.01965,0.01451,0.0,0.0,0.0,0.0,0.00194,0.09761,0.21987,0.0,0.0,0.0,0.528,0.203,15.621,0.0,0.0,0.505,0.454,0.0,0.0,13.899,68.0,19.318,68.0,72.0,97.603,0.0,0.0,12.2,10.862,76.0,14.987,0.0,0.0
48,2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T06:00:00Z,8.039,1.919,1.492,1.268,0.227,0.0,0.0,0.0,0.0,0.055,0.002,0.045,0.03,0.041,0.03,0.0,0.0,0.0,0.0,0.004,0.217,1.492,0.0,1.15849,1.15849,0.93865,0.93865,0.21984,0.62011,0.11096,0.0,0.0,0.0,0.0,0.02698,0.00114,0.02202,0.01468,0.01989,0.01469,0.0,0.0,0.0,0.0,0.00211,0.10607,0.21984,0.0,0.0,0.0,0.528,0.203,19.741,0.0,0.0,0.505,0.453,0.0,0.0,12.267,68.0,18.841,68.0,72.0,49.202,99.99,0.0,10.4,9.517,83.0,14.987,0.0,0.0
49,2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T07:00:00Z,5.844,1.713,0.0,1.133,0.199,0.0,0.0,0.0,0.0,0.055,0.002,0.033,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.84734,0.84734,0.84734,0.84734,0.0,0.56061,0.09851,0.0,0.0,0.0,0.0,0.02728,0.00116,0.01626,0.0,0.01963,0.01449,0.0,0.0,0.0,0.0,0.00213,0.10727,0.0,0.0,0.0,0.0,0.0,0.0,17.263,0.0,0.0,0.0,0.451,0.0,0.0,11.571,68.0,18.28,68.0,72.0,109.959,0.0,0.0,10.4,8.146,57.0,18.343,0.0,0.0
50,2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T08:00:00Z,7.201,1.673,1.493,1.101,0.193,0.0,0.0,0.0,0.0,0.055,0.002,0.033,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.004,0.217,1.493,0.0,1.04935,1.04935,0.82947,0.82947,0.21988,0.54614,0.09555,0.0,0.0,0.0,0.0,0.02734,0.00116,0.01629,0.0,0.01918,0.01416,0.0,0.0,0.0,0.0,0.00214,0.10751,0.21988,0.0,0.0,0.0,0.528,0.203,16.697,0.0,0.0,0.506,0.454,0.0,0.0,11.251,68.0,17.895,68.0,72.0,98.931,0.0,0.0,10.4,7.667,48.0,14.987,0.0,0.0
51,2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T09:00:00Z,5.823,1.707,0.0,1.131,0.199,0.0,0.0,0.0,0.0,0.055,0.002,0.033,0.0,0.038,0.028,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.83304,0.83304,0.83304,0.83304,0.0,0.55195,0.09707,0.0,0.0,0.0,0.0,0.02692,0.00114,0.01604,0.0,0.0184,0.01359,0.0,0.0,0.0,0.0,0.0021,0.10583,0.0,0.0,0.0,0.0,0.0,0.0,17.19,0.0,0.0,0.0,0.445,0.0,0.0,11.02,68.0,17.609,68.0,72.0,104.516,0.0,0.0,10.4,7.933,53.0,16.777,0.0,0.0
52,2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T10:00:00Z,10.668,1.747,4.707,1.165,0.206,0.0,0.0,0.0,0.0,0.055,0.002,0.033,0.0,0.037,0.027,0.0,0.0,0.0,0.0,0.004,0.217,4.707,0.0,1.55101,1.55101,0.85768,0.85768,0.69333,0.57218,0.10125,0.0,0.0,0.0,0.0,0.02708,0.00115,0.01613,0.0,0.01802,0.01331,0.0,0.0,0.0,0.0,0.00212,0.10646,0.69333,0.0,0.0,0.0,2.297,0.882,17.777,0.0,0.0,2.204,0.454,0.0,0.0,10.923,68.0,17.394,68.0,72.0,109.959,0.0,0.0,10.4,8.144,57.0,18.343,0.0,0.0
53,2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T11:00:00Z,7.711,1.808,1.541,1.188,0.211,0.0,0.0,0.0,0.0,0.058,0.002,0.033,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.006,0.248,1.541,0.0,1.09643,1.09643,0.86948,0.86948,0.22695,0.57101,0.10145,0.0,0.0,0.0,0.0,0.02802,0.00119,0.0158,0.0,0.01717,0.01268,0.0,0.0,0.0,0.0,0.00289,0.11928,0.22695,0.0,0.0,0.0,1.682,0.646,18.154,0.0,0.0,1.613,0.453,0.0,0.0,9.929,68.0,17.148,68.0,72.0,111.15,0.0,0.0,8.6,7.434,76.0,18.343,0.0,0.0
54,2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T12:00:00Z,14.422,1.838,8.151,1.167,0.207,0.0,0.0,0.0,0.0,0.112,0.005,0.026,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.006,0.253,8.151,0.0,2.0462,2.0462,0.84563,0.84563,1.20057,0.53699,0.09515,0.0,0.0,0.0,0.0,0.05136,0.00218,0.01216,0.0,0.01643,0.01213,0.0,0.0,0.0,0.0,0.00293,0.11628,1.20057,0.0,0.0,0.0,5.386,2.069,17.779,0.0,0.0,5.16,0.453,0.0,0.0,9.587,68.0,16.904,68.0,72.0,103.619,0.0,0.0,8.6,7.089,69.0,16.106,0.0,0.0
55,2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T13:00:00Z,8.183,2.283,0.394,1.117,0.196,0.0,0.0,0.0,0.0,0.395,0.017,0.025,0.0,0.038,0.028,0.0,0.0,0.0,0.134,0.01,0.323,0.394,0.0,1.10888,1.10888,1.05089,1.05089,0.05799,0.51418,0.09041,0.0,0.0,0.0,0.0,0.18192,0.00771,0.01151,0.0,0.01735,0.01281,0.0,0.0,0.0,0.06162,0.00462,0.14875,0.05799,0.0,0.0,0.0,0.267,0.103,16.902,0.0,0.0,0.257,0.458,0.0,0.0,9.417,68.0,16.69,68.0,72.0,103.619,0.0,0.0,8.6,7.433,76.0,16.106,0.0,0.0
56,2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T14:00:00Z,12.73,3.3,1.471,1.031,0.179,0.0,0.0,0.0,0.0,0.5,0.021,0.024,0.0,0.04,0.029,0.0,0.0,0.0,1.098,0.011,0.367,1.471,0.0,1.66214,1.66214,1.44541,1.44541,0.21673,0.45158,0.07821,0.0,0.0,0.0,0.0,0.21908,0.00929,0.01064,0.0,0.01738,0.01283,0.0,0.0,0.0,0.48083,0.00481,0.16076,0.21673,0.0,0.0,0.0,0.0,0.0,15.466,0.0,0.0,0.0,0.445,0.0,0.0,9.299,68.0,16.522,68.0,72.0,107.255,0.0,0.0,8.6,7.089,69.0,17.224,0.0,0.0
57,2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T15:00:00Z,8.138,2.385,0.0,1.15,0.203,0.0,0.0,0.0,0.0,0.531,0.023,0.024,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.008,0.376,0.0,0.0,0.74137,0.74137,0.74137,0.74137,0.0,0.35748,0.06311,0.0,0.0,0.0,0.0,0.16518,0.007,0.00733,0.0,0.01264,0.00934,0.0,0.0,0.0,0.0,0.00247,0.11683,0.0,0.0,0.0,0.0,0.0,0.0,17.504,0.0,0.0,0.0,0.461,0.0,0.0,8.158,68.0,16.26,68.0,72.0,116.439,0.0,0.0,6.8,5.395,69.0,19.461,0.0,0.0
58,2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T16:00:00Z,9.401,2.31,1.52,1.08,0.189,0.0,0.0,0.0,0.0,0.546,0.023,0.02,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.005,0.376,1.52,0.0,0.86244,0.86244,0.63857,0.63857,0.22388,0.29861,0.05217,0.0,0.0,0.0,0.0,0.15092,0.0064,0.00553,0.0,0.01124,0.0083,0.0,0.0,0.0,0.0,0.00149,0.1039,0.22388,0.0,0.0,0.0,1.188,0.456,16.282,0.0,0.0,1.14,0.452,0.0,0.0,10.5,68.0,16.43,68.0,72.0,107.255,0.0,0.0,8.6,6.498,57.0,17.224,35.821,90.662
59,2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T17:00:00Z,11.463,1.971,4.736,1.089,0.19,0.0,0.0,0.0,0.0,0.294,0.012,0.016,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.005,0.296,4.736,0.0,1.21739,1.21739,0.51981,0.51981,0.69759,0.28717,0.05023,0.0,0.0,0.0,0.0,0.07741,0.00328,0.00414,0.0,0.01046,0.00773,0.0,0.0,0.0,0.0,0.00131,0.07807,0.69759,0.0,0.0,0.0,2.514,0.966,16.444,0.0,0.0,2.408,0.452,0.0,0.0,11.92,68.0,17.067,68.0,72.0,100.254,0.0,0.0,8.6,6.795,63.0,14.987,42.161,19.654
60,2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T18:00:00Z,10.274,2.094,3.13,1.2,0.214,0.0,0.0,0.0,0.0,0.282,0.012,0.011,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.005,0.301,3.13,0.0,0.99878,0.99878,0.53776,0.53776,0.46102,0.30823,0.0549,0.0,0.0,0.0,0.0,0.07254,0.00308,0.00275,0.0,0.01019,0.00753,0.0,0.0,0.0,0.0,0.0013,0.07725,0.46102,0.0,0.0,0.0,2.23,0.857,18.363,0.0,0.0,2.139,0.454,0.0,0.0,11.648,68.0,17.48,68.0,72.0,125.211,0.0,0.0,8.6,6.498,57.0,21.922,43.429,5.706
61,2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T19:00:00Z,17.418,2.027,10.502,1.146,0.203,0.0,0.0,0.0,0.0,0.276,0.012,0.009,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.005,0.305,10.502,0.0,2.04742,2.04742,0.50046,0.50046,1.54697,0.28294,0.05002,0.0,0.0,0.0,0.0,0.06808,0.00289,0.00212,0.0,0.01029,0.0076,0.0,0.0,0.0,0.0,0.00123,0.0753,1.54697,0.0,0.0,0.0,8.292,3.185,17.384,0.0,0.0,7.945,0.453,0.0,0.0,12.862,68.0,17.85,68.0,72.0,111.15,0.0,0.0,8.6,6.498,57.0,18.343,53.256,95.099
62,2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T20:00:00Z,7.423,1.979,0.671,1.108,0.195,0.0,0.0,0.0,0.0,0.274,0.012,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.005,0.305,0.671,0.0,0.57742,0.57742,0.47854,0.47854,0.09888,0.26801,0.04709,0.0,0.0,0.0,0.0,0.06615,0.0028,0.0019,0.0,0.01007,0.00744,0.0,0.0,0.0,0.0,0.00131,0.07375,0.09888,0.0,0.0,0.0,0.0,0.0,16.73,0.0,0.0,0.0,0.462,0.0,0.0,14.206,68.0,18.387,68.0,72.0,111.15,0.0,0.0,8.6,6.004,47.0,18.343,39.308,159.45
63,2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T21:00:00Z,8.469,2.045,1.492,1.163,0.206,0.0,0.0,0.0,0.0,0.277,0.012,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.006,0.301,1.492,0.0,0.72697,0.72697,0.50714,0.50714,0.21983,0.28848,0.05114,0.0,0.0,0.0,0.0,0.06867,0.00291,0.00195,0.0,0.01033,0.00763,0.0,0.0,0.0,0.0,0.00143,0.0746,0.21983,0.0,0.0,0.0,0.529,0.203,17.678,0.0,0.0,0.506,0.452,0.0,0.0,12.761,68.0,18.873,68.0,72.0,121.668,0.0,0.0,6.8,5.123,63.0,20.804,27.262,130.603
64,2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T22:00:00Z,8.209,2.406,0.0,1.102,0.193,0.0,0.0,0.0,0.0,0.301,0.013,0.009,0.0,0.041,0.03,0.0,0.0,0.0,0.402,0.006,0.31,0.0,0.0,0.69534,0.69534,0.69534,0.69534,0.0,0.31839,0.05591,0.0,0.0,0.0,0.0,0.08712,0.00369,0.00248,0.0,0.01175,0.00868,0.0,0.0,0.0,0.11612,0.00171,0.08949,0.0,0.0,0.0,0.0,0.0,0.0,16.608,0.0,0.0,0.0,0.455,0.0,0.0,11.679,68.0,18.885,68.0,72.0,112.34,0.0,0.0,6.8,4.849,57.0,18.343,17.118,82.737
65,2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T23:00:00Z,9.969,2.49,1.471,1.081,0.189,0.0,0.0,0.0,0.0,0.674,0.029,0.014,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.009,0.419,1.471,0.0,1.29066,1.29066,1.07393,1.07393,0.21673,0.46605,0.08152,0.0,0.0,0.0,0.0,0.29077,0.01233,0.00585,0.0,0.01882,0.0139,0.0,0.0,0.0,0.0,0.00393,0.18077,0.21673,0.0,0.0,0.0,0.0,0.0,16.267,0.0,0.0,0.0,0.445,0.0,0.0,9.264,68.0,18.236,68.0,72.0,106.165,0.0,0.0,5.0,3.19,57.0,16.106,2.536,37.723
66,2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-04T00:00:00Z,12.634,3.259,1.514,1.323,0.234,0.157,0.006,0.0,0.0,0.894,0.038,0.026,0.03,0.048,0.035,0.0,0.0,0.0,0.0,0.012,0.454,1.514,0.0,1.67428,1.67428,1.4513,1.4513,0.22298,0.58924,0.10429,0.07009,0.00281,0.0,0.0,0.39822,0.01688,0.01177,0.01336,0.0212,0.01566,0.0,0.0,0.0,0.0,0.00552,0.20226,0.22298,0.0,0.0,0.0,1.054,0.405,21.098,0.559,0.0,1.013,0.455,0.0,0.0,5.554,68.0,17.03,68.0,72.0,62.217,99.99,0.0,1.4,0.03,62.0,18.343,0.0,0.0
67,2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T01:00:00Z,11.237,3.293,0.0,1.206,0.215,0.0,0.0,0.0,0.0,1.093,0.046,0.035,0.0,0.05,0.037,0.0,0.0,0.0,0.134,0.015,0.463,0.0,0.0,1.5065,1.5065,1.5065,1.5065,0.0,0.55155,0.09854,0.0,0.0,0.0,0.0,0.49996,0.0212,0.01601,0.0,0.02269,0.01675,0.0,0.0,0.0,0.06124,0.00674,0.21182,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.454,0.0,0.0,2.964,68.0,15.725,68.0,72.0,130.5,0.0,0.0,-0.4,-1.464,68.0,21.922,0.0,0.0
68,2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T02:00:00Z,17.462,3.703,4.826,1.087,0.191,0.0,0.0,0.0,0.0,1.102,0.047,0.046,0.0,0.048,0.035,0.0,0.0,0.0,0.696,0.016,0.437,4.826,0.0,2.29393,2.29393,1.58309,1.58309,0.71084,0.46449,0.08145,0.0,0.0,0.0,0.0,0.47101,0.01997,0.01985,0.0,0.02035,0.01503,0.0,0.0,0.0,0.29747,0.00669,0.18677,0.71084,0.0,0.0,0.0,3.161,1.214,16.326,0.0,0.0,3.032,0.453,0.0,0.0,2.156,68.0,14.663,68.0,72.0,113.385,0.0,0.0,-0.4,-1.664,62.0,17.224,0.0,0.0
69,2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T03:00:00Z,13.345,2.983,3.168,1.237,0.222,0.0,0.0,0.0,0.0,0.912,0.039,0.065,0.0,0.047,0.034,0.0,0.0,0.0,0.0,0.017,0.41,3.168,0.0,1.73378,1.73378,1.26716,1.26716,0.46663,0.5255,0.09433,0.0,0.0,0.0,0.0,0.38747,0.01643,0.02762,0.0,0.0198,0.01463,0.0,0.0,0.0,0.0,0.00705,0.17433,0.46663,0.0,0.0,0.0,2.639,1.013,18.962,0.0,0.0,2.526,0.452,0.0,0.0,0.492,68.0,13.708,68.0,72.0,127.149,0.0,0.0,-2.2,-3.18,68.0,20.804,0.0,0.0
70,2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T04:00:00Z,10.969,2.783,1.472,1.273,0.23,0.0,0.0,0.0,0.0,0.688,0.029,0.075,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.016,0.393,1.472,0.0,1.49307,1.49307,1.27629,1.27629,0.21678,0.58373,0.10543,0.0,0.0,0.0,0.0,0.31534,0.01337,0.0344,0.0,0.02092,0.01545,0.0,0.0,0.0,0.0,0.0074,0.18026,0.21678,0.0,0.0,0.0,0.0,0.0,19.597,0.0,0.0,0.0,0.458,0.0,0.0,-2.141,68.0,12.772,68.0,72.0,120.602,0.0,0.0,-5.8,-6.448,75.0,18.343,0.0,0.0
