,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
4396,2007-07-03T04:00:00,2007-07-03T05:00:00,2007-07-03T10:00:00Z,1.036,0.183,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.012,0.0,0.047,0.0,0.004,0.1,0.411,0.16187,0.16187,0.10133,0.10133,0.06055,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.00664,0.0,0.02585,0.0,0.00243,0.0552,0.06055,0.0,0.0,0.0,0.0,0.0,0.0,0.431,0.0,0.0,70.029,70.0,70.0,21.3,0.0,0.0,59.72,59.72,100.0,8.948,0.0,0.0
4397,2007-07-03T05:00:00,2007-07-03T06:00:00,2007-07-03T11:00:00Z,1.309,0.181,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.047,0.0,0.004,0.1,0.692,0.19701,0.19701,0.09508,0.09508,0.10192,0.0,0.0,0.0,0.0,0.0,0.0,0.01065,0.00508,0.0,0.02457,0.0,0.00231,0.05247,0.10192,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.0,0.0,70.132,70.0,70.0,23.314,0.0,0.0,61.16,60.976,99.0,10.29,0.0,0.0
4398,2007-07-03T06:00:00,2007-07-03T07:00:00,2007-07-03T12:00:00Z,5.475,0.183,4.851,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.009,0.0,0.049,0.0,0.004,0.1,4.851,0.76718,0.76718,0.05264,0.05264,0.71453,0.0,0.0,0.0,0.0,0.0,0.0,0.00583,0.00263,0.0,0.0142,0.0,0.00126,0.02872,0.71453,4.242,1.515,0.0,0.0,0.0,3.218,0.436,0.0,0.0,69.927,70.0,70.0,22.678,0.0,0.0,62.6,62.6,100.0,10.29,9.827,10.778
4399,2007-07-03T07:00:00,2007-07-03T08:00:00,2007-07-03T13:00:00Z,0.663,0.194,0.0,0.0,0.0,0.0,0.0,0.008,0.001,0.02,0.009,0.0,0.052,0.0,0.004,0.1,0.0,0.04471,0.04471,0.04471,0.04471,0.0,0.0,0.0,0.0,0.0,0.00191,0.00019,0.00466,0.00204,0.0,0.01195,0.0,0.00101,0.02296,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.433,0.0,0.0,69.999,70.0,70.0,24.363,0.0,0.0,64.4,64.4,100.0,11.408,23.141,0.0
4400,2007-07-03T08:00:00,2007-07-03T09:00:00,2007-07-03T14:00:00Z,1.832,0.214,1.103,0.0,0.0,0.0,0.0,0.024,0.004,0.02,0.009,0.0,0.053,0.0,0.004,0.1,1.103,0.20749,0.20749,0.04498,0.04498,0.16251,0.0,0.0,0.0,0.0,0.00498,0.00077,0.00427,0.00181,0.0,0.01121,0.0,0.00092,0.02102,0.16251,0.0,0.0,0.0,0.0,0.391,0.0,0.441,0.0,0.0,70.0,70.0,70.0,29.995,0.0,0.0,66.2,65.002,94.0,13.869,41.21,15.85
4401,2007-07-03T09:00:00,2007-07-03T10:00:00,2007-07-03T15:00:00Z,0.739,0.217,0.0,0.0,0.0,0.0,0.0,0.027,0.004,0.02,0.007,0.0,0.053,0.0,0.004,0.1,0.0,0.04301,0.04301,0.04301,0.04301,0.0,0.0,0.0,0.0,0.0,0.00542,0.00084,0.00403,0.00145,0.0,0.01058,0.0,0.00087,0.01983,0.0,0.0,0.0,0.0,0.0,0.447,0.0,0.432,0.0,0.0,70.0,70.0,70.0,39.269,0.0,0.0,66.2,65.002,94.0,17.224,56.109,0.0
4402,2007-07-03T10:00:00,2007-07-03T11:00:00,2007-07-03T16:00:00Z,1.92,0.239,1.103,0.0,0.0,0.0,0.0,0.05,0.008,0.02,0.006,0.0,0.052,0.0,0.004,0.1,1.103,0.21023,0.21023,0.04772,0.04772,0.16251,0.0,0.0,0.0,0.0,0.00988,0.00154,0.00404,0.00114,0.0,0.01035,0.0,0.00087,0.0199,0.16251,0.0,0.0,0.0,0.0,0.816,0.0,0.442,0.0,0.0,69.999,70.0,70.0,29.995,0.0,0.0,66.2,65.002,94.0,13.869,93.515,45.014
4403,2007-07-03T11:00:00,2007-07-03T12:00:00,2007-07-03T17:00:00Z,0.87,0.255,0.0,0.0,0.0,0.0,0.0,0.065,0.01,0.02,0.004,0.0,0.052,0.0,0.004,0.1,0.0,0.05073,0.05073,0.05073,0.05073,0.0,0.0,0.0,0.0,0.0,0.01286,0.002,0.00403,0.00078,0.0,0.01033,0.0,0.00087,0.01985,0.0,0.0,0.0,0.0,0.0,1.061,0.0,0.432,0.0,0.0,69.999,70.0,70.0,29.512,0.0,0.0,68.0,65.511,88.0,13.869,79.25,0.0
4404,2007-07-03T12:00:00,2007-07-03T13:00:00,2007-07-03T18:00:00Z,1.997,0.262,1.103,0.0,0.0,0.0,0.0,0.069,0.011,0.02,0.003,0.0,0.055,0.0,0.004,0.1,1.103,0.21581,0.21581,0.0533,0.0533,0.16251,0.0,0.0,0.0,0.0,0.01405,0.00218,0.00412,0.00064,0.0,0.0111,0.0,0.00089,0.02032,0.16251,0.0,0.0,0.0,0.0,1.13,0.0,0.443,0.0,0.0,69.999,70.0,70.0,38.901,0.0,0.0,68.0,65.511,88.0,17.224,84.956,0.0
4405,2007-07-03T13:00:00,2007-07-03T14:00:00,2007-07-03T19:00:00Z,0.953,0.279,0.0,0.0,0.0,0.0,0.0,0.084,0.013,0.02,0.003,0.0,0.055,0.0,0.004,0.1,0.0,0.05743,0.05743,0.05743,0.05743,0.0,0.0,0.0,0.0,0.0,0.01733,0.00268,0.00417,0.00059,0.0,0.01122,0.0,0.0009,0.02054,0.0,0.0,0.0,0.0,0.0,1.376,0.0,0.431,0.0,0.0,69.998,70.0,70.0,29.156,0.0,0.0,69.8,66.144,83.0,13.869,86.224,0.0
4406,2007-07-03T14:00:00,2007-07-03T15:00:00,2007-07-03T20:00:00Z,2.1,0.292,1.103,0.0,0.0,0.0,0.0,0.095,0.015,0.02,0.003,0.0,0.055,0.0,0.004,0.1,1.103,0.22083,0.22083,0.05832,0.05832,0.16252,0.0,0.0,0.0,0.0,0.01905,0.00293,0.00405,0.00057,0.0,0.0109,0.0,0.00088,0.01994,0.16252,0.0,0.0,0.0,0.0,1.558,0.0,0.443,0.0,0.0,69.998,70.0,70.0,29.42,0.0,0.0,71.6,66.694,78.0,13.869,83.054,0.0
4407,2007-07-03T15:00:00,2007-07-03T16:00:00,2007-07-03T21:00:00Z,1.03,0.302,0.0,0.0,0.0,0.0,0.0,0.105,0.016,0.02,0.003,0.0,0.053,0.0,0.004,0.1,0.0,0.05858,0.05858,0.05858,0.05858,0.0,0.0,0.0,0.0,0.0,0.02037,0.00313,0.00393,0.00061,0.0,0.01033,0.0,0.00085,0.01937,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.43,0.0,0.0,69.998,70.0,70.0,23.558,0.0,0.0,73.4,67.154,73.0,11.408,75.763,0.0
4408,2007-07-03T16:00:00,2007-07-03T17:00:00,2007-07-03T22:00:00Z,5.125,0.475,3.503,0.0,0.0,0.0,0.0,0.129,0.02,0.132,0.005,0.0,0.057,0.0,0.006,0.127,3.503,0.61381,0.61381,0.09775,0.09775,0.51606,0.0,0.0,0.0,0.0,0.02645,0.00404,0.02709,0.00102,0.0,0.01175,0.0,0.00126,0.02614,0.51606,2.587,0.924,0.0,0.0,2.113,1.967,0.438,0.0,0.0,69.997,70.0,70.0,30.422,0.0,0.0,75.2,70.055,78.0,13.869,64.351,0.0
4409,2007-07-03T17:00:00,2007-07-03T18:00:00,2007-07-03T23:00:00Z,3.023,0.563,1.103,0.0,0.0,0.0,0.0,0.156,0.024,0.135,0.01,0.03,0.062,0.0,0.008,0.138,1.103,0.28687,0.28687,0.12439,0.12439,0.16247,0.0,0.0,0.0,0.0,0.03458,0.00524,0.02975,0.00214,0.00663,0.01379,0.0,0.00183,0.03043,0.16247,0.0,0.0,0.0,0.0,2.555,0.0,0.434,0.0,0.0,69.996,70.0,70.0,6.876,99.99,0.0,73.4,69.564,83.0,13.869,49.769,0.0
4410,2007-07-03T18:00:00,2007-07-03T19:00:00,2007-07-04T00:00:00Z,5.609,1.644,0.0,0.0,0.0,0.0,0.0,0.23,0.034,0.144,0.013,0.0,0.065,1.008,0.01,0.14,0.0,0.51608,0.51608,0.51608,0.51608,0.0,0.0,0.0,0.0,0.0,0.07206,0.01076,0.04533,0.00402,0.0,0.02039,0.31641,0.0031,0.04402,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.44,0.0,0.0,69.995,70.0,70.0,29.421,0.0,0.0,71.6,67.854,83.0,13.869,32.968,0.0
4411,2007-07-03T19:00:00,2007-07-03T20:00:00,2007-07-04T01:00:00Z,6.761,0.547,4.893,0.0,0.0,0.0,0.0,0.136,0.021,0.168,0.017,0.0,0.062,0.0,0.01,0.132,4.893,0.95898,0.95898,0.23817,0.23817,0.72081,0.0,0.0,0.0,0.0,0.05939,0.00894,0.0732,0.00739,0.0,0.02713,0.0,0.00456,0.05756,0.72081,4.608,1.646,0.0,0.0,2.169,3.495,0.437,0.0,0.0,69.997,70.0,70.0,25.85,0.0,0.0,71.6,67.854,83.0,12.527,16.484,0.0
4412,2007-07-03T20:00:00,2007-07-03T21:00:00,2007-07-04T02:00:00Z,5.508,0.581,3.524,0.0,0.0,0.0,0.0,0.129,0.02,0.212,0.024,0.0,0.061,0.0,0.011,0.124,3.524,0.79009,0.79009,0.27097,0.27097,0.51912,0.0,0.0,0.0,0.0,0.0602,0.0091,0.09904,0.01107,0.0,0.02845,0.0,0.00517,0.05794,0.51912,2.854,1.019,0.0,0.0,2.063,2.167,0.437,0.0,0.0,69.997,70.0,70.0,22.968,0.0,0.0,71.6,67.854,83.0,11.408,4.755,0.0
4413,2007-07-03T21:00:00,2007-07-03T22:00:00,2007-07-04T03:00:00Z,5.617,0.619,3.504,0.0,0.0,0.0,0.0,0.116,0.018,0.269,0.027,0.0,0.06,0.0,0.011,0.119,3.504,0.79159,0.79159,0.2755,0.2755,0.51609,0.0,0.0,0.0,0.0,0.05155,0.00781,0.11954,0.0122,0.0,0.02658,0.0,0.0048,0.05301,0.51609,2.601,0.929,0.0,0.0,1.861,1.973,0.437,0.0,0.0,69.998,70.0,70.0,23.085,0.0,0.0,68.0,66.772,94.0,11.408,0.0,0.0
4414,2007-07-03T22:00:00,2007-07-03T23:00:00,2007-07-04T04:00:00Z,5.38,0.527,3.583,0.0,0.0,0.0,0.0,0.096,0.015,0.22,0.024,0.0,0.057,0.0,0.009,0.106,3.583,0.77443,0.77443,0.2466,0.2466,0.52783,0.0,0.0,0.0,0.0,0.045,0.00686,0.10296,0.01113,0.0,0.02676,0.0,0.00432,0.04957,0.52783,3.596,1.284,0.0,0.0,1.553,2.728,0.437,0.0,0.0,69.998,70.0,70.0,18.449,0.0,0.0,66.2,66.2,100.0,9.171,0.0,0.0
4415,2007-07-03T23:00:00,2007-07-04T00:00:00,2007-07-04T05:00:00Z,3.415,0.294,2.411,0.0,0.0,0.0,0.0,0.074,0.011,0.02,0.016,0.015,0.053,0.0,0.004,0.1,2.411,0.49419,0.49419,0.13906,0.13906,0.35513,0.0,0.0,0.0,0.0,0.03484,0.00534,0.00958,0.00778,0.00709,0.02517,0.0,0.00207,0.04719,0.35513,2.044,0.73,0.0,0.0,1.196,1.548,0.436,0.0,0.0,69.999,70.0,70.0,3.715,50.006,0.0,68.0,66.772,94.0,8.277,0.0,0.0
4416,2007-07-04T00:00:00,2007-07-04T01:00:00,2007-07-04T06:00:00Z,1.949,0.277,1.004,0.0,0.0,0.0,0.0,0.077,0.012,0.02,0.012,0.0,0.052,0.0,0.004,0.1,1.004,0.27649,0.27649,0.12866,0.12866,0.14783,0.0,0.0,0.0,0.0,0.03569,0.00547,0.00941,0.00558,0.0,0.02412,0.0,0.00204,0.04635,0.14783,0.0,0.0,0.0,0.0,1.233,0.0,0.444,0.0,0.0,69.999,70.0,70.0,13.193,0.0,0.0,68.0,65.511,88.0,7.158,0.0,0.0
4417,2007-07-04T01:00:00,2007-07-04T02:00:00,2007-07-04T07:00:00Z,2.014,0.264,1.113,0.0,0.0,0.0,0.0,0.067,0.01,0.02,0.012,0.0,0.051,0.0,0.004,0.1,1.113,0.29789,0.29789,0.134,0.134,0.16389,0.0,0.0,0.0,0.0,0.0339,0.00521,0.01028,0.00609,0.0,0.02568,0.0,0.00222,0.05062,0.16389,0.408,0.146,0.0,0.0,1.07,0.309,0.437,0.0,0.0,69.999,70.0,70.0,12.577,0.0,0.0,66.2,63.774,88.0,6.263,0.0,0.0
4418,2007-07-04T02:00:00,2007-07-04T03:00:00,2007-07-04T08:00:00Z,0.907,0.266,0.0,0.0,0.0,0.0,0.0,0.069,0.011,0.02,0.012,0.0,0.049,0.0,0.004,0.1,0.0,0.14106,0.14106,0.14106,0.14106,0.0,0.0,0.0,0.0,0.0,0.03678,0.00565,0.01075,0.00637,0.0,0.02619,0.0,0.00233,0.05298,0.0,0.0,0.0,0.0,0.0,1.113,0.0,0.433,0.0,0.0,69.999,70.0,70.0,8.094,0.0,0.0,69.8,65.014,78.0,5.145,0.0,0.0
4419,2007-07-04T03:00:00,2007-07-04T04:00:00,2007-07-04T09:00:00Z,1.994,0.261,1.103,0.0,0.0,0.0,0.0,0.066,0.01,0.02,0.012,0.0,0.048,0.0,0.004,0.1,1.103,0.30042,0.30042,0.13791,0.13791,0.16251,0.0,0.0,0.0,0.0,0.03507,0.0054,0.0107,0.00634,0.0,0.02537,0.0,0.00232,0.05272,0.16251,0.0,0.0,0.0,0.0,1.075,0.0,0.441,0.0,0.0,69.999,70.0,70.0,6.347,0.0,0.0,69.8,63.856,73.0,4.25,0.0,0.0
4420,2007-07-04T04:00:00,2007-07-04T05:00:00,2007-07-04T10:00:00Z,0.88,0.258,0.0,0.0,0.0,0.0,0.0,0.065,0.01,0.02,0.012,0.0,0.047,0.0,0.004,0.1,0.0,0.14264,0.14264,0.14264,0.14264,0.0,0.0,0.0,0.0,0.0,0.0358,0.00551,0.0112,0.00664,0.0,0.02585,0.0,0.00243,0.0552,0.0,0.0,0.0,0.0,0.0,1.056,0.0,0.433,0.0,0.0,69.999,70.0,70.0,4.335,0.0,0.0,69.8,62.91,69.0,3.132,0.0,0.0
4421,2007-07-04T05:00:00,2007-07-04T06:00:00,2007-07-04T11:00:00Z,4.309,0.243,3.479,0.0,0.0,0.0,0.0,0.054,0.008,0.02,0.01,0.0,0.047,0.0,0.004,0.1,3.479,0.64027,0.64027,0.12784,0.12784,0.51243,0.0,0.0,0.0,0.0,0.02838,0.00438,0.01065,0.00508,0.0,0.02457,0.0,0.00231,0.05247,0.51243,2.282,0.815,0.0,0.0,0.889,1.729,0.438,0.0,0.0,69.999,70.0,70.0,2.909,0.0,0.0,69.8,61.701,64.0,2.237,0.0,0.0
4422,2007-07-04T06:00:00,2007-07-04T07:00:00,2007-07-04T12:00:00Z,3.526,0.364,2.282,0.0,0.0,0.0,0.0,0.066,0.01,0.125,0.009,0.0,0.049,0.0,0.007,0.098,2.282,0.44101,0.44101,0.10483,0.10483,0.33619,0.0,0.0,0.0,0.0,0.01897,0.00292,0.036,0.00263,0.0,0.0142,0.0,0.00194,0.02817,0.33619,1.581,0.565,0.0,0.0,1.088,1.196,0.436,0.0,0.0,69.999,70.0,70.0,1.513,0.0,0.0,69.8,62.91,69.0,1.118,9.827,0.0
4423,2007-07-04T07:00:00,2007-07-04T08:00:00,2007-07-04T13:00:00Z,0.86,0.252,0.0,0.0,0.0,0.0,0.0,0.058,0.009,0.02,0.009,0.0,0.052,0.0,0.004,0.1,0.0,0.05798,0.05798,0.05798,0.05798,0.0,0.0,0.0,0.0,0.0,0.01331,0.00205,0.00466,0.00204,0.0,0.01195,0.0,0.00101,0.02296,0.0,0.0,0.0,0.0,0.0,0.959,0.0,0.44,0.0,0.0,69.999,70.0,70.0,7.207,0.0,0.0,69.8,61.701,64.0,4.698,20.605,0.0
4424,2007-07-04T08:00:00,2007-07-04T09:00:00,2007-07-04T14:00:00Z,2.012,0.266,1.103,0.0,0.0,0.0,0.0,0.069,0.011,0.02,0.009,0.0,0.053,0.0,0.004,0.1,1.103,0.21854,0.21854,0.05606,0.05606,0.16248,0.0,0.0,0.0,0.0,0.01458,0.00225,0.00427,0.00181,0.0,0.01121,0.0,0.00092,0.02102,0.16248,0.0,0.0,0.0,0.0,1.154,0.0,0.434,0.0,0.0,69.998,70.0,70.0,13.568,0.0,0.0,73.4,63.027,57.0,6.935,37.406,0.0
4425,2007-07-04T09:00:00,2007-07-04T10:00:00,2007-07-04T15:00:00Z,3.247,0.276,2.305,0.0,0.0,0.0,0.0,0.079,0.012,0.02,0.007,0.0,0.053,0.0,0.004,0.1,2.305,0.3944,0.3944,0.05484,0.05484,0.33956,0.0,0.0,0.0,0.0,0.01567,0.00241,0.00403,0.00145,0.0,0.01058,0.0,0.00087,0.01983,0.33956,2.036,0.727,0.0,0.0,1.325,1.543,0.438,0.0,0.0,69.998,70.0,70.0,14.715,0.0,0.0,75.2,63.725,54.0,6.935,67.204,0.0
4426,2007-07-04T10:00:00,2007-07-04T11:00:00,2007-07-04T16:00:00Z,2.227,0.327,1.112,0.0,0.0,0.0,0.0,0.125,0.019,0.02,0.006,0.0,0.052,0.0,0.004,0.1,1.112,0.22898,0.22898,0.06511,0.06511,0.16387,0.0,0.0,0.0,0.0,0.02499,0.00381,0.00404,0.00114,0.0,0.01035,0.0,0.00087,0.0199,0.16387,0.408,0.146,0.0,0.0,2.105,0.309,0.436,0.0,0.0,69.996,70.0,70.0,21.615,0.0,0.0,75.2,63.725,54.0,10.29,86.541,96.684
4427,2007-07-04T11:00:00,2007-07-04T12:00:00,2007-07-04T17:00:00Z,1.201,0.352,0.0,0.0,0.0,0.0,0.0,0.149,0.023,0.02,0.004,0.0,0.052,0.0,0.004,0.1,0.0,0.06996,0.06996,0.06996,0.06996,0.0,0.0,0.0,0.0,0.0,0.02961,0.00449,0.00403,0.00078,0.0,0.01033,0.0,0.00087,0.01985,0.0,0.0,0.0,0.0,0.0,2.512,0.0,0.437,0.0,0.0,69.999,70.0,70.0,28.876,0.0,0.0,78.8,64.928,48.0,12.751,115.704,19.337
4428,2007-07-04T12:00:00,2007-07-04T13:00:00,2007-07-04T18:00:00Z,2.317,0.356,1.103,0.0,0.0,0.0,0.0,0.151,0.023,0.02,0.003,0.0,0.055,0.0,0.004,0.1,1.103,0.23488,0.23488,0.0724,0.0724,0.16249,0.0,0.0,0.0,0.0,0.03069,0.00464,0.00412,0.00064,0.0,0.0111,0.0,0.00089,0.02032,0.16249,0.0,0.0,0.0,0.0,2.576,0.0,0.437,0.0,0.0,70.0,70.0,70.0,25.737,0.0,0.0,78.8,64.928,48.0,11.408,104.609,0.0
4429,2007-07-04T13:00:00,2007-07-04T14:00:00,2007-07-04T19:00:00Z,1.24,0.363,0.0,0.0,0.0,0.0,0.0,0.158,0.024,0.02,0.003,0.0,0.055,0.0,0.004,0.1,0.0,0.07474,0.07474,0.07474,0.07474,0.0,0.0,0.0,0.0,0.0,0.03243,0.00489,0.00417,0.00059,0.0,0.01122,0.0,0.0009,0.02054,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.436,0.0,0.0,70.0,70.0,70.0,25.737,0.0,0.0,78.8,64.928,48.0,11.408,113.485,34.236
4430,2007-07-04T14:00:00,2007-07-04T15:00:00,2007-07-04T20:00:00Z,2.37,0.371,1.103,0.0,0.0,0.0,0.0,0.165,0.025,0.02,0.003,0.0,0.055,0.0,0.004,0.1,1.103,0.23663,0.23663,0.07413,0.07413,0.16249,0.0,0.0,0.0,0.0,0.03286,0.00494,0.00405,0.00057,0.0,0.0109,0.0,0.00088,0.01994,0.16249,0.0,0.0,0.0,0.0,2.885,0.0,0.438,0.0,0.0,70.0,70.0,70.0,31.63,0.0,0.0,78.8,63.99,45.0,13.869,109.047,18.703
4431,2007-07-04T15:00:00,2007-07-04T16:00:00,2007-07-04T21:00:00Z,1.291,0.378,0.0,0.0,0.0,0.0,0.0,0.172,0.026,0.02,0.003,0.0,0.053,0.0,0.004,0.1,0.0,0.0734,0.0734,0.0734,0.0734,0.0,0.0,0.0,0.0,0.0,0.03331,0.005,0.00393,0.00061,0.0,0.01033,0.0,0.00085,0.01937,0.0,0.0,0.0,0.0,0.0,3.048,0.0,0.436,0.0,0.0,70.0,70.0,70.0,31.694,0.0,0.0,78.98,64.763,47.0,13.869,118.557,56.743
4432,2007-07-04T16:00:00,2007-07-04T17:00:00,2007-07-04T22:00:00Z,4.746,0.37,3.482,0.0,0.0,0.0,0.0,0.16,0.024,0.02,0.005,0.0,0.057,0.0,0.004,0.1,3.482,0.58909,0.58909,0.07619,0.07619,0.5129,0.0,0.0,0.0,0.0,0.03287,0.00494,0.00417,0.00102,0.0,0.01175,0.0,0.0009,0.02054,0.5129,2.327,0.831,0.0,0.0,2.878,1.761,0.437,0.0,0.0,70.0,70.0,70.0,25.737,0.0,0.0,78.8,65.849,51.0,11.408,106.511,25.994
4433,2007-07-04T17:00:00,2007-07-04T18:00:00,2007-07-04T23:00:00Z,2.198,0.644,0.0,0.0,0.0,0.0,0.0,0.228,0.034,0.135,0.01,0.03,0.062,0.0,0.008,0.138,0.0,0.14244,0.14244,0.14244,0.14244,0.0,0.0,0.0,0.0,0.0,0.05036,0.0075,0.02975,0.00214,0.00663,0.01379,0.0,0.00183,0.03043,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.438,0.0,0.0,70.0,70.0,70.0,5.269,99.99,0.0,78.8,64.928,48.0,11.408,72.91,56.426
4434,2007-07-04T18:00:00,2007-07-04T19:00:00,2007-07-05T00:00:00Z,2.399,0.38,1.103,0.0,0.0,0.0,0.0,0.154,0.023,0.02,0.013,0.0,0.065,0.0,0.004,0.1,1.103,0.28172,0.28172,0.11923,0.11923,0.16249,0.0,0.0,0.0,0.0,0.04848,0.00726,0.00636,0.00402,0.0,0.02039,0.0,0.00138,0.03134,0.16249,0.0,0.0,0.0,0.0,2.798,0.0,0.437,0.0,0.0,70.0,70.0,70.0,17.073,0.0,0.0,78.8,64.928,48.0,6.935,40.576,30.432
4435,2007-07-04T19:00:00,2007-07-04T20:00:00,2007-07-05T01:00:00Z,1.968,0.577,0.0,0.0,0.0,0.0,0.0,0.162,0.024,0.168,0.017,0.0,0.062,0.0,0.01,0.132,0.0,0.25097,0.25097,0.25097,0.25097,0.0,0.0,0.0,0.0,0.0,0.07055,0.01058,0.0732,0.00739,0.0,0.02713,0.0,0.00456,0.05756,0.0,0.0,0.0,0.0,0.0,2.958,0.0,0.437,0.0,0.0,70.0,70.0,70.0,15.891,0.0,0.0,77.0,64.064,50.0,6.935,21.556,9.51
4436,2007-07-04T20:00:00,2007-07-04T21:00:00,2007-07-05T02:00:00Z,6.892,0.59,4.877,0.0,0.0,0.0,0.0,0.137,0.021,0.212,0.024,0.0,0.061,0.0,0.011,0.124,4.877,0.99355,0.99355,0.27511,0.27511,0.71844,0.0,0.0,0.0,0.0,0.06381,0.00962,0.09904,0.01107,0.0,0.02845,0.0,0.00517,0.05794,0.71844,4.476,1.599,0.0,0.0,2.533,3.387,0.437,0.0,0.0,70.0,70.0,70.0,14.714,0.0,0.0,75.2,63.725,54.0,6.935,6.974,0.951
4437,2007-07-04T21:00:00,2007-07-04T22:00:00,2007-07-05T03:00:00Z,3.45,0.347,2.265,0.0,0.0,0.0,0.0,0.118,0.018,0.02,0.027,0.0,0.06,0.0,0.004,0.1,2.265,0.4881,0.4881,0.15442,0.15442,0.33367,0.0,0.0,0.0,0.0,0.05232,0.00794,0.00902,0.0122,0.0,0.02658,0.0,0.00195,0.04442,0.33367,1.222,0.436,0.0,0.0,2.194,0.926,0.438,0.0,0.0,70.0,70.0,70.0,11.284,0.0,0.0,75.2,63.725,54.0,4.698,0.0,0.0
4438,2007-07-04T22:00:00,2007-07-04T23:00:00,2007-07-05T04:00:00Z,2.229,0.321,1.132,0.0,0.0,0.0,0.0,0.101,0.015,0.02,0.024,0.0,0.057,0.0,0.004,0.1,1.132,0.31727,0.31727,0.15048,0.15048,0.16679,0.0,0.0,0.0,0.0,0.04711,0.00718,0.00949,0.01113,0.0,0.02676,0.0,0.00205,0.04675,0.16679,1.225,0.437,0.0,0.0,1.889,0.926,0.436,0.0,0.0,70.0,70.0,70.0,9.742,0.0,0.0,73.4,61.939,53.0,4.698,0.0,0.0
4439,2007-07-04T23:00:00,2007-07-05T00:00:00,2007-07-05T05:00:00Z,2.192,0.319,1.103,0.0,0.0,0.0,0.0,0.095,0.015,0.02,0.016,0.015,0.053,0.0,0.004,0.1,1.103,0.31334,0.31334,0.15083,0.15083,0.16251,0.0,0.0,0.0,0.0,0.04506,0.00689,0.00958,0.00778,0.00709,0.02517,0.0,0.00207,0.04719,0.16251,0.0,0.0,0.0,0.0,1.796,0.0,0.442,0.0,0.0,70.0,70.0,70.0,0.809,50.006,0.0,71.6,62.27,60.0,3.803,0.0,0.0
