Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T06:00:00Z,21.285,0.444,19.769,0.139,0.05,0.0,0.032,0.031,0.015,0.041,0.0,0.004,0.132,18.64,1.129,0.0,3.12929,3.12929,0.21729,0.21729,2.912,0.06807,0.02446,0.0,0.01583,0.01504,0.00734,0.01989,0.0,0.00215,0.06451,2.74566,0.16634,0.0,0.882,0.315,15.387,0.0,0.827,0.445,0.0,0.0,69.0,69.0,69.0,71.736,50.006,0.0,10.4,9.517,83.0,14.987,0.0,0.0
2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T07:00:00Z,20.994,0.419,19.566,0.138,0.05,0.0,0.032,0.022,0.0,0.04,0.0,0.004,0.132,18.463,1.103,0.0,3.08915,3.08915,0.20707,0.20707,2.88209,0.06818,0.02474,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.00217,0.06524,2.71956,0.16253,0.0,0.0,0.0,15.24,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,118.371,0.0,0.0,10.4,8.146,57.0,18.343,0.0,0.0
2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T08:00:00Z,18.8,0.41,17.402,0.13,0.05,0.0,0.032,0.022,0.0,0.039,0.0,0.004,0.132,17.402,0.0,0.0,2.76642,2.76642,0.20311,0.20311,2.56331,0.0644,0.02479,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.00217,0.06539,2.56331,0.0,0.0,0.0,0.0,14.365,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,105.68,0.0,0.0,10.4,7.667,48.0,14.987,0.0,0.0
2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T09:00:00Z,20.546,0.413,19.135,0.135,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,18.032,1.103,0.0,3.02039,3.02039,0.20176,0.20176,2.81863,0.0657,0.02441,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.00214,0.06437,2.6561,0.16253,0.0,0.0,0.0,14.885,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,112.12,0.0,0.0,10.4,7.933,53.0,16.777,0.0,0.0
2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T10:00:00Z,20.042,0.417,18.62,0.139,0.05,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,18.62,0.0,0.0,2.94731,2.94731,0.20461,0.20461,2.7427,0.06824,0.02455,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.00215,0.06475,2.7427,0.0,0.0,0.0,0.0,15.37,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,118.371,0.0,0.0,10.4,8.144,57.0,18.343,0.0,0.0
2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T11:00:00Z,25.197,0.466,23.607,0.144,0.05,0.0,0.036,0.022,0.0,0.036,0.0,0.008,0.17,19.292,4.315,0.0,3.70134,3.70134,0.22399,0.22399,3.47735,0.06924,0.02404,0.0,0.0173,0.01079,0.0,0.01717,0.0,0.00377,0.08168,2.84168,0.63567,0.0,2.65,0.947,15.925,0.0,2.489,0.444,0.0,0.0,69.0,69.0,69.0,119.56,0.0,0.0,8.6,7.434,76.0,18.343,0.0,0.0
2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T12:00:00Z,27.264,0.525,25.471,0.139,0.05,0.0,0.099,0.018,0.0,0.036,0.0,0.009,0.175,18.59,6.881,0.0,3.9936,3.9936,0.24168,0.24168,3.75192,0.06385,0.02301,0.0,0.04552,0.00831,0.0,0.01643,0.0,0.00393,0.08064,2.73831,1.0136,0.0,5.3,1.893,15.346,0.0,4.987,0.446,0.0,0.0,69.0,69.0,69.0,110.897,0.0,0.0,8.6,7.089,69.0,16.106,0.0,0.0
2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T13:00:00Z,25.393,0.679,23.075,0.136,0.05,0.0,0.232,0.017,0.0,0.038,0.0,0.01,0.197,18.2,4.875,0.0,3.71163,3.71163,0.31271,0.31271,3.39892,0.06254,0.02302,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0047,0.09047,2.68083,0.71808,0.0,3.585,1.281,15.023,0.0,3.371,0.445,0.0,0.0,69.0,69.0,69.0,110.897,0.0,0.0,8.6,7.433,76.0,16.106,0.0,0.0
2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T14:00:00Z,21.825,0.769,19.2,0.135,0.05,0.0,0.294,0.017,0.0,0.04,0.0,0.011,0.223,18.097,1.103,0.0,3.16517,3.16517,0.33698,0.33698,2.82819,0.05917,0.0219,0.0,0.12859,0.00727,0.0,0.01738,0.0,0.00489,0.09777,2.66569,0.1625,0.0,0.0,0.0,14.939,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,115.085,0.0,0.0,8.6,7.089,69.0,17.224,0.0,0.0
2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T15:00:00Z,25.86,0.801,23.126,0.146,0.05,0.0,0.312,0.016,0.0,0.041,0.0,0.008,0.229,19.568,3.557,0.0,3.65551,3.65551,0.24911,0.24911,3.4064,0.0454,0.01554,0.0,0.09695,0.005,0.0,0.01264,0.0,0.00251,0.07106,2.8824,0.524,0.0,2.646,0.945,16.153,0.0,2.489,0.446,0.0,0.0,69.0,69.0,69.0,125.45,0.0,0.0,6.8,5.395,69.0,19.461,0.0,0.0
2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T16:00:00Z,19.323,0.783,16.651,0.124,0.05,0.0,0.32,0.014,0.0,0.041,0.0,0.005,0.229,16.651,0.0,0.0,2.66917,2.66917,0.21649,0.21649,2.45268,0.03436,0.01382,0.0,0.08858,0.00378,0.0,0.01124,0.0,0.00151,0.06319,2.45268,0.0,0.0,0.0,0.0,13.745,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,115.085,0.0,0.0,8.6,6.498,57.0,17.224,35.821,90.662
2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T17:00:00Z,21.976,0.397,20.621,0.128,0.05,0.0,0.032,0.011,0.0,0.04,0.0,0.004,0.132,17.149,3.472,0.0,3.14216,3.14216,0.10469,0.10469,3.03747,0.03375,0.01318,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.00116,0.03477,2.52599,0.51148,0.0,1.766,0.631,14.156,0.0,1.659,0.444,0.0,0.0,69.0,69.0,69.0,107.011,0.0,0.0,8.6,6.795,63.0,14.987,42.161,19.654
2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T18:00:00Z,24.0,0.417,22.578,0.151,0.05,0.0,0.032,0.007,0.0,0.04,0.0,0.004,0.132,20.236,2.342,0.0,3.43277,3.43277,0.10702,0.10702,3.32576,0.03879,0.01284,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.00113,0.03387,2.98072,0.34503,0.0,2.207,0.788,16.704,0.0,2.074,0.445,0.0,0.0,69.0,69.0,69.0,135.636,0.0,0.0,8.6,6.498,57.0,21.922,43.429,5.706
2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T19:00:00Z,21.187,0.406,19.803,0.139,0.05,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,18.686,1.117,0.0,3.01708,3.01708,0.10016,0.10016,2.91692,0.03444,0.01235,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.00108,0.03256,2.75246,0.16447,0.0,0.441,0.158,15.425,0.0,0.415,0.445,0.0,0.0,69.0,69.0,69.0,119.56,0.0,0.0,8.6,6.498,57.0,18.343,53.256,95.099
2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T20:00:00Z,20.736,0.402,19.365,0.136,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,18.261,1.103,0.0,2.94961,2.94961,0.09721,0.09721,2.8524,0.03297,0.01209,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.00106,0.03189,2.68985,0.16254,0.0,0.0,0.0,15.074,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,119.56,0.0,0.0,8.6,6.004,47.0,18.343,39.308,159.45
2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T21:00:00Z,20.65,0.409,19.253,0.144,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,19.253,0.0,0.0,2.9375,2.9375,0.10153,0.10153,2.83597,0.03564,0.0124,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.00109,0.03271,2.83597,0.0,0.0,0.0,0.0,15.893,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,131.433,0.0,0.0,6.8,5.123,63.0,20.804,27.262,130.603
2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T22:00:00Z,21.186,0.407,19.799,0.134,0.05,0.0,0.032,0.006,0.0,0.041,0.007,0.004,0.132,17.958,1.104,0.737,3.03387,3.03387,0.11751,0.11751,2.91636,0.03874,0.01445,0.0,0.00936,0.00169,0.0,0.01175,0.00213,0.00127,0.03812,2.64522,0.16255,0.1086,0.0,0.0,14.824,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,120.748,0.0,0.0,6.8,4.849,57.0,18.343,17.118,82.737
2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T23:00:00Z,22.279,0.913,19.162,0.121,0.05,0.0,0.396,0.009,0.0,0.044,0.029,0.009,0.255,16.213,0.0,2.949,3.21647,3.21647,0.39388,0.39388,2.82258,0.05219,0.02156,0.0,0.17066,0.004,0.0,0.01882,0.01272,0.004,0.10994,2.3882,0.0,0.43439,0.0,0.0,13.383,0.0,0.0,0.438,0.0,0.0,69.0,69.0,69.0,113.453,0.0,0.0,5.0,3.19,57.0,16.106,2.536,37.723
2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-04T00:00:00Z,28.595,1.136,24.72,0.176,0.05,0.0,0.525,0.018,0.03,0.048,0.0,0.013,0.276,23.617,1.104,0.0,4.14702,4.14702,0.50573,0.50573,3.6413,0.07851,0.02227,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.00561,0.12301,3.47874,0.16255,0.0,0.0,0.0,19.495,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,68.889,99.99,0.0,1.4,0.03,62.0,18.343,0.0,0.0
2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T01:00:00Z,26.685,1.221,22.518,0.16,0.05,0.0,0.641,0.024,0.0,0.05,0.0,0.015,0.282,21.415,1.103,0.0,3.87563,3.87563,0.55875,0.55875,3.31688,0.07312,0.02287,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.00685,0.12883,3.15438,0.1625,0.0,0.0,0.0,17.677,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,140.886,0.0,0.0,-0.4,-1.464,68.0,21.922,0.0,0.0
2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T02:00:00Z,28.932,1.253,24.657,0.119,0.05,0.0,0.647,0.032,0.0,0.048,0.076,0.016,0.266,15.918,1.116,7.623,4.16752,4.16752,0.53552,0.53552,3.632,0.05079,0.02137,0.0,0.27645,0.01356,0.0,0.02035,0.03259,0.00681,0.11359,2.34475,0.16436,1.12289,0.441,0.158,13.14,0.0,0.415,0.445,0.0,0.0,69.0,69.0,69.0,121.229,0.0,0.0,-0.4,-1.664,62.0,17.224,0.0,0.0
2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T03:00:00Z,26.21,1.102,22.45,0.159,0.05,0.0,0.535,0.044,0.0,0.047,0.0,0.017,0.25,21.308,1.143,0.0,3.77504,3.77504,0.46809,0.46809,3.30695,0.06757,0.02124,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.00717,0.10602,3.13862,0.16833,0.0,1.324,0.473,17.589,0.0,1.245,0.445,0.0,0.0,69.0,69.0,69.0,136.888,0.0,0.0,-2.2,-3.18,68.0,20.804,0.0,0.0
2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T04:00:00Z,26.597,0.971,23.282,0.165,0.05,0.0,0.404,0.051,0.0,0.046,0.0,0.016,0.239,22.165,1.117,0.0,3.8749,3.8749,0.44545,0.44545,3.42945,0.07587,0.02293,0.0,0.18509,0.02349,0.0,0.02092,0.0,0.00752,0.10963,3.26498,0.16447,0.0,0.441,0.158,18.297,0.0,0.415,0.445,0.0,0.0,69.0,69.0,69.0,129.018,0.0,0.0,-5.8,-6.448,75.0,18.343,0.0,0.0
2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T05:00:00Z,26.423,0.88,23.42,0.167,0.05,0.0,0.349,0.044,0.0,0.044,0.0,0.014,0.212,22.316,1.104,0.0,3.84599,3.84599,0.39629,0.39629,3.4497,0.07499,0.02251,0.0,0.15722,0.01999,0.0,0.01965,0.0,0.00631,0.09563,3.28715,0.16255,0.0,0.0,0.0,18.421,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,122.284,0.0,0.0,-7.6,-8.385,67.0,16.106,0.0,0.0
2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T06:00:00Z,29.875,0.682,27.548,0.179,0.05,0.0,0.163,0.031,0.015,0.041,0.0,0.012,0.191,24.036,3.512,0.0,4.39147,4.39147,0.33364,0.33364,4.05783,0.08777,0.02446,0.0,0.07982,0.01504,0.00734,0.01989,0.0,0.00581,0.09351,3.54051,0.51732,0.0,2.18,0.779,19.841,0.0,2.048,0.445,0.0,0.0,69.0,69.0,69.0,80.661,50.006,0.0,-7.6,-8.527,61.0,13.869,0.0,0.0
2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T07:00:00Z,26.609,0.459,25.041,0.179,0.05,0.0,0.032,0.022,0.0,0.04,0.0,0.004,0.132,23.925,1.116,0.0,3.91583,3.91583,0.22724,0.22724,3.68859,0.08835,0.02474,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.00217,0.06524,3.52421,0.16438,0.0,0.442,0.158,19.75,0.0,0.416,0.445,0.0,0.0,69.0,69.0,69.0,120.053,0.0,0.0,-9.4,-10.119,67.0,14.987,0.0,0.0
2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T08:00:00Z,25.399,0.458,23.837,0.178,0.05,0.0,0.032,0.022,0.0,0.039,0.0,0.004,0.132,23.837,0.0,0.0,3.73813,3.73813,0.22693,0.22693,3.5112,0.08822,0.02479,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.00217,0.06539,3.5112,0.0,0.0,0.0,0.0,19.677,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,116.881,0.0,0.0,-9.4,-10.249,61.0,13.869,0.0,0.0
2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T09:00:00Z,27.377,0.463,25.797,0.184,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,24.693,1.103,0.0,4.0259,4.0259,0.22603,0.22603,3.79987,0.08997,0.02441,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.00214,0.06437,3.63734,0.16252,0.0,0.0,0.0,20.384,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,118.193,0.0,0.0,-11.2,-11.857,67.0,13.869,0.0,0.0
2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T10:00:00Z,26.468,0.464,24.887,0.186,0.05,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,24.887,0.0,0.0,3.8934,3.8934,0.22758,0.22758,3.66582,0.0912,0.02455,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.00215,0.06475,3.66582,0.0,0.0,0.0,0.0,20.543,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,118.193,0.0,0.0,-11.2,-11.857,67.0,13.869,0.0,0.0
2007-01-04T05:00:00,2007-01-04T05:00:00,2007-01-04T11:00:00Z,27.367,0.461,25.794,0.184,0.05,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,24.69,1.103,0.0,4.02109,4.02109,0.2217,0.2217,3.7994,0.08862,0.02404,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.00211,0.06341,3.63687,0.16253,0.0,0.0,0.0,20.381,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,115.365,0.0,0.0,-11.2,-11.856,67.0,12.751,0.0,0.0
2007-01-04T06:00:00,2007-01-04T06:00:00,2007-01-04T12:00:00Z,26.284,0.457,24.725,0.185,0.05,0.0,0.032,0.018,0.0,0.036,0.0,0.004,0.132,24.725,0.0,0.0,3.85223,3.85223,0.21024,0.21024,3.64198,0.08492,0.02301,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.00202,0.06068,3.64198,0.0,0.0,0.0,0.0,20.41,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,111.644,0.0,0.0,-13.0,-13.599,67.0,10.29,0.0,0.0
2007-01-04T07:00:00,2007-01-04T07:00:00,2007-01-04T13:00:00Z,27.634,0.46,26.065,0.186,0.05,0.0,0.032,0.017,0.0,0.038,0.0,0.004,0.132,24.962,1.103,0.0,4.05105,4.05105,0.21162,0.21162,3.83942,0.08577,0.02302,0.0,0.0149,0.00786,0.0,0.01735,0.0,0.00202,0.06071,3.67689,0.16253,0.0,0.0,0.0,20.605,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,109.76,0.0,0.0,-14.8,-15.23,74.0,8.053,0.0,0.0
2007-01-04T08:00:00,2007-01-04T08:00:00,2007-01-04T14:00:00Z,32.186,0.476,30.561,0.201,0.05,0.0,0.032,0.017,0.0,0.04,0.0,0.004,0.132,26.966,3.596,0.0,4.7103,4.7103,0.20859,0.20859,4.50171,0.08817,0.0219,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.00192,0.05777,3.97202,0.52968,0.0,3.01,1.075,22.259,0.0,2.833,0.444,0.0,0.0,69.0,69.0,69.0,120.8,0.0,0.0,-14.8,-15.23,74.0,13.869,0.0,0.0
2007-01-04T09:00:00,2007-01-04T09:00:00,2007-01-04T15:00:00Z,29.254,0.473,27.639,0.198,0.05,0.0,0.032,0.016,0.0,0.041,0.0,0.004,0.132,26.535,1.103,0.0,4.21836,4.21836,0.14718,0.14718,4.07119,0.06157,0.01554,0.0,0.01006,0.005,0.0,0.01264,0.0,0.00136,0.04099,3.90864,0.16255,0.0,0.0,0.0,21.904,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,119.499,0.0,0.0,-13.0,-13.598,67.0,13.869,0.0,0.0
2007-01-04T10:00:00,2007-01-04T10:00:00,2007-01-04T16:00:00Z,25.814,0.454,24.265,0.181,0.05,0.0,0.032,0.014,0.0,0.041,0.0,0.004,0.132,24.265,0.0,0.0,3.69975,3.69975,0.12553,0.12553,3.57421,0.05007,0.01382,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.00121,0.03646,3.57421,0.0,0.0,0.0,0.0,20.03,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,116.703,0.0,0.0,-13.0,-13.598,67.0,12.751,29.481,167.058
2007-01-04T11:00:00,2007-01-04T11:00:00,2007-01-04T17:00:00Z,25.247,0.438,23.752,0.169,0.05,0.0,0.032,0.011,0.0,0.04,0.0,0.004,0.132,22.649,1.104,0.0,3.61419,3.61419,0.11551,0.11551,3.49868,0.04458,0.01318,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.00116,0.03477,3.33613,0.16255,0.0,0.0,0.0,18.696,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,110.244,0.0,0.0,-11.2,-11.914,64.0,10.29,26.945,192.101
2007-01-04T12:00:00,2007-01-04T12:00:00,2007-01-04T18:00:00Z,24.755,0.431,23.284,0.165,0.05,0.0,0.032,0.007,0.0,0.04,0.0,0.004,0.132,22.155,1.13,0.0,3.54047,3.54047,0.1107,0.1107,3.42978,0.04247,0.01284,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.00113,0.03387,3.26338,0.16639,0.0,0.884,0.316,18.288,0.0,0.831,0.443,0.0,0.0,69.0,69.0,69.0,105.432,0.0,0.0,-9.4,-10.246,61.0,8.053,30.749,203.83
2007-01-04T13:00:00,2007-01-04T13:00:00,2007-01-04T19:00:00Z,24.65,0.431,23.18,0.165,0.05,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,22.076,1.104,0.0,3.5208,3.5208,0.1064,0.1064,3.4144,0.04069,0.01235,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.00108,0.03256,3.25185,0.16255,0.0,0.0,0.0,18.223,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,105.541,0.0,0.0,-7.6,-8.523,61.0,9.171,30.749,239.334
2007-01-04T14:00:00,2007-01-04T14:00:00,2007-01-04T20:00:00Z,22.435,0.422,20.993,0.157,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,20.993,0.0,0.0,3.19447,3.19447,0.10215,0.10215,3.09233,0.0379,0.01209,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.00106,0.03189,3.09233,0.0,0.0,0.0,0.0,17.329,0.0,0.0,0.438,0.0,0.0,69.0,69.0,69.0,104.09,0.0,0.0,-5.8,-6.806,61.0,9.171,20.288,255.501
2007-01-04T15:00:00,2007-01-04T15:00:00,2007-01-04T21:00:00Z,22.192,0.413,20.784,0.147,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,19.681,1.104,0.0,3.16386,3.16386,0.10232,0.10232,3.06154,0.03644,0.0124,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.00109,0.03271,2.89898,0.16255,0.0,0.0,0.0,16.246,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,102.496,0.0,0.0,-5.8,-6.806,61.0,8.053,16.484,231.726
2007-01-04T16:00:00,2007-01-04T16:00:00,2007-01-04T22:00:00Z,21.888,0.41,20.49,0.145,0.05,0.0,0.032,0.006,0.0,0.041,0.0,0.004,0.132,19.387,1.103,0.0,3.13661,3.13661,0.11846,0.11846,3.01815,0.04182,0.01445,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.00127,0.03812,2.85565,0.1625,0.0,0.0,0.0,16.003,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,102.496,0.0,0.0,-5.8,-6.806,61.0,8.053,10.461,183.542
2007-01-04T17:00:00,2007-01-04T17:00:00,2007-01-04T23:00:00Z,25.828,0.472,24.218,0.124,0.05,0.0,0.032,0.009,0.0,0.044,0.076,0.004,0.132,16.595,0.0,7.623,3.77074,3.77074,0.20338,0.20338,3.56736,0.05342,0.02156,0.0,0.01396,0.004,0.0,0.01882,0.03287,0.00189,0.05687,2.44447,0.0,1.12289,0.0,0.0,13.699,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,99.441,0.0,0.0,-5.8,-6.807,61.0,4.698,1.902,60.864
2007-01-04T18:00:00,2007-01-04T18:00:00,2007-01-05T00:00:00Z,30.064,1.146,26.153,0.187,0.05,0.0,0.525,0.018,0.03,0.048,0.0,0.013,0.276,25.049,1.103,0.0,4.36277,4.36277,0.51049,0.51049,3.85228,0.08327,0.02227,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.00561,0.12301,3.68978,0.1625,0.0,0.0,0.0,20.678,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,51.279,99.99,0.0,-7.6,-8.381,67.0,5.816,0.0,0.0
2007-01-04T19:00:00,2007-01-04T19:00:00,2007-01-05T01:00:00Z,23.409,1.206,19.296,0.144,0.05,0.0,0.641,0.024,0.0,0.05,0.0,0.015,0.282,19.296,0.0,0.0,3.39376,3.39376,0.55151,0.55151,2.84225,0.06589,0.02287,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.00685,0.12883,2.84225,0.0,0.0,0.0,0.0,15.928,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,100.959,0.0,0.0,-7.6,-8.215,74.0,4.698,0.0,0.0
2007-01-04T20:00:00,2007-01-04T20:00:00,2007-01-05T02:00:00Z,25.17,1.207,21.053,0.149,0.05,0.0,0.647,0.032,0.0,0.048,0.0,0.016,0.266,19.95,1.103,0.0,3.61691,3.61691,0.5158,0.5158,3.10111,0.06366,0.02137,0.0,0.27645,0.01356,0.0,0.02035,0.0,0.00681,0.11359,2.93861,0.16251,0.0,0.0,0.0,16.468,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,102.464,0.0,0.0,-9.4,-9.964,74.0,4.698,0.0,0.0
2007-01-04T21:00:00,2007-01-04T21:00:00,2007-01-05T03:00:00Z,26.478,1.095,22.741,0.152,0.05,0.0,0.535,0.044,0.0,0.047,0.0,0.017,0.25,20.402,2.339,0.0,3.81499,3.81499,0.46522,0.46522,3.34977,0.0647,0.02124,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.00717,0.10602,3.00521,0.34456,0.0,2.153,0.769,16.841,0.0,2.027,0.445,0.0,0.0,69.0,69.0,69.0,102.464,0.0,0.0,-9.4,-9.965,74.0,4.698,0.0,0.0
2007-01-04T22:00:00,2007-01-04T22:00:00,2007-01-05T04:00:00Z,28.814,0.961,25.534,0.155,0.05,0.0,0.404,0.051,0.0,0.046,0.0,0.016,0.239,20.78,4.755,0.0,4.2019,4.2019,0.44071,0.44071,3.76119,0.07113,0.02293,0.0,0.18509,0.02349,0.0,0.02092,0.0,0.00752,0.10963,3.06082,0.70037,0.0,2.705,0.966,17.153,0.0,2.547,0.445,0.0,0.0,69.0,69.0,69.0,101.889,0.0,0.0,-9.4,-9.965,74.0,3.355,0.0,0.0
