,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
3563,2007-05-29T11:00:00,2007-05-29T12:00:00,2007-05-29T17:00:00Z,2.369,0.694,0.0,0.0,0.187,0.042,0.238,0.006,0.0,0.051,0.0,0.0,0.0,0.0,0.005,0.165,0.0,0.0,0.11389,0.11389,0.11389,0.11389,0.0,0.0,0.03075,0.00691,0.03901,0.00096,0.0,0.00843,0.0,0.0,0.0,0.0,0.00078,0.02705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615,0.0,0.431,0.0,0.0,70.0,70.0,70.0,22.049,0.0,0.0,73.4,55.489,31.0,8.053,95.099,181.64
3564,2007-05-29T12:00:00,2007-05-29T13:00:00,2007-05-29T18:00:00Z,3.513,0.706,1.103,0.0,0.2,0.044,0.231,0.005,0.0,0.054,0.0,0.0,0.0,0.0,0.005,0.169,0.0,1.103,0.27789,0.27789,0.11537,0.11537,0.16252,0.0,0.03262,0.00719,0.03768,0.00076,0.0,0.00881,0.0,0.0,0.0,0.0,0.00074,0.02756,0.0,0.16252,0.0,0.0,0.0,0.0,0.0,2.736,0.0,0.444,0.0,0.0,70.0,70.0,70.0,20.495,0.0,0.0,75.2,55.46,27.0,6.935,84.956,228.556
3565,2007-05-29T13:00:00,2007-05-29T14:00:00,2007-05-29T19:00:00Z,2.017,0.409,0.622,0.0,0.162,0.035,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.622,0.15813,0.15813,0.06652,0.06652,0.09161,0.0,0.02629,0.00575,0.00527,0.00069,0.0,0.00878,0.0,0.0,0.0,0.0,0.00071,0.01902,0.0,0.09161,0.0,0.0,0.0,0.0,0.0,2.204,0.0,0.43,0.0,0.0,70.0,70.0,70.0,23.432,0.0,0.0,75.2,55.452,27.0,8.053,103.658,13.314
3566,2007-05-29T14:00:00,2007-05-29T15:00:00,2007-05-29T20:00:00Z,2.975,0.398,1.616,0.0,0.153,0.033,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.616,0.30377,0.30377,0.06577,0.06577,0.238,0.0,0.02526,0.00552,0.00534,0.00071,0.0,0.00891,0.0,0.0,0.0,0.0,0.00072,0.01931,0.0,0.238,0.0,0.0,0.843,0.301,0.0,2.091,0.702,0.439,0.0,0.0,70.0,70.0,70.0,23.432,0.0,0.0,75.2,57.724,34.0,8.053,126.482,11.412
3567,2007-05-29T15:00:00,2007-05-29T16:00:00,2007-05-29T21:00:00Z,4.941,0.417,3.517,0.0,0.171,0.036,0.032,0.005,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,3.517,0.58845,0.58845,0.07041,0.07041,0.51803,0.0,0.02879,0.00603,0.00546,0.00079,0.0,0.00888,0.0,0.0,0.0,0.0,0.00074,0.01972,0.0,0.51803,0.0,0.0,2.539,0.907,0.0,2.226,2.107,0.436,0.0,0.0,70.0,70.0,70.0,40.21,0.0,0.0,78.8,58.28,28.0,12.751,112.534,77.665
3568,2007-05-29T16:00:00,2007-05-29T17:00:00,2007-05-29T22:00:00Z,2.511,0.736,0.0,0.0,0.211,0.045,0.229,0.007,0.0,0.057,0.0,0.0,0.0,0.0,0.007,0.18,0.0,0.0,0.12201,0.12201,0.12201,0.12201,0.0,0.0,0.03498,0.00739,0.03802,0.00122,0.0,0.00937,0.0,0.0,0.0,0.0,0.00122,0.02981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.777,0.0,0.441,0.0,0.0,70.0,70.0,70.0,29.252,0.0,0.0,78.8,58.272,28.0,9.171,39.942,254.233
3569,2007-05-29T17:00:00,2007-05-29T18:00:00,2007-05-29T23:00:00Z,5.241,0.869,2.275,0.0,0.266,0.057,0.235,0.014,0.03,0.062,0.0,0.0,0.0,0.0,0.01,0.195,0.0,2.275,0.48439,0.48439,0.1493,0.1493,0.33509,0.0,0.04572,0.00978,0.0404,0.00247,0.00515,0.01059,0.0,0.0,0.0,0.0,0.00172,0.03347,0.0,0.33509,0.0,0.0,1.296,0.463,0.0,3.549,1.076,0.437,0.0,0.0,70.0,70.0,70.0,5.497,99.99,0.0,78.8,58.272,28.0,8.053,50.086,207.317
3570,2007-05-29T18:00:00,2007-05-29T19:00:00,2007-05-30T00:00:00Z,7.599,0.805,4.854,0.0,0.211,0.045,0.256,0.019,0.0,0.064,0.0,0.0,0.0,0.0,0.012,0.199,0.0,4.854,0.88633,0.88633,0.17136,0.17136,0.71497,0.0,0.04488,0.00949,0.05442,0.00405,0.0,0.01368,0.0,0.0,0.0,0.0,0.00254,0.0423,0.0,0.71497,0.0,0.0,3.904,1.394,0.0,2.779,3.241,0.437,0.0,0.0,70.0,70.0,70.0,32.427,0.0,0.0,78.8,57.548,26.0,10.29,48.501,20.288
3571,2007-05-29T19:00:00,2007-05-29T20:00:00,2007-05-30T01:00:00Z,4.012,0.846,1.125,0.0,0.208,0.046,0.305,0.025,0.0,0.062,0.0,0.0,0.0,0.0,0.013,0.187,0.0,1.125,0.43166,0.43166,0.26597,0.26597,0.16569,0.0,0.06532,0.01447,0.09599,0.00793,0.0,0.01938,0.0,0.0,0.0,0.0,0.00398,0.05889,0.0,0.16569,0.0,0.0,0.844,0.302,0.0,2.892,0.702,0.438,0.0,0.0,70.0,70.0,70.0,23.432,0.0,0.0,75.2,56.73,31.0,8.053,23.775,58.962
3572,2007-05-29T20:00:00,2007-05-29T21:00:00,2007-05-30T02:00:00Z,4.203,0.905,1.114,0.0,0.186,0.043,0.391,0.035,0.0,0.06,0.0,0.0,0.0,0.0,0.013,0.176,0.0,1.114,0.43849,0.43849,0.27441,0.27441,0.16408,0.0,0.05649,0.01303,0.11838,0.01071,0.0,0.0183,0.0,0.0,0.0,0.0,0.00407,0.05343,0.0,0.16408,0.0,0.0,0.423,0.151,0.0,2.72,0.351,0.437,0.0,0.0,70.0,70.0,70.0,14.289,0.0,0.0,71.6,55.336,35.0,5.816,1.268,0.0
3573,2007-05-29T21:00:00,2007-05-29T22:00:00,2007-05-30T03:00:00Z,6.867,0.982,3.517,0.0,0.171,0.041,0.488,0.041,0.0,0.059,0.0,0.0,0.0,0.0,0.013,0.169,0.0,3.517,0.80986,0.80986,0.29177,0.29177,0.51809,0.0,0.05084,0.01217,0.14507,0.01211,0.0,0.01756,0.0,0.0,0.0,0.0,0.00388,0.05014,0.0,0.51809,0.0,0.0,2.539,0.907,0.0,2.613,2.107,0.437,0.0,0.0,70.0,70.0,70.0,14.638,0.0,0.0,68.0,54.02,40.0,5.816,0.0,0.0
3574,2007-05-29T22:00:00,2007-05-29T23:00:00,2007-05-30T04:00:00Z,4.028,0.851,1.125,0.0,0.18,0.041,0.377,0.035,0.0,0.057,0.0,0.0,0.0,0.0,0.011,0.15,0.0,1.125,0.40283,0.40283,0.23713,0.23713,0.1657,0.0,0.05014,0.01155,0.10499,0.00984,0.0,0.01575,0.0,0.0,0.0,0.0,0.00311,0.04176,0.0,0.1657,0.0,0.0,0.844,0.302,0.0,2.625,0.702,0.438,0.0,0.0,70.0,70.0,70.0,36.812,0.0,0.0,71.6,54.129,31.0,12.751,0.0,0.0
3575,2007-05-29T23:00:00,2007-05-30T00:00:00,2007-05-30T05:00:00Z,2.53,0.418,1.103,0.0,0.14,0.032,0.032,0.024,0.015,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.27834,0.27834,0.11587,0.11587,0.16246,0.0,0.03888,0.00888,0.00897,0.00678,0.00416,0.0146,0.0,0.0,0.0,0.0,0.00122,0.0324,0.0,0.16246,0.0,0.0,0.0,0.0,0.0,2.031,0.0,0.432,0.0,0.0,70.0,70.0,70.0,12.476,50.006,0.0,71.6,53.511,29.0,11.408,0.0,0.0
3576,2007-05-30T00:00:00,2007-05-30T01:00:00,2007-05-30T06:00:00Z,1.271,0.373,0.0,0.0,0.122,0.028,0.032,0.018,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.11088,0.11088,0.11088,0.11088,0.0,0.0,0.03628,0.00826,0.00963,0.00531,0.0,0.01529,0.0,0.0,0.0,0.0,0.00131,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.764,0.0,0.442,0.0,0.0,70.0,70.0,70.0,31.983,0.0,0.0,71.6,52.884,27.0,11.408,0.0,0.0
3577,2007-05-30T01:00:00,2007-05-30T02:00:00,2007-05-30T07:00:00Z,2.162,0.304,1.125,0.0,0.066,0.017,0.032,0.018,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.125,0.25762,0.25762,0.09188,0.09188,0.16573,0.0,0.01982,0.00503,0.00979,0.0054,0.0,0.01515,0.0,0.0,0.0,0.0,0.00133,0.03537,0.0,0.16573,0.0,0.0,0.845,0.302,0.0,1.086,0.699,0.436,0.0,0.0,70.0,70.0,70.0,30.876,0.0,0.0,59.0,53.756,72.0,9.171,0.0,0.0
3578,2007-05-30T02:00:00,2007-05-30T03:00:00,2007-05-30T08:00:00Z,2.163,0.307,1.114,0.0,0.07,0.017,0.032,0.018,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.114,0.25666,0.25666,0.09254,0.09254,0.16412,0.0,0.021,0.00519,0.00975,0.00538,0.0,0.0147,0.0,0.0,0.0,0.0,0.00132,0.03521,0.0,0.16412,0.0,0.0,0.423,0.151,0.0,1.117,0.35,0.438,0.0,0.0,70.0,70.0,70.0,31.485,0.0,0.0,62.6,55.104,63.0,10.29,0.0,0.0
3579,2007-05-30T03:00:00,2007-05-30T04:00:00,2007-05-30T09:00:00Z,2.13,0.301,1.103,0.0,0.066,0.016,0.032,0.018,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.2562,0.2562,0.0937,0.0937,0.16249,0.0,0.0204,0.00511,0.01008,0.00556,0.0,0.0148,0.0,0.0,0.0,0.0,0.00137,0.0364,0.0,0.16249,0.0,0.0,0.0,0.0,0.0,1.064,0.0,0.438,0.0,0.0,70.0,70.0,70.0,24.122,0.0,0.0,60.8,55.391,72.0,6.935,0.0,0.0
3580,2007-05-30T04:00:00,2007-05-30T05:00:00,2007-05-30T10:00:00Z,1.005,0.295,0.0,0.0,0.062,0.015,0.032,0.018,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.08828,0.08828,0.08828,0.08828,0.0,0.0,0.01843,0.0046,0.0097,0.00535,0.0,0.01386,0.0,0.0,0.0,0.0,0.00131,0.03503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.0,0.435,0.0,0.0,70.0,70.0,70.0,24.122,0.0,0.0,60.8,55.391,72.0,6.935,0.0,0.0
3581,2007-05-30T05:00:00,2007-05-30T06:00:00,2007-05-30T11:00:00Z,2.041,0.275,1.103,0.0,0.048,0.012,0.032,0.014,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.24131,0.24131,0.07881,0.07881,0.1625,0.0,0.0139,0.0035,0.00928,0.00412,0.0,0.01325,0.0,0.0,0.0,0.0,0.00126,0.03351,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.439,0.0,0.0,70.0,70.0,70.0,30.876,0.0,0.0,59.0,54.727,77.0,9.171,0.0,0.0
3582,2007-05-30T06:00:00,2007-05-30T07:00:00,2007-05-30T12:00:00Z,1.058,0.31,0.0,0.0,0.075,0.019,0.032,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.06338,0.06338,0.06338,0.06338,0.0,0.0,0.01543,0.0038,0.00662,0.00278,0.0,0.00998,0.0,0.0,0.0,0.0,0.0009,0.02389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.435,0.0,0.0,70.0,70.0,70.0,22.478,0.0,0.0,62.6,57.029,72.0,6.935,21.239,53.89
3583,2007-05-30T07:00:00,2007-05-30T08:00:00,2007-05-30T13:00:00Z,2.197,0.321,1.103,0.0,0.083,0.02,0.032,0.013,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21933,0.21933,0.05683,0.05683,0.1625,0.0,0.01465,0.00349,0.00574,0.00234,0.0,0.00911,0.0,0.0,0.0,0.0,0.00078,0.02072,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.44,0.0,0.0,70.0,70.0,70.0,22.329,0.0,0.0,66.2,58.484,64.0,8.053,32.017,163.888
3584,2007-05-30T08:00:00,2007-05-30T09:00:00,2007-05-30T14:00:00Z,1.167,0.342,0.0,0.0,0.1,0.023,0.032,0.013,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05882,0.05882,0.05882,0.05882,0.0,0.0,0.01725,0.00389,0.00557,0.0022,0.0,0.00906,0.0,0.0,0.0,0.0,0.00075,0.02011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417,0.0,0.434,0.0,0.0,70.0,70.0,70.0,36.812,0.0,0.0,71.6,59.56,50.0,12.751,32.968,226.971
3585,2007-05-30T09:00:00,2007-05-30T10:00:00,2007-05-30T15:00:00Z,2.324,0.358,1.103,0.0,0.115,0.025,0.032,0.011,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.22242,0.22242,0.05992,0.05992,0.1625,0.0,0.01926,0.00427,0.00542,0.00182,0.0,0.00882,0.0,0.0,0.0,0.0,0.00073,0.01959,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,1.585,0.0,0.44,0.0,0.0,70.0,70.0,70.0,45.819,0.0,0.0,73.4,58.434,41.0,14.987,37.089,256.769
3586,2007-05-30T10:00:00,2007-05-30T11:00:00,2007-05-30T16:00:00Z,3.539,0.357,2.32,0.0,0.118,0.026,0.032,0.009,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,2.32,0.40088,0.40088,0.05917,0.05917,0.34172,0.0,0.01948,0.00432,0.00536,0.00141,0.0,0.00851,0.0,0.0,0.0,0.0,0.00073,0.01936,0.0,0.34172,0.0,0.0,2.114,0.755,0.0,1.622,1.749,0.437,0.0,0.0,70.0,70.0,70.0,69.349,0.0,0.0,73.4,56.92,36.0,20.804,40.576,262.792
3587,2007-05-30T11:00:00,2007-05-30T12:00:00,2007-05-30T17:00:00Z,2.422,0.386,1.103,0.0,0.144,0.031,0.032,0.006,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.22589,0.22589,0.06339,0.06339,0.1625,0.0,0.02365,0.00515,0.00531,0.00096,0.0,0.00843,0.0,0.0,0.0,0.0,0.00072,0.01918,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,1.945,0.0,0.439,0.0,0.0,70.0,70.0,70.0,64.188,0.0,0.0,75.2,57.629,34.0,19.461,71.325,238.7
3588,2007-05-30T12:00:00,2007-05-30T13:00:00,2007-05-30T18:00:00Z,1.245,0.365,0.0,0.0,0.124,0.028,0.032,0.005,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05962,0.05962,0.05962,0.05962,0.0,0.0,0.02033,0.00461,0.00529,0.00076,0.0,0.00881,0.0,0.0,0.0,0.0,0.00072,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.761,0.0,0.434,0.0,0.0,70.0,70.0,70.0,68.963,0.0,0.0,71.6,57.598,43.0,20.804,96.05,110.632
3589,2007-05-30T13:00:00,2007-05-30T14:00:00,2007-05-30T19:00:00Z,2.173,0.313,1.103,0.0,0.082,0.02,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21351,0.21351,0.05101,0.05101,0.1625,0.0,0.01335,0.00318,0.00527,0.00069,0.0,0.00878,0.0,0.0,0.0,0.0,0.00071,0.01902,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,1.231,0.0,0.44,0.0,0.0,70.0,70.0,70.0,63.794,0.0,0.0,66.2,57.544,60.0,19.461,47.55,0.0
3590,2007-05-30T14:00:00,2007-05-30T15:00:00,2007-05-30T20:00:00Z,0.983,0.288,0.0,0.0,0.061,0.015,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.04756,0.04756,0.04756,0.04756,0.0,0.0,0.01007,0.0025,0.00534,0.00071,0.0,0.00891,0.0,0.0,0.0,0.0,0.00072,0.01931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.434,0.0,0.0,70.0,70.0,70.0,44.231,0.0,0.0,60.8,57.386,82.0,13.869,46.599,0.0
3591,2007-05-30T15:00:00,2007-05-30T16:00:00,2007-05-30T21:00:00Z,2.132,0.302,1.103,0.0,0.073,0.018,0.032,0.005,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21337,0.21337,0.05086,0.05086,0.1625,0.0,0.01228,0.003,0.00546,0.00079,0.0,0.00888,0.0,0.0,0.0,0.0,0.00074,0.01972,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,1.121,0.0,0.441,0.0,0.0,70.0,70.0,70.0,31.485,0.0,0.0,62.6,59.09,82.0,10.29,57.06,0.0
3592,2007-05-30T16:00:00,2007-05-30T17:00:00,2007-05-30T22:00:00Z,1.029,0.302,0.0,0.0,0.068,0.016,0.032,0.007,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05001,0.05001,0.05001,0.05001,0.0,0.0,0.01121,0.00273,0.00537,0.00122,0.0,0.00937,0.0,0.0,0.0,0.0,0.00073,0.01938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.033,0.0,0.433,0.0,0.0,70.0,70.0,70.0,43.356,0.0,0.0,62.6,59.091,82.0,13.869,61.181,0.0
3593,2007-05-30T17:00:00,2007-05-30T18:00:00,2007-05-30T23:00:00Z,2.608,0.264,1.707,0.005,0.0,0.0,0.032,0.014,0.03,0.062,0.0,0.0,0.0,0.0,0.004,0.117,0.603,1.103,0.29675,0.29675,0.04538,0.04538,0.25138,0.00078,0.0,0.0,0.00556,0.00247,0.00515,0.01059,0.0,0.0,0.0,0.0,0.00075,0.02008,0.08887,0.16251,0.0,0.0,0.0,0.0,0.498,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,33.325,99.99,0.0,57.2,53.989,82.0,21.922,58.328,1.902
3594,2007-05-30T18:00:00,2007-05-30T19:00:00,2007-05-31T00:00:00Z,8.621,2.526,0.0,0.0,0.199,0.052,0.256,0.019,0.0,0.064,0.0,0.0,0.0,1.727,0.012,0.199,0.0,0.0,0.53805,0.53805,0.53805,0.53805,0.0,0.0,0.04228,0.01109,0.05442,0.00405,0.0,0.01368,0.0,0.0,0.0,0.36769,0.00254,0.0423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.256,0.0,0.432,0.0,0.0,70.0,70.0,70.0,67.363,0.0,0.0,55.4,51.393,77.0,19.461,24.726,0.0
3595,2007-05-30T19:00:00,2007-05-30T20:00:00,2007-05-31T01:00:00Z,8.724,2.233,1.103,0.0,0.218,0.057,0.305,0.025,0.0,0.062,0.0,0.0,0.0,1.366,0.013,0.187,0.0,1.103,0.86461,0.86461,0.7021,0.7021,0.16251,0.0,0.06846,0.01799,0.09599,0.00793,0.0,0.01938,0.0,0.0,0.0,0.42948,0.00398,0.05889,0.0,0.16251,0.0,0.0,0.0,0.0,0.0,3.556,0.0,0.442,0.0,0.0,70.0,70.0,70.0,63.018,0.0,0.0,55.4,51.395,77.0,18.343,14.265,0.0
3596,2007-05-30T20:00:00,2007-05-30T21:00:00,2007-05-31T02:00:00Z,2.777,0.814,0.0,0.0,0.11,0.028,0.391,0.035,0.0,0.06,0.0,0.0,0.0,0.0,0.013,0.176,0.0,0.0,0.24671,0.24671,0.24671,0.24671,0.0,0.0,0.03329,0.00852,0.11838,0.01071,0.0,0.0183,0.0,0.0,0.0,0.0,0.00407,0.05343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.745,0.0,0.432,0.0,0.0,70.0,70.0,70.0,63.38,0.0,0.0,54.5,50.917,79.0,18.343,0.634,0.0
3597,2007-05-30T21:00:00,2007-05-30T22:00:00,2007-05-31T03:00:00Z,5.318,0.887,2.293,0.0,0.093,0.024,0.488,0.041,0.0,0.059,0.0,0.0,0.0,0.0,0.013,0.169,0.0,2.293,0.60122,0.60122,0.26352,0.26352,0.3377,0.0,0.02768,0.00707,0.14507,0.01211,0.0,0.01756,0.0,0.0,0.0,0.0,0.00388,0.05014,0.0,0.3377,0.0,0.0,1.611,0.575,0.0,1.478,1.334,0.437,0.0,0.0,70.0,70.0,70.0,63.747,0.0,0.0,53.6,50.596,82.0,18.343,0.0,0.0
3598,2007-05-30T22:00:00,2007-05-30T23:00:00,2007-05-31T04:00:00Z,8.605,0.71,6.184,0.0,0.064,0.016,0.377,0.035,0.0,0.057,0.0,0.0,0.0,0.0,0.011,0.15,0.0,6.184,1.10867,1.10867,0.19774,0.19774,0.91093,0.0,0.01778,0.00451,0.10499,0.00984,0.0,0.01575,0.0,0.0,0.0,0.0,0.00311,0.04176,0.0,0.91093,0.0,0.0,4.635,1.655,0.0,1.003,3.841,0.438,0.0,0.0,70.0,70.0,70.0,63.747,0.0,0.0,53.6,50.598,82.0,18.343,0.0,0.0
3599,2007-05-30T23:00:00,2007-05-31T00:00:00,2007-05-31T05:00:00Z,2.058,0.273,1.125,0.0,0.022,0.006,0.032,0.024,0.015,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.125,0.24148,0.24148,0.07578,0.07578,0.1657,0.0,0.00613,0.00153,0.00897,0.00678,0.00416,0.0146,0.0,0.0,0.0,0.0,0.00122,0.0324,0.0,0.1657,0.0,0.0,0.844,0.301,0.0,0.342,0.699,0.437,0.0,0.0,70.0,70.0,70.0,20.963,50.006,0.0,53.6,49.559,76.0,12.751,0.0,0.0
3600,2007-05-31T00:00:00,2007-05-31T01:00:00,2007-05-31T06:00:00Z,1.976,0.256,1.103,0.0,0.026,0.007,0.032,0.018,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.23863,0.23863,0.07615,0.07615,0.16248,0.0,0.00784,0.00197,0.00963,0.00531,0.0,0.01529,0.0,0.0,0.0,0.0,0.00131,0.0348,0.0,0.16248,0.0,0.0,0.0,0.0,0.0,0.409,0.0,0.434,0.0,0.0,70.0,70.0,70.0,48.991,0.0,0.0,51.8,48.898,82.0,13.869,0.0,0.0
3601,2007-05-31T01:00:00,2007-05-31T02:00:00,2007-05-31T07:00:00Z,0.828,0.243,0.0,0.0,0.017,0.004,0.032,0.018,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.07343,0.07343,0.07343,0.07343,0.0,0.0,0.00511,0.00128,0.00979,0.0054,0.0,0.01515,0.0,0.0,0.0,0.0,0.00133,0.03537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.44,0.0,0.0,70.0,70.0,70.0,48.991,0.0,0.0,51.8,47.899,76.0,13.869,0.0,0.0
3602,2007-05-31T02:00:00,2007-05-31T03:00:00,2007-05-31T08:00:00Z,3.116,0.24,2.296,0.0,0.016,0.004,0.032,0.018,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,2.296,0.41062,0.41062,0.07238,0.07238,0.33824,0.0,0.00482,0.00121,0.00975,0.00538,0.0,0.0147,0.0,0.0,0.0,0.0,0.00132,0.03521,0.0,0.33824,0.0,0.0,1.688,0.603,0.0,0.246,1.394,0.437,0.0,0.0,70.0,70.0,70.0,38.88,0.0,0.0,51.8,47.052,71.0,10.29,0.0,0.0
3603,2007-05-31T03:00:00,2007-05-31T04:00:00,2007-05-31T09:00:00Z,1.902,0.234,1.103,0.0,0.012,0.003,0.032,0.018,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.23541,0.23541,0.07292,0.07292,0.16249,0.0,0.00378,0.00095,0.01008,0.00556,0.0,0.0148,0.0,0.0,0.0,0.0,0.00137,0.0364,0.0,0.16249,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.437,0.0,0.0,70.0,70.0,70.0,37.606,0.0,0.0,50.0,44.586,66.0,9.171,0.0,0.0
3604,2007-05-31T04:00:00,2007-05-31T05:00:00,2007-05-31T10:00:00Z,4.985,0.272,4.058,0.004,0.05,0.0,0.032,0.018,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,0.538,3.52,0.67915,0.67915,0.08143,0.08143,0.59771,0.00121,0.01498,0.0,0.0097,0.00535,0.0,0.01386,0.0,0.0,0.0,0.0,0.00131,0.03503,0.07926,0.51846,0.0,0.0,2.587,0.924,0.444,0.0,2.135,0.436,0.0,0.0,70.0,70.0,70.0,50.987,0.0,0.0,48.2,42.981,66.0,13.869,0.0,0.0
