Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-10-05T06:00:00,2007-10-05T07:00:00,2007-10-05T11:00:00Z,2.382,0.252,1.521,0.0,0.0,0.0,0.015,0.004,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.521,0.0,0.45843,0.45843,0.23435,0.23435,0.22409,0.0,0.0,0.0,0.01352,0.00405,0.0,0.03443,0.0,0.0,0.0,0.0,0.004,0.17834,0.0,0.22409,0.0,0.0,0.0,1.795,0.707,0.0,0.0,1.218,0.421,0.0,0.0,72.673,70.0,75.0,105.668,0.0,0.0,60.08,58.618,92.0,9.843,0.0,0.0
2007-10-05T07:00:00,2007-10-05T08:00:00,2007-10-05T12:00:00Z,2.973,0.432,1.498,0.0,0.0,0.0,0.123,0.004,0.0,0.039,0.0,0.0,0.0,0.0,0.009,0.258,0.0,1.498,0.0,0.6186,0.6186,0.398,0.398,0.2206,0.0,0.0,0.0,0.11294,0.0039,0.0,0.03593,0.0,0.0,0.0,0.0,0.00801,0.23722,0.0,0.2206,0.0,0.0,0.0,0.981,0.387,0.0,0.0,0.665,0.416,0.0,0.0,72.561,70.0,75.0,139.569,0.0,0.0,59.0,57.745,93.0,13.645,0.0,0.0
2007-10-05T08:00:00,2007-10-05T09:00:00,2007-10-05T13:00:00Z,6.429,0.44,4.928,0.0,0.0,0.0,0.126,0.004,0.0,0.04,0.0,0.0,0.0,0.0,0.006,0.264,0.0,4.928,0.0,1.01328,1.01328,0.28743,0.28743,0.72584,0.0,0.0,0.0,0.08209,0.00269,0.0,0.02614,0.0,0.0,0.0,0.0,0.00412,0.1724,0.0,0.72584,0.0,0.0,0.0,5.531,2.18,0.0,0.0,3.743,0.417,0.0,0.0,72.415,70.0,75.0,137.343,0.0,0.0,59.9,58.628,93.0,13.645,9.51,0.0
2007-10-05T09:00:00,2007-10-05T10:00:00,2007-10-05T14:00:00Z,4.553,0.436,3.065,0.0,0.0,0.0,0.124,0.003,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.264,0.0,3.065,0.0,0.6842,0.6842,0.2327,0.2327,0.45149,0.0,0.0,0.0,0.06642,0.00186,0.0,0.02135,0.0,0.0,0.0,0.0,0.00227,0.14081,0.0,0.45149,0.0,0.0,0.0,2.145,0.845,0.0,0.0,1.452,0.418,0.0,0.0,72.495,70.0,75.0,145.223,0.0,0.0,60.98,59.687,93.0,14.764,19.654,0.0
2007-10-05T10:00:00,2007-10-05T11:00:00,2007-10-05T15:00:00Z,2.992,0.431,1.522,0.0,0.0,0.0,0.121,0.003,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.264,0.0,1.522,0.0,0.44537,0.44537,0.22124,0.22124,0.22413,0.0,0.0,0.0,0.06206,0.00141,0.0,0.02003,0.0,0.0,0.0,0.0,0.00228,0.13545,0.0,0.22413,0.0,0.0,0.0,1.799,0.709,0.0,0.0,1.218,0.418,0.0,0.0,72.615,70.0,75.0,155.748,0.0,0.0,62.6,61.275,93.0,16.106,31.066,0.0
2007-10-05T11:00:00,2007-10-05T12:00:00,2007-10-05T16:00:00Z,4.525,0.432,3.053,0.0,0.0,0.0,0.116,0.002,0.0,0.039,0.0,0.0,0.0,0.0,0.005,0.27,0.0,3.053,0.0,0.66598,0.66598,0.21633,0.21633,0.44965,0.0,0.0,0.0,0.05809,0.00094,0.0,0.01957,0.0,0.0,0.0,0.0,0.00232,0.13542,0.0,0.44965,0.0,0.0,0.0,1.942,0.765,0.0,0.0,1.312,0.415,0.0,0.0,72.712,70.0,75.0,165.665,0.0,0.0,63.86,62.51,93.0,17.224,39.942,0.0
2007-10-05T12:00:00,2007-10-05T13:00:00,2007-10-05T17:00:00Z,4.673,0.436,3.186,0.0,0.0,0.0,0.112,0.001,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.276,0.0,3.186,0.0,0.68761,0.68761,0.21825,0.21825,0.46936,0.0,0.0,0.0,0.05628,0.00075,0.0,0.02054,0.0,0.0,0.0,0.0,0.00223,0.13846,0.0,0.46936,0.0,0.0,0.0,4.087,1.611,0.0,0.0,2.769,0.416,0.0,0.0,72.843,70.0,75.0,164.085,0.0,0.0,64.94,63.568,93.0,17.224,64.668,0.0
2007-10-05T13:00:00,2007-10-05T14:00:00,2007-10-05T18:00:00Z,4.519,0.435,3.035,0.0,0.0,0.0,0.111,0.001,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.276,0.0,3.035,0.0,0.66708,0.66708,0.22008,0.22008,0.447,0.0,0.0,0.0,0.05622,0.00069,0.0,0.02074,0.0,0.0,0.0,0.0,0.00263,0.1398,0.0,0.447,0.0,0.0,0.0,1.642,0.647,0.0,0.0,1.108,0.412,0.0,0.0,72.978,70.0,75.0,188.22,0.0,0.0,65.84,65.249,97.0,19.461,66.57,0.0
2007-10-05T14:00:00,2007-10-05T15:00:00,2007-10-05T19:00:00Z,2.969,0.429,1.504,0.0,0.0,0.0,0.111,0.001,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.27,0.0,1.504,0.0,0.44013,0.44013,0.21855,0.21855,0.22158,0.0,0.0,0.0,0.05656,0.0007,0.0,0.02086,0.0,0.0,0.0,0.0,0.00293,0.1375,0.0,0.22158,0.0,0.0,0.0,1.231,0.485,0.0,0.0,0.834,0.414,0.0,0.0,73.313,70.0,75.0,161.442,0.0,0.0,66.92,65.508,93.0,17.224,62.766,0.0
2007-10-05T15:00:00,2007-10-05T16:00:00,2007-10-05T20:00:00Z,2.39,0.252,1.528,0.0,0.0,0.0,0.015,0.001,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.528,0.0,0.35509,0.35509,0.12995,0.12995,0.22514,0.0,0.0,0.0,0.00749,0.00077,0.0,0.0206,0.0,0.0,0.0,0.0,0.00222,0.09886,0.0,0.22514,0.0,0.0,0.0,2.044,0.805,0.0,0.0,1.388,0.412,0.0,0.0,73.426,70.0,75.0,113.224,0.0,0.0,66.92,66.118,96.0,12.527,45.014,0.0
2007-10-05T16:00:00,2007-10-05T17:00:00,2007-10-05T21:00:00Z,2.72,0.36,1.493,0.0,0.0,0.0,0.065,0.002,0.0,0.043,0.0,0.0,0.0,0.0,0.006,0.243,0.0,1.493,0.0,0.41918,0.41918,0.19928,0.19928,0.21989,0.0,0.0,0.0,0.03621,0.00131,0.0,0.02379,0.0,0.0,0.0,0.0,0.00319,0.13478,0.0,0.21989,0.0,0.0,0.0,0.819,0.323,0.0,0.0,0.555,0.41,0.0,0.0,73.964,70.0,75.0,83.793,0.0,0.0,68.36,66.92,93.0,9.619,33.285,0.0
2007-10-05T17:00:00,2007-10-05T18:00:00,2007-10-05T22:00:00Z,3.813,0.426,2.361,0.0,0.0,0.0,0.073,0.005,0.03,0.047,0.0,0.0,0.0,0.009,0.007,0.256,0.0,1.481,0.88,0.66424,0.66424,0.31652,0.31652,0.34772,0.0,0.0,0.0,0.05411,0.00343,0.0223,0.03482,0.0,0.0,0.0,0.00654,0.00526,0.19006,0.0,0.21812,0.1296,0.0,0.0,0.412,0.162,0.0,0.0,0.278,0.4,0.0,0.0,74.39,70.0,75.0,23.701,99.99,0.0,68.9,67.449,93.0,6.711,19.02,0.0
2007-10-05T18:00:00,2007-10-05T19:00:00,2007-10-05T23:00:00Z,4.755,0.429,3.292,0.0,0.0,0.0,0.09,0.006,0.0,0.049,0.0,0.0,0.0,0.018,0.008,0.259,0.0,1.528,1.764,0.90171,0.90171,0.41681,0.41681,0.4849,0.0,0.0,0.0,0.08722,0.00594,0.0,0.04743,0.0,0.0,0.0,0.01715,0.00777,0.25131,0.0,0.22508,0.25982,0.0,0.0,2.045,0.806,0.0,0.0,1.388,0.404,0.0,0.0,74.912,70.0,75.0,49.14,0.0,0.0,68.0,67.187,96.0,0.0,6.023,0.0
2007-10-05T19:00:00,2007-10-05T20:00:00,2007-10-06T00:00:00Z,1.462,0.428,0.0,0.0,0.0,0.0,0.116,0.008,0.0,0.047,0.0,0.0,0.0,0.0,0.008,0.249,0.0,0.0,0.0,0.42353,0.42353,0.42353,0.42353,0.0,0.0,0.0,0.0,0.11428,0.00801,0.0,0.04632,0.0,0.0,0.0,0.0,0.00826,0.24666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.0,0.0,74.498,70.0,75.0,109.38,0.0,0.0,65.84,65.249,97.0,11.408,0.0,0.0
2007-10-05T20:00:00,2007-10-05T21:00:00,2007-10-06T01:00:00Z,3.915,0.452,2.373,0.0,0.0,0.0,0.137,0.011,0.0,0.046,0.0,0.0,0.0,0.009,0.009,0.24,0.0,1.493,0.88,0.77088,0.77088,0.4214,0.4214,0.34947,0.0,0.0,0.0,0.12767,0.01058,0.0,0.04275,0.0,0.0,0.0,0.0082,0.00815,0.22406,0.0,0.21988,0.1296,0.0,0.0,0.816,0.322,0.0,0.0,0.555,0.403,0.0,0.0,73.607,70.0,75.0,160.747,0.0,0.0,61.88,61.323,97.0,16.106,0.0,0.0
2007-10-05T21:00:00,2007-10-05T22:00:00,2007-10-06T02:00:00Z,4.789,0.456,3.233,0.0,0.0,0.0,0.138,0.013,0.0,0.045,0.0,0.0,0.0,0.018,0.009,0.234,0.0,1.47,1.764,0.89473,0.89473,0.41843,0.41843,0.47629,0.0,0.0,0.0,0.12625,0.01202,0.0,0.0412,0.0,0.0,0.0,0.01619,0.00785,0.21493,0.0,0.21648,0.25982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.0,0.0,72.904,70.0,75.0,236.572,0.0,0.0,59.9,58.63,93.0,22.817,0.0,0.0
2007-10-05T22:00:00,2007-10-05T23:00:00,2007-10-06T03:00:00Z,1.264,0.371,0.0,0.0,0.0,0.0,0.09,0.011,0.0,0.043,0.0,0.0,0.0,0.0,0.008,0.219,0.0,0.0,0.0,0.34293,0.34293,0.34293,0.34293,0.0,0.0,0.0,0.0,0.08304,0.0105,0.0,0.03974,0.0,0.0,0.0,0.0,0.00705,0.20259,0.0,0.0,0.0,0.0,0.0,0.408,0.161,0.0,0.0,0.278,0.417,0.0,0.0,72.821,70.0,75.0,174.467,0.0,0.0,59.0,58.289,96.0,17.224,0.0,0.0
2007-10-05T23:00:00,2007-10-06T00:00:00,2007-10-06T04:00:00Z,2.467,0.289,1.481,0.0,0.0,0.0,0.015,0.008,0.03,0.04,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.481,0.0,0.48752,0.48752,0.26931,0.26931,0.21821,0.0,0.0,0.0,0.01358,0.00733,0.02798,0.03731,0.0,0.0,0.0,0.0,0.00402,0.1791,0.0,0.21821,0.0,0.0,0.0,0.409,0.161,0.0,0.0,0.278,0.415,0.0,0.0,72.464,70.0,75.0,100.455,99.99,0.0,59.36,58.645,96.0,16.106,0.0,0.0
2007-10-06T00:00:00,2007-10-06T01:00:00,2007-10-06T05:00:00Z,0.872,0.256,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.23918,0.23918,0.23918,0.23918,0.0,0.0,0.0,0.0,0.01362,0.00537,0.0,0.03651,0.0,0.0,0.0,0.0,0.00403,0.17965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.0,0.0,72.613,70.0,75.0,149.647,0.0,0.0,59.9,59.178,96.0,14.987,0.0,0.0
2007-10-06T01:00:00,2007-10-06T02:00:00,2007-10-06T06:00:00Z,2.339,0.255,1.47,0.0,0.0,0.0,0.015,0.006,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.47,0.0,0.44905,0.44905,0.23254,0.23254,0.21651,0.0,0.0,0.0,0.01329,0.00524,0.0,0.03474,0.0,0.0,0.0,0.0,0.00394,0.17533,0.0,0.21651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409,0.0,0.0,72.692,70.0,75.0,138.706,0.0,0.0,60.26,59.351,95.0,13.869,0.0,0.0
2007-10-06T02:00:00,2007-10-06T03:00:00,2007-10-06T07:00:00Z,0.865,0.254,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.2298,0.2298,0.2298,0.2298,0.0,0.0,0.0,0.0,0.01319,0.00508,0.0,0.0336,0.0,0.0,0.0,0.0,0.00391,0.17402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0,0.0,72.688,70.0,75.0,128.102,0.0,0.0,60.62,59.705,95.0,12.751,0.0,0.0
2007-10-06T03:00:00,2007-10-06T04:00:00,2007-10-06T08:00:00Z,0.862,0.253,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.22853,0.22853,0.22853,0.22853,0.0,0.0,0.0,0.0,0.01317,0.00508,0.0,0.03266,0.0,0.0,0.0,0.0,0.0039,0.17372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.0,0.0,72.734,70.0,75.0,117.372,0.0,0.0,61.16,60.051,94.0,11.632,0.0,0.0
2007-10-06T04:00:00,2007-10-06T05:00:00,2007-10-06T09:00:00Z,2.329,0.252,1.47,0.0,0.0,0.0,0.015,0.006,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.47,0.0,0.44406,0.44406,0.22754,0.22754,0.21652,0.0,0.0,0.0,0.01316,0.00518,0.0,0.03175,0.0,0.0,0.0,0.0,0.0039,0.17355,0.0,0.21652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.0,0.0,72.956,70.0,75.0,102.912,0.0,0.0,63.32,60.002,83.0,10.514,0.0,0.0
2007-10-06T05:00:00,2007-10-06T06:00:00,2007-10-06T10:00:00Z,0.927,0.272,0.0,0.0,0.0,0.0,0.028,0.006,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.197,0.0,0.0,0.0,0.24555,0.24555,0.24555,0.24555,0.0,0.0,0.0,0.0,0.02525,0.00507,0.0,0.03176,0.0,0.0,0.0,0.0,0.00497,0.17849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.0,0.0,72.944,70.0,75.0,99.282,0.0,0.0,61.88,59.611,88.0,9.395,0.0,0.0
2007-10-06T06:00:00,2007-10-06T07:00:00,2007-10-06T11:00:00Z,1.073,0.314,0.0,0.0,0.0,0.0,0.056,0.005,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.21,0.0,0.0,0.0,0.29192,0.29192,0.29192,0.29192,0.0,0.0,0.0,0.0,0.05187,0.00509,0.0,0.03443,0.0,0.0,0.0,0.0,0.0057,0.19483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409,0.0,0.0,72.859,70.0,75.0,95.961,0.0,0.0,60.62,59.334,93.0,8.277,0.0,0.0
2007-10-06T07:00:00,2007-10-06T08:00:00,2007-10-06T12:00:00Z,2.34,0.255,1.47,0.0,0.0,0.0,0.015,0.005,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.47,0.0,0.45131,0.45131,0.23477,0.23477,0.21653,0.0,0.0,0.0,0.0134,0.00471,0.0,0.03593,0.0,0.0,0.0,0.0,0.00397,0.17677,0.0,0.21653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.0,0.0,72.896,70.0,75.0,86.343,0.0,0.0,60.98,59.687,93.0,6.711,0.0,0.0
2007-10-06T08:00:00,2007-10-06T09:00:00,2007-10-06T13:00:00Z,0.872,0.255,0.0,0.0,0.0,0.0,0.015,0.004,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.16685,0.16685,0.16685,0.16685,0.0,0.0,0.0,0.0,0.00951,0.00293,0.0,0.02614,0.0,0.0,0.0,0.0,0.00282,0.12545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,72.934,70.0,75.0,78.587,0.0,0.0,61.88,59.997,90.0,5.592,10.778,0.0
2007-10-06T09:00:00,2007-10-06T10:00:00,2007-10-06T14:00:00Z,2.35,0.255,1.481,0.0,0.0,0.0,0.015,0.004,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.481,0.0,0.35407,0.35407,0.13587,0.13587,0.21819,0.0,0.0,0.0,0.00777,0.002,0.0,0.02135,0.0,0.0,0.0,0.0,0.0023,0.10246,0.0,0.21819,0.0,0.0,0.0,0.411,0.162,0.0,0.0,0.279,0.412,0.0,0.0,73.007,70.0,75.0,74.718,0.0,0.0,62.96,61.627,93.0,5.592,17.118,0.0
2007-10-06T10:00:00,2007-10-06T11:00:00,2007-10-06T15:00:00Z,0.863,0.253,0.0,0.0,0.0,0.0,0.015,0.003,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.12982,0.12982,0.12982,0.12982,0.0,0.0,0.0,0.0,0.00747,0.00154,0.0,0.02003,0.0,0.0,0.0,0.0,0.00221,0.09857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,73.09,70.0,75.0,88.843,0.0,0.0,64.94,63.567,93.0,9.171,28.213,0.0
2007-10-06T11:00:00,2007-10-06T12:00:00,2007-10-06T16:00:00Z,2.353,0.252,1.493,0.0,0.0,0.0,0.015,0.002,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.493,0.0,0.34623,0.34623,0.12631,0.12631,0.21992,0.0,0.0,0.0,0.0073,0.001,0.0,0.01957,0.0,0.0,0.0,0.0,0.00216,0.09628,0.0,0.21992,0.0,0.0,0.0,0.822,0.324,0.0,0.0,0.557,0.412,0.0,0.0,73.308,70.0,75.0,99.775,0.0,0.0,68.0,65.938,90.0,11.408,53.256,0.0
2007-10-06T12:00:00,2007-10-06T13:00:00,2007-10-06T17:00:00Z,2.357,0.253,1.493,0.0,0.0,0.0,0.015,0.001,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.493,0.0,0.34687,0.34687,0.12698,0.12698,0.21989,0.0,0.0,0.0,0.0073,0.00075,0.0,0.02054,0.0,0.0,0.0,0.0,0.00216,0.09624,0.0,0.21989,0.0,0.0,0.0,0.823,0.324,0.0,0.0,0.557,0.41,0.0,0.0,73.427,70.0,75.0,110.911,0.0,0.0,68.0,65.301,87.0,12.527,61.181,0.0
2007-10-06T13:00:00,2007-10-06T14:00:00,2007-10-06T18:00:00Z,0.864,0.253,0.0,0.0,0.0,0.0,0.015,0.001,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.12815,0.12815,0.12815,0.12815,0.0,0.0,0.0,0.0,0.00737,0.00069,0.0,0.02074,0.0,0.0,0.0,0.0,0.00218,0.09717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.0,0.0,73.788,70.0,75.0,156.662,0.0,0.0,70.88,66.945,82.0,17.224,118.24,14.582
2007-10-06T14:00:00,2007-10-06T15:00:00,2007-10-06T19:00:00Z,0.864,0.253,0.0,0.0,0.0,0.0,0.015,0.001,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.12893,0.12893,0.12893,0.12893,0.0,0.0,0.0,0.0,0.00741,0.0007,0.0,0.02086,0.0,0.0,0.0,0.0,0.00219,0.09776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.0,0.0,74.16,70.0,75.0,155.843,0.0,0.0,71.96,66.559,76.0,17.224,126.799,19.02
2007-10-06T15:00:00,2007-10-06T16:00:00,2007-10-06T20:00:00Z,2.331,0.252,1.47,0.0,0.0,0.0,0.015,0.001,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.47,0.0,0.34643,0.34643,0.12995,0.12995,0.21648,0.0,0.0,0.0,0.00749,0.00077,0.0,0.0206,0.0,0.0,0.0,0.0,0.00222,0.09886,0.0,0.21648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,74.736,70.0,75.0,142.985,0.0,0.0,75.92,63.761,52.0,16.106,90.345,10.778
2007-10-06T16:00:00,2007-10-06T17:00:00,2007-10-06T21:00:00Z,0.874,0.256,0.0,0.0,0.0,0.0,0.015,0.002,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.14196,0.14196,0.14196,0.14196,0.0,0.0,0.0,0.0,0.00807,0.00131,0.0,0.02379,0.0,0.0,0.0,0.0,0.00239,0.1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,74.906,70.0,75.0,141.446,0.0,0.0,74.84,63.423,54.0,16.106,47.233,63.717
2007-10-06T17:00:00,2007-10-06T18:00:00,2007-10-06T22:00:00Z,1.021,0.299,0.0,0.0,0.006,0.0,0.015,0.005,0.03,0.047,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.22249,0.22249,0.22249,0.22249,0.0,0.0,0.00469,0.00035,0.01082,0.00352,0.0223,0.03482,0.0,0.0,0.0,0.0,0.00321,0.14277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.389,0.0,0.0,75.0,70.0,75.0,93.653,99.99,0.0,74.84,62.289,50.0,17.224,34.553,96.684
2007-10-06T18:00:00,2007-10-06T19:00:00,2007-10-06T23:00:00Z,2.872,0.411,1.469,0.0,0.0,0.0,0.09,0.006,0.0,0.049,0.0,0.0,0.0,0.0,0.008,0.259,0.0,1.469,0.0,0.61599,0.61599,0.39954,0.39954,0.21645,0.0,0.0,0.0,0.08722,0.00582,0.0,0.04743,0.0,0.0,0.0,0.0,0.00777,0.25131,0.0,0.21645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.0,0.0,74.917,70.0,75.0,110.312,0.0,0.0,69.98,58.033,49.0,12.527,12.046,26.311
2007-10-06T19:00:00,2007-10-06T20:00:00,2007-10-07T00:00:00Z,4.244,0.47,2.641,0.0,0.015,0.001,0.116,0.007,0.0,0.047,0.0,0.0,0.0,0.026,0.008,0.249,0.0,0.0,2.641,0.85362,0.85362,0.46467,0.46467,0.38895,0.0,0.01447,0.00118,0.11428,0.0074,0.0,0.04632,0.0,0.0,0.0,0.02611,0.00826,0.24666,0.0,0.0,0.38895,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.397,0.0,0.0,75.0,70.0,75.0,111.646,0.0,0.0,64.94,56.508,60.0,11.408,0.0,0.0
2007-10-06T20:00:00,2007-10-06T21:00:00,2007-10-07T01:00:00Z,3.574,0.617,1.469,0.0,0.0,0.0,0.259,0.01,0.0,0.046,0.0,0.0,0.0,0.0,0.013,0.288,0.0,1.469,0.0,0.79128,0.79128,0.57488,0.57488,0.2164,0.0,0.0,0.0,0.24149,0.00965,0.0,0.04275,0.0,0.0,0.0,0.0,0.01228,0.26872,0.0,0.2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,74.839,70.0,75.0,121.477,0.0,0.0,64.94,55.581,56.0,12.527,0.0,0.0
2007-10-06T21:00:00,2007-10-06T22:00:00,2007-10-07T02:00:00Z,2.07,0.607,0.0,0.0,0.0,0.0,0.261,0.012,0.0,0.045,0.0,0.0,0.0,0.0,0.013,0.276,0.0,0.0,0.0,0.55688,0.55688,0.55688,0.55688,0.0,0.0,0.0,0.0,0.23914,0.01121,0.0,0.0412,0.0,0.0,0.0,0.0,0.01173,0.25359,0.0,0.0,0.0,0.0,0.0,0.409,0.161,0.0,0.0,0.279,0.403,0.0,0.0,74.547,70.0,75.0,116.449,0.0,0.0,62.96,54.796,60.0,11.408,0.0,0.0
2007-10-06T22:00:00,2007-10-06T23:00:00,2007-10-07T03:00:00Z,2.766,0.37,1.505,0.0,0.0,0.0,0.09,0.011,0.0,0.043,0.0,0.0,0.0,0.0,0.008,0.219,0.0,1.505,0.0,0.56386,0.56386,0.34223,0.34223,0.22162,0.0,0.0,0.0,0.08304,0.00981,0.0,0.03974,0.0,0.0,0.0,0.0,0.00705,0.20259,0.0,0.22162,0.0,0.0,0.0,1.232,0.486,0.0,0.0,0.837,0.401,0.0,0.0,74.015,70.0,75.0,108.244,0.0,0.0,59.9,53.592,67.0,9.171,0.0,0.0
