Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-08-11T15:00:00,2007-08-11T16:00:00,2007-08-11T20:00:00Z,4.219,0.911,1.11,0.0,0.0,0.0,0.0,0.522,0.058,0.11,0.004,0.0,0.053,0.0,0.0,0.0,0.0,0.005,0.159,1.11,0.66505,0.66505,0.50156,0.50156,0.1635,0.0,0.0,0.0,0.0,0.28763,0.03176,0.06054,0.00212,0.0,0.02931,0.0,0.0,0.0,0.0,0.00254,0.08765,0.1635,0.0,0.0,0.391,0.154,0.0,0.0,7.28,0.241,0.42,0.0,0.0,71.996,70.0,72.0,44.825,0.0,0.0,89.96,80.188,66.0,6.711,100.805,43.746
2007-08-11T16:00:00,2007-08-11T17:00:00,2007-08-11T21:00:00Z,4.349,0.943,1.133,0.0,0.0,0.0,0.0,0.541,0.06,0.111,0.006,0.0,0.057,0.0,0.0,0.0,0.0,0.005,0.163,1.133,0.6999,0.6999,0.53302,0.53302,0.16688,0.0,0.0,0.0,0.0,0.306,0.03369,0.06252,0.00345,0.0,0.03232,0.0,0.0,0.0,0.0,0.00291,0.09213,0.16688,0.0,0.0,1.558,0.614,0.0,0.0,7.517,0.963,0.421,0.0,0.0,71.996,70.0,72.0,48.122,0.0,0.0,89.96,79.543,64.0,8.053,93.515,23.775
2007-08-11T17:00:00,2007-08-11T18:00:00,2007-08-11T22:00:00Z,4.855,1.097,1.11,0.0,0.0,0.0,0.0,0.633,0.07,0.113,0.012,0.03,0.062,0.0,0.0,0.0,0.0,0.006,0.171,1.11,0.85738,0.85738,0.69385,0.69385,0.16354,0.0,0.0,0.0,0.0,0.4003,0.04422,0.0714,0.00771,0.01897,0.03942,0.0,0.0,0.0,0.0,0.00394,0.10789,0.16354,0.0,0.0,0.389,0.153,0.0,0.0,8.767,0.241,0.423,0.0,0.0,71.996,70.0,72.0,17.454,99.99,0.0,89.96,79.54,64.0,9.171,54.524,16.801
2007-08-11T18:00:00,2007-08-11T19:00:00,2007-08-11T23:00:00Z,4.936,1.123,1.103,0.0,0.0,0.0,0.0,0.556,0.06,0.216,0.015,0.0,0.065,0.0,0.0,0.0,0.0,0.01,0.201,1.103,1.08031,1.08031,0.91791,0.91791,0.1624,0.0,0.0,0.0,0.0,0.45395,0.04943,0.17635,0.01259,0.0,0.05306,0.0,0.0,0.0,0.0,0.00792,0.16462,0.1624,0.0,0.0,0.0,0.0,0.0,0.0,7.558,0.0,0.417,0.0,0.0,71.996,70.0,72.0,40.083,0.0,0.0,87.98,79.647,70.0,5.592,50.086,7.925
2007-08-11T19:00:00,2007-08-11T20:00:00,2007-08-12T00:00:00Z,6.661,1.274,2.314,0.0,0.0,0.0,0.0,0.543,0.059,0.261,0.019,0.0,0.062,0.0,0.0,0.0,0.129,0.01,0.19,2.314,1.74859,1.74859,1.40777,1.40777,0.34081,0.0,0.0,0.0,0.0,0.60016,0.06544,0.28854,0.02128,0.0,0.06888,0.0,0.0,0.0,0.14209,0.01138,0.21002,0.34081,0.0,0.0,2.721,1.072,0.0,0.0,7.385,1.687,0.422,0.0,0.0,71.997,70.0,72.0,42.396,0.0,0.0,87.98,79.034,68.0,6.711,20.922,2.219
2007-08-11T20:00:00,2007-08-11T21:00:00,2007-08-12T01:00:00Z,7.141,1.414,2.315,0.0,0.0,0.0,0.0,0.512,0.056,0.338,0.027,0.0,0.061,0.0,0.0,0.0,0.232,0.011,0.179,2.315,2.06416,2.06416,1.72319,1.72319,0.34097,0.0,0.0,0.0,0.0,0.62415,0.06792,0.41127,0.03245,0.0,0.07437,0.0,0.0,0.0,0.28209,0.0133,0.21765,0.34097,0.0,0.0,2.73,1.076,0.0,0.0,6.979,1.687,0.421,0.0,0.0,71.997,70.0,72.0,61.709,0.0,0.0,80.96,75.708,79.0,13.645,1.902,0.0
2007-08-11T21:00:00,2007-08-11T22:00:00,2007-08-12T02:00:00Z,5.22,1.205,1.11,0.0,0.0,0.0,0.0,0.458,0.05,0.424,0.031,0.0,0.06,0.0,0.0,0.0,0.0,0.011,0.171,1.11,1.58615,1.58615,1.42262,1.42262,0.16354,0.0,0.0,0.0,0.0,0.54057,0.05876,0.5008,0.03715,0.0,0.07056,0.0,0.0,0.0,0.0,0.01253,0.20224,0.16354,0.0,0.0,0.389,0.153,0.0,0.0,6.253,0.241,0.423,0.0,0.0,71.996,70.0,72.0,44.454,0.0,0.0,78.98,74.619,82.0,10.29,0.0,0.0
2007-08-11T22:00:00,2007-08-11T23:00:00,2007-08-12T03:00:00Z,5.751,1.008,2.311,0.0,0.0,0.0,0.0,0.391,0.042,0.329,0.027,0.0,0.057,0.0,0.0,0.0,0.0,0.009,0.152,2.311,1.48141,1.48141,1.14101,1.14101,0.3404,0.0,0.0,0.0,0.0,0.44228,0.04796,0.37278,0.03088,0.0,0.06468,0.0,0.0,0.0,0.0,0.01027,0.17217,0.3404,0.0,0.0,2.633,1.038,0.0,0.0,5.367,1.626,0.42,0.0,0.0,71.997,70.0,72.0,29.318,0.0,0.0,77.9,73.595,82.0,6.711,0.0,0.0
2007-08-11T23:00:00,2007-08-12T00:00:00,2007-08-12T04:00:00Z,4.2,0.752,1.634,0.0,0.0,0.0,0.0,0.338,0.037,0.145,0.019,0.015,0.053,0.0,0.0,0.0,0.0,0.008,0.137,1.634,1.11175,1.11175,0.87101,0.87101,0.24074,0.0,0.0,0.0,0.0,0.39174,0.04234,0.1683,0.02194,0.01738,0.06169,0.0,0.0,0.0,0.0,0.00891,0.15871,0.24074,0.0,0.0,0.854,0.337,0.0,0.0,4.669,0.527,0.42,0.0,0.0,71.997,70.0,72.0,6.806,50.006,0.0,75.92,72.684,86.0,5.369,0.0,0.0
2007-08-12T00:00:00,2007-08-12T01:00:00,2007-08-12T05:00:00Z,2.553,0.573,0.599,0.0,0.0,0.0,0.0,0.282,0.031,0.05,0.015,0.0,0.052,0.0,0.0,0.0,0.0,0.005,0.138,0.599,0.7592,0.7592,0.67098,0.67098,0.08822,0.0,0.0,0.0,0.0,0.32986,0.03579,0.05906,0.0173,0.0,0.06087,0.0,0.0,0.0,0.0,0.00613,0.16197,0.08822,0.0,0.0,0.355,0.14,0.0,0.0,3.924,0.22,0.425,0.0,0.0,71.997,70.0,72.0,28.833,0.0,0.0,75.56,72.339,86.0,7.382,0.0,0.0
2007-08-12T01:00:00,2007-08-12T02:00:00,2007-08-12T06:00:00Z,2.846,0.511,1.103,0.0,0.0,0.0,0.0,0.242,0.026,0.029,0.015,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.143,1.103,0.76244,0.76244,0.60003,0.60003,0.16242,0.0,0.0,0.0,0.0,0.2847,0.0311,0.03384,0.01734,0.0,0.05949,0.0,0.0,0.0,0.0,0.00506,0.1685,0.16242,0.0,0.0,0.0,0.0,0.0,0.0,3.424,0.0,0.421,0.0,0.0,71.997,70.0,72.0,14.457,0.0,0.0,75.38,72.166,86.0,2.461,0.0,0.0
2007-08-12T02:00:00,2007-08-12T03:00:00,2007-08-12T07:00:00Z,1.639,0.48,0.0,0.0,0.0,0.0,0.0,0.216,0.024,0.029,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.143,0.0,0.55961,0.55961,0.55961,0.55961,0.0,0.0,0.0,0.0,0.0,0.2519,0.02766,0.03357,0.01682,0.0,0.05749,0.0,0.0,0.0,0.0,0.00502,0.16714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.422,0.0,0.0,71.998,70.0,72.0,18.334,0.0,0.0,75.2,71.993,86.0,4.474,0.0,0.0
2007-08-12T03:00:00,2007-08-12T04:00:00,2007-08-12T08:00:00Z,2.644,0.452,1.103,0.0,0.0,0.0,0.0,0.192,0.021,0.029,0.014,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.143,1.103,0.68671,0.68671,0.5243,0.5243,0.16242,0.0,0.0,0.0,0.0,0.22234,0.02453,0.03344,0.01676,0.0,0.05576,0.0,0.0,0.0,0.0,0.005,0.16647,0.16242,0.0,0.0,0.0,0.0,0.0,0.0,2.768,0.0,0.421,0.0,0.0,71.998,70.0,72.0,11.707,0.0,0.0,74.84,71.647,86.0,0.0,0.0,0.0
2007-08-12T04:00:00,2007-08-12T05:00:00,2007-08-12T09:00:00Z,1.471,0.431,0.0,0.0,0.0,0.0,0.0,0.174,0.019,0.029,0.015,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.143,0.0,0.50051,0.50051,0.50051,0.50051,0.0,0.0,0.0,0.0,0.0,0.20172,0.02234,0.03346,0.01714,0.0,0.05428,0.0,0.0,0.0,0.0,0.00501,0.16657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533,0.0,0.422,0.0,0.0,71.998,70.0,72.0,11.922,0.0,0.0,74.66,71.238,85.0,1.79,0.0,0.0
2007-08-12T05:00:00,2007-08-12T06:00:00,2007-08-12T10:00:00Z,2.512,0.413,1.103,0.0,0.0,0.0,0.0,0.158,0.018,0.029,0.014,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.143,1.103,0.6453,0.6453,0.48288,0.48288,0.16241,0.0,0.0,0.0,0.0,0.18433,0.02048,0.0337,0.01689,0.0,0.05467,0.0,0.0,0.0,0.0,0.00504,0.16777,0.16241,0.0,0.0,0.0,0.0,0.0,0.0,2.319,0.0,0.42,0.0,0.0,71.998,70.0,72.0,10.72,0.0,0.0,74.48,72.461,91.0,0.0,0.0,0.0
2007-08-12T06:00:00,2007-08-12T07:00:00,2007-08-12T11:00:00Z,1.355,0.397,0.0,0.0,0.0,0.0,0.0,0.141,0.016,0.029,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.143,0.0,0.46148,0.46148,0.46148,0.46148,0.0,0.0,0.0,0.0,0.0,0.16415,0.01829,0.03349,0.01641,0.0,0.05736,0.0,0.0,0.0,0.0,0.00501,0.16676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091,0.0,0.422,0.0,0.0,71.998,70.0,72.0,6.737,0.0,0.0,72.32,71.457,96.0,2.461,0.0,0.0
2007-08-12T07:00:00,2007-08-12T08:00:00,2007-08-12T12:00:00Z,2.454,0.396,1.103,0.0,0.0,0.0,0.0,0.139,0.015,0.029,0.013,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.143,1.103,0.48833,0.48833,0.32592,0.32592,0.16241,0.0,0.0,0.0,0.0,0.11424,0.01275,0.02372,0.01083,0.0,0.04276,0.0,0.0,0.0,0.0,0.00355,0.11808,0.16241,0.0,0.0,0.0,0.0,0.0,0.0,2.063,0.0,0.42,0.0,0.0,71.998,70.0,72.0,9.141,0.0,0.0,73.94,71.707,90.0,0.0,16.801,21.556
2007-08-12T08:00:00,2007-08-12T09:00:00,2007-08-12T13:00:00Z,1.552,0.455,0.0,0.0,0.0,0.0,0.0,0.192,0.021,0.029,0.012,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.143,0.0,0.2698,0.2698,0.2698,0.2698,0.0,0.0,0.0,0.0,0.0,0.11387,0.01271,0.0171,0.00685,0.0,0.03159,0.0,0.0,0.0,0.0,0.00256,0.08512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.423,0.0,0.0,71.997,70.0,72.0,19.664,0.0,0.0,77.72,74.658,87.0,2.684,40.893,76.397
2007-08-12T09:00:00,2007-08-12T10:00:00,2007-08-12T14:00:00Z,4.076,0.522,2.295,0.0,0.0,0.0,0.0,0.254,0.028,0.029,0.01,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.143,2.295,0.61866,0.61866,0.28055,0.28055,0.33811,0.0,0.0,0.0,0.0,0.13662,0.01521,0.01549,0.00518,0.0,0.02862,0.0,0.0,0.0,0.0,0.00232,0.07712,0.33811,0.0,0.0,2.26,0.891,0.0,0.0,3.708,1.398,0.421,0.0,0.0,72.0,70.0,72.0,30.663,0.0,0.0,81.5,76.745,81.0,5.369,71.959,93.198
2007-08-12T10:00:00,2007-08-12T11:00:00,2007-08-12T15:00:00Z,4.594,0.679,2.276,0.0,0.0,0.0,0.0,0.309,0.034,0.119,0.008,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.154,2.276,0.68669,0.68669,0.3515,0.3515,0.33519,0.0,0.0,0.0,0.0,0.15986,0.01773,0.06147,0.00399,0.0,0.02688,0.0,0.0,0.0,0.0,0.00207,0.07951,0.33519,0.0,0.0,1.776,0.7,0.0,0.0,4.439,1.1,0.422,0.0,0.0,72.0,70.0,72.0,42.33,0.0,0.0,84.92,78.872,77.0,8.053,73.544,39.625
2007-08-12T11:00:00,2007-08-12T12:00:00,2007-08-12T16:00:00Z,4.906,0.772,2.272,0.0,0.0,0.0,0.0,0.397,0.044,0.114,0.005,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.156,2.272,0.7449,0.7449,0.4102,0.4102,0.33471,0.0,0.0,0.0,0.0,0.21095,0.02343,0.06065,0.00273,0.0,0.02761,0.0,0.0,0.0,0.0,0.00217,0.08266,0.33471,0.0,0.0,1.707,0.673,0.0,0.0,5.621,1.054,0.42,0.0,0.0,71.996,70.0,72.0,56.458,0.0,0.0,86.9,78.059,68.0,11.408,147.721,96.367
2007-08-12T12:00:00,2007-08-12T13:00:00,2007-08-12T17:00:00Z,6.426,0.832,3.587,0.0,0.0,0.0,0.0,0.413,0.046,0.111,0.004,0.0,0.055,0.042,0.0,0.0,0.0,0.004,0.157,3.587,0.98269,0.98269,0.45432,0.45432,0.52836,0.0,0.0,0.0,0.0,0.22575,0.025,0.06038,0.0021,0.0,0.02979,0.02319,0.0,0.0,0.0,0.00218,0.08593,0.52836,0.0,0.267,4.304,1.696,0.0,0.0,5.791,2.784,0.422,0.0,0.0,71.996,70.0,72.0,57.447,0.0,0.0,87.98,78.1,65.0,11.408,115.07,162.303
2007-08-12T13:00:00,2007-08-12T14:00:00,2007-08-12T18:00:00Z,6.342,1.193,2.272,0.0,0.0,0.0,0.0,0.489,0.054,0.11,0.004,0.0,0.055,0.319,0.0,0.0,0.0,0.004,0.157,2.272,0.98886,0.98886,0.65423,0.65423,0.33463,0.0,0.0,0.0,0.0,0.26842,0.02981,0.06032,0.00194,0.0,0.02992,0.17514,0.0,0.0,0.0,0.00237,0.08631,0.33463,0.0,2.353,0.0,0.0,0.0,0.0,6.789,1.044,0.421,0.0,0.0,71.996,70.0,72.0,59.262,0.0,0.0,89.96,78.555,61.0,11.408,117.289,160.084
2007-08-12T14:00:00,2007-08-12T15:00:00,2007-08-12T19:00:00Z,4.51,0.992,1.125,0.0,0.0,0.0,0.0,0.526,0.058,0.109,0.004,0.0,0.055,0.08,0.0,0.0,0.0,0.005,0.156,1.125,0.7098,0.7098,0.54403,0.54403,0.16577,0.0,0.0,0.0,0.0,0.2887,0.03191,0.06,0.00194,0.0,0.02992,0.04378,0.0,0.0,0.0,0.00248,0.0853,0.16577,0.0,1.649,0.0,0.0,0.0,0.0,7.211,0.732,0.422,0.0,0.0,71.997,70.0,72.0,60.089,0.0,0.0,90.86,79.679,62.0,11.408,127.75,88.443
2007-08-12T15:00:00,2007-08-12T16:00:00,2007-08-12T20:00:00Z,5.551,0.955,2.293,0.0,0.0,0.0,0.0,0.562,0.062,0.11,0.004,0.0,0.053,0.0,0.0,0.0,0.0,0.005,0.159,2.293,0.86335,0.86335,0.52556,0.52556,0.3378,0.0,0.0,0.0,0.0,0.30933,0.03407,0.06054,0.00212,0.0,0.02931,0.0,0.0,0.0,0.0,0.00254,0.08765,0.3378,0.0,2.539,0.39,0.154,0.0,0.0,7.64,1.368,0.421,0.0,0.0,71.997,70.0,72.0,56.019,0.0,0.0,90.86,79.676,62.0,10.29,123.312,101.756
2007-08-12T16:00:00,2007-08-12T17:00:00,2007-08-12T21:00:00Z,5.913,1.061,2.294,0.0,0.0,0.0,0.0,0.648,0.071,0.111,0.006,0.0,0.057,0.0,0.0,0.0,0.0,0.005,0.163,2.294,0.93771,0.93771,0.59984,0.59984,0.33787,0.0,0.0,0.0,0.0,0.36616,0.04035,0.06252,0.00345,0.0,0.03232,0.0,0.0,0.0,0.0,0.00291,0.09213,0.33787,0.0,2.011,0.78,0.307,0.0,0.0,8.752,1.375,0.421,0.0,0.0,71.997,70.0,72.0,70.153,0.0,0.0,91.94,79.949,60.0,13.645,94.783,123.946
2007-08-12T17:00:00,2007-08-12T18:00:00,2007-08-12T22:00:00Z,6.882,1.349,2.277,0.0,0.0,0.0,0.0,0.758,0.084,0.198,0.012,0.03,0.062,0.0,0.0,0.0,0.0,0.008,0.198,2.277,1.18868,1.18868,0.85323,0.85323,0.33545,0.0,0.0,0.0,0.0,0.47918,0.0528,0.12495,0.00771,0.01897,0.03942,0.0,0.0,0.0,0.0,0.00516,0.12505,0.33545,0.0,1.998,0.39,0.154,0.0,0.0,10.163,1.128,0.421,0.0,0.0,71.998,70.0,72.0,15.634,99.99,0.0,89.96,79.535,64.0,8.053,74.495,98.586
2007-08-12T18:00:00,2007-08-12T19:00:00,2007-08-12T23:00:00Z,6.548,1.238,2.325,0.0,0.0,0.0,0.0,0.659,0.071,0.216,0.015,0.0,0.065,0.0,0.0,0.0,0.0,0.01,0.201,2.325,1.35371,1.35371,1.01117,1.01117,0.34254,0.0,0.0,0.0,0.0,0.53853,0.0581,0.17635,0.01259,0.0,0.05306,0.0,0.0,0.0,0.0,0.00792,0.16462,0.34254,0.0,1.988,1.559,0.615,0.0,0.0,8.66,1.843,0.42,0.0,0.0,71.998,70.0,72.0,41.253,0.0,0.0,88.88,80.461,70.0,5.592,51.671,59.913
2007-08-12T19:00:00,2007-08-12T20:00:00,2007-08-13T00:00:00Z,7.631,1.206,3.516,0.0,0.0,0.0,0.0,0.598,0.064,0.261,0.019,0.0,0.062,0.0,0.0,0.0,0.0,0.01,0.19,3.516,1.85043,1.85043,1.33247,1.33247,0.51796,0.0,0.0,0.0,0.0,0.66115,0.07122,0.28854,0.02128,0.0,0.06888,0.0,0.0,0.0,0.0,0.01138,0.21002,0.51796,0.0,3.11,1.17,0.461,0.0,0.0,7.892,2.106,0.422,0.0,0.0,71.997,70.0,72.0,38.655,0.0,0.0,86.9,80.138,75.0,5.592,23.458,10.778
2007-08-12T20:00:00,2007-08-12T21:00:00,2007-08-13T01:00:00Z,6.724,1.218,2.568,0.0,0.0,0.0,0.0,0.545,0.059,0.338,0.027,0.0,0.061,0.0,0.0,0.0,0.0,0.011,0.179,2.568,1.86224,1.86224,1.484,1.484,0.37824,0.0,0.0,0.0,0.0,0.66348,0.07149,0.41127,0.03245,0.0,0.07437,0.0,0.0,0.0,0.0,0.0133,0.21765,0.37824,0.0,2.585,0.782,0.308,0.0,0.0,7.246,1.627,0.42,0.0,0.0,71.997,70.0,72.0,35.982,0.0,0.0,84.92,78.868,77.0,5.592,2.219,0.0
2007-08-12T21:00:00,2007-08-12T22:00:00,2007-08-13T02:00:00Z,5.168,1.261,0.866,0.0,0.0,0.0,0.0,0.509,0.055,0.424,0.031,0.0,0.06,0.0,0.0,0.0,0.0,0.011,0.171,0.866,1.61676,1.61676,1.48922,1.48922,0.12754,0.0,0.0,0.0,0.0,0.60104,0.0649,0.5008,0.03715,0.0,0.07056,0.0,0.0,0.0,0.0,0.01253,0.20224,0.12754,0.0,0.773,0.0,0.0,0.0,0.0,6.844,0.343,0.423,0.0,0.0,71.997,70.0,72.0,34.492,0.0,0.0,83.84,78.685,80.0,5.592,0.0,0.0
2007-08-12T22:00:00,2007-08-12T23:00:00,2007-08-13T03:00:00Z,4.176,0.901,1.103,0.0,0.0,0.0,0.0,0.435,0.047,0.179,0.027,0.0,0.057,0.0,0.0,0.0,0.0,0.007,0.148,1.103,1.18171,1.18171,1.01928,1.01928,0.16243,0.0,0.0,0.0,0.0,0.49266,0.05319,0.20303,0.03088,0.0,0.06468,0.0,0.0,0.0,0.0,0.00757,0.16728,0.16243,0.0,0.0,0.0,0.0,0.0,0.0,5.925,0.0,0.425,0.0,0.0,71.997,70.0,72.0,33.231,0.0,0.0,82.94,78.373,82.0,5.592,0.0,0.0
2007-08-12T23:00:00,2007-08-13T00:00:00,2007-08-13T04:00:00Z,6.112,0.739,3.589,0.0,0.0,0.0,0.0,0.378,0.041,0.087,0.019,0.015,0.053,0.0,0.0,0.0,0.0,0.006,0.14,3.589,1.38524,1.38524,0.85656,0.85656,0.52867,0.0,0.0,0.0,0.0,0.43823,0.04725,0.10084,0.02194,0.01738,0.06169,0.0,0.0,0.0,0.0,0.00695,0.16229,0.52867,0.0,0.0,4.517,1.78,0.0,0.0,5.189,2.792,0.421,0.0,0.0,71.997,70.0,72.0,19.171,50.006,0.0,81.14,76.664,82.0,9.171,0.0,0.0
2007-08-13T00:00:00,2007-08-13T01:00:00,2007-08-13T05:00:00Z,3.296,0.643,1.103,0.0,0.0,0.0,0.0,0.345,0.037,0.05,0.015,0.0,0.052,0.0,0.0,0.0,0.0,0.005,0.138,1.103,0.9156,0.9156,0.75317,0.75317,0.16243,0.0,0.0,0.0,0.0,0.40427,0.04356,0.05906,0.0173,0.0,0.06087,0.0,0.0,0.0,0.0,0.00613,0.16197,0.16243,0.0,0.0,0.0,0.0,0.0,0.0,4.716,0.0,0.425,0.0,0.0,71.997,70.0,72.0,39.809,0.0,0.0,82.76,76.852,77.0,8.053,0.0,0.0
2007-08-13T01:00:00,2007-08-13T02:00:00,2007-08-13T06:00:00Z,1.985,0.582,0.0,0.0,0.0,0.0,0.0,0.308,0.033,0.036,0.015,0.0,0.051,0.0,0.0,0.0,0.0,0.005,0.135,0.0,0.68336,0.68336,0.68336,0.68336,0.0,0.0,0.0,0.0,0.0,0.36137,0.03903,0.04227,0.01734,0.0,0.05949,0.0,0.0,0.0,0.0,0.00587,0.15799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.213,0.0,0.417,0.0,0.0,71.997,70.0,72.0,38.485,0.0,0.0,80.96,76.232,81.0,8.277,0.0,0.0
2007-08-13T02:00:00,2007-08-13T03:00:00,2007-08-13T07:00:00Z,3.008,0.558,1.103,0.0,0.0,0.0,0.0,0.286,0.031,0.029,0.015,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.143,1.103,0.81277,0.81277,0.65034,0.65034,0.16243,0.0,0.0,0.0,0.0,0.33372,0.03619,0.03357,0.0172,0.0,0.05749,0.0,0.0,0.0,0.0,0.00502,0.16714,0.16243,0.0,0.0,0.0,0.0,0.0,0.0,3.939,0.0,0.425,0.0,0.0,71.997,70.0,72.0,39.289,0.0,0.0,80.96,77.524,86.0,8.5,0.0,0.0
2007-08-13T03:00:00,2007-08-13T04:00:00,2007-08-13T08:00:00Z,1.835,0.538,0.0,0.0,0.0,0.0,0.0,0.269,0.029,0.029,0.015,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.143,0.0,0.62392,0.62392,0.62392,0.62392,0.0,0.0,0.0,0.0,0.0,0.31214,0.03397,0.03344,0.01713,0.0,0.05576,0.0,0.0,0.0,0.0,0.005,0.16647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.709,0.0,0.418,0.0,0.0,71.998,70.0,72.0,39.087,0.0,0.0,80.78,76.062,81.0,8.5,0.0,0.0
2007-08-13T04:00:00,2007-08-13T05:00:00,2007-08-13T09:00:00Z,2.826,0.503,1.11,0.0,0.0,0.0,0.0,0.239,0.026,0.029,0.015,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.143,1.11,0.74724,0.74724,0.5837,0.5837,0.16354,0.0,0.0,0.0,0.0,0.27699,0.03026,0.03346,0.01714,0.0,0.05428,0.0,0.0,0.0,0.0,0.00501,0.16657,0.16354,0.0,0.0,0.389,0.153,0.0,0.0,3.307,0.241,0.423,0.0,0.0,71.998,70.0,72.0,30.053,0.0,0.0,78.98,75.62,86.0,6.487,0.0,0.0
2007-08-13T05:00:00,2007-08-13T06:00:00,2007-08-13T10:00:00Z,3.923,0.476,2.299,0.0,0.0,0.0,0.0,0.217,0.024,0.029,0.012,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.143,2.299,0.89513,0.89513,0.55652,0.55652,0.33861,0.0,0.0,0.0,0.0,0.25363,0.02782,0.0337,0.01389,0.0,0.05467,0.0,0.0,0.0,0.0,0.00504,0.16777,0.33861,0.0,0.0,2.343,0.923,0.0,0.0,3.019,1.449,0.421,0.0,0.0,71.998,70.0,72.0,29.807,0.0,0.0,78.8,75.448,86.0,6.487,0.0,0.0
