Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-07-30T17:00:00,2007-07-30T18:00:00,2007-07-30T22:00:00Z,9.273,1.792,3.158,0.0,0.951,0.184,0.167,0.004,0.006,0.03,0.055,0.082,0.0,0.0,0.0,0.008,0.305,0.0,3.158,0.0,1.66312,1.66312,1.19801,1.19801,0.4651,0.0,0.63573,0.1233,0.11143,0.00262,0.00369,0.02005,0.03686,0.05478,0.0,0.0,0.0,0.00545,0.20409,0.0,0.4651,0.0,0.0,2.124,2.647,1.017,0.0,11.572,2.579,0.419,0.0,0.0,97.784,72.001,81.223,68.0,72.0,17.29,99.99,0.0,78.8,67.958,58.0,5.816,38.991,213.34
2007-07-30T18:00:00,2007-07-30T19:00:00,2007-07-30T23:00:00Z,7.32,1.708,1.493,0.0,0.958,0.182,0.178,0.004,0.007,0.0,0.057,0.0,0.0,0.0,0.0,0.01,0.311,0.0,1.493,0.0,1.57797,1.57797,1.35811,1.35811,0.21986,0.0,0.76189,0.14481,0.14153,0.00332,0.00582,0.0,0.04568,0.0,0.0,0.0,0.0,0.00771,0.24735,0.0,0.21986,0.0,0.0,0.0,0.889,0.341,0.0,11.373,0.549,0.42,0.0,0.0,95.115,72.001,81.094,68.0,72.0,56.727,0.0,0.0,80.6,69.505,58.0,5.816,36.455,167.375
2007-07-30T19:00:00,2007-07-30T20:00:00,2007-07-31T00:00:00Z,10.395,1.651,4.76,0.0,0.897,0.174,0.207,0.005,0.01,0.0,0.055,0.0,0.0,0.0,0.0,0.01,0.293,0.0,4.76,0.0,2.36163,2.36163,1.66042,1.66042,0.70121,0.0,0.90209,0.175,0.20785,0.00488,0.00976,0.0,0.05545,0.0,0.0,0.0,0.0,0.01035,0.29504,0.0,0.70121,0.0,0.0,0.0,4.455,1.711,0.0,10.901,2.746,0.419,0.0,0.0,89.391,72.001,80.747,68.0,72.0,56.082,0.0,0.0,78.8,67.958,58.0,6.935,21.556,113.168
2007-07-30T20:00:00,2007-07-30T21:00:00,2007-07-31T01:00:00Z,5.614,1.645,0.0,0.0,0.811,0.164,0.26,0.006,0.014,0.0,0.054,0.0,0.051,0.0,0.0,0.011,0.276,0.0,0.0,0.0,2.00574,2.00574,2.00574,2.00574,0.0,0.0,0.98865,0.19944,0.31642,0.00743,0.01656,0.0,0.06583,0.0,0.06187,0.0,0.0,0.01331,0.33624,0.0,0.0,0.0,0.288,0.0,0.0,0.0,0.0,10.314,0.129,0.422,0.0,0.0,82.02,72.001,80.171,68.0,72.0,52.684,0.0,0.0,75.2,67.797,69.0,8.053,3.487,18.069
2007-07-30T21:00:00,2007-07-30T22:00:00,2007-07-31T02:00:00Z,13.108,2.972,2.967,0.0,0.718,0.15,0.177,0.004,0.016,0.0,0.053,0.0,0.082,1.522,0.0,0.007,0.243,0.0,2.967,0.0,4.0396,4.0396,3.60259,3.60259,0.43701,0.0,0.86981,0.18196,0.21511,0.00505,0.019,0.0,0.06405,0.0,0.09904,1.84508,0.0,0.00904,0.29446,0.0,0.43701,0.0,2.71,0.0,0.0,0.0,0.0,9.518,1.203,0.417,0.0,0.0,75.677,72.001,79.484,68.0,72.0,18.271,72.838,0.0,71.6,66.706,78.0,8.053,0.0,0.0
2007-07-30T22:00:00,2007-07-30T23:00:00,2007-07-31T03:00:00Z,7.193,1.171,3.198,0.0,0.594,0.126,0.148,0.003,0.014,0.0,0.051,0.0,0.0,0.0,0.0,0.007,0.228,0.0,3.198,0.0,1.83692,1.83692,1.36587,1.36587,0.47105,0.0,0.69269,0.14736,0.17294,0.00406,0.01585,0.0,0.05897,0.0,0.0,0.0,0.0,0.0078,0.2662,0.0,0.47105,0.0,1.252,0.0,2.67,1.025,0.0,7.981,2.209,0.42,0.0,0.0,71.594,72.002,78.851,68.0,72.0,42.95,0.0,0.0,69.8,67.255,88.0,6.935,0.0,0.0
2007-07-30T23:00:00,2007-07-31T00:00:00,2007-07-31T04:00:00Z,4.819,0.972,1.503,0.0,0.481,0.104,0.076,0.002,0.009,0.03,0.047,0.0,0.0,0.0,0.0,0.006,0.216,0.0,1.503,0.0,1.35322,1.35322,1.13181,1.13181,0.22141,0.0,0.56056,0.12115,0.08841,0.00208,0.01095,0.03494,0.05486,0.0,0.0,0.0,0.0,0.00699,0.25187,0.0,0.22141,0.0,0.0,0.0,1.335,0.513,0.0,6.551,0.825,0.42,0.0,0.0,68.412,72.0,78.307,68.0,72.0,12.473,99.99,0.0,68.0,65.518,88.0,5.816,0.0,0.0
2007-07-31T00:00:00,2007-07-31T01:00:00,2007-07-31T05:00:00Z,16.348,2.733,7.022,0.0,0.56,0.123,0.025,0.001,0.007,0.0,0.046,0.0,0.0,1.691,0.055,0.004,0.221,0.0,1.521,5.5,4.35407,4.35407,3.31978,3.31978,1.03429,0.0,0.68007,0.14907,0.03052,0.00072,0.00834,0.0,0.05581,0.0,0.0,2.05419,0.0668,0.00524,0.26901,0.0,0.22409,0.81021,1.597,0.0,0.889,0.342,0.0,7.795,1.26,0.419,0.0,0.0,65.873,72.002,77.746,68.0,72.0,21.119,80.931,0.0,66.2,65.006,94.0,6.935,0.0,0.0
2007-07-31T01:00:00,2007-07-31T02:00:00,2007-07-31T06:00:00Z,4.165,0.789,1.471,0.0,0.399,0.087,0.025,0.001,0.007,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.471,0.0,1.1835,1.1835,0.96686,0.96686,0.21664,0.0,0.48853,0.10701,0.03078,0.00072,0.00841,0.0,0.05487,0.0,0.0,0.0,0.0,0.00528,0.27126,0.0,0.21664,0.0,0.0,0.0,0.0,0.0,0.0,5.464,0.0,0.413,0.0,0.0,63.731,72.0,77.346,68.0,72.0,40.029,0.0,0.0,66.2,65.006,94.0,3.355,0.0,0.0
2007-07-31T02:00:00,2007-07-31T03:00:00,2007-07-31T07:00:00Z,2.354,0.69,0.0,0.0,0.317,0.07,0.025,0.001,0.007,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.81239,0.81239,0.81239,0.81239,0.0,0.0,0.37376,0.08296,0.02959,0.00069,0.00809,0.0,0.0514,0.0,0.0,0.0,0.0,0.00508,0.26081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.393,0.0,0.426,0.0,0.0,61.953,72.0,76.931,68.0,72.0,49.903,0.0,0.0,64.4,63.236,94.0,4.698,0.0,0.0
2007-07-31T03:00:00,2007-07-31T04:00:00,2007-07-31T08:00:00Z,2.094,0.614,0.0,0.0,0.255,0.057,0.025,0.001,0.007,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.70898,0.70898,0.70898,0.70898,0.0,0.0,0.29509,0.06629,0.02903,0.00068,0.00793,0.0,0.0491,0.0,0.0,0.0,0.0,0.00498,0.25588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.574,0.0,0.416,0.0,0.0,59.972,72.0,76.504,68.0,72.0,52.981,0.0,0.0,62.6,62.6,100.0,3.355,0.0,0.0
2007-07-31T04:00:00,2007-07-31T05:00:00,2007-07-31T09:00:00Z,3.404,0.566,1.471,0.0,0.218,0.049,0.025,0.001,0.007,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.471,0.0,0.87354,0.87354,0.65689,0.65689,0.21666,0.0,0.25255,0.05673,0.02914,0.00068,0.00796,0.0,0.04796,0.0,0.0,0.0,0.0,0.005,0.25685,0.0,0.21666,0.0,0.0,0.0,0.0,0.0,0.0,3.039,0.0,0.419,0.0,0.0,58.475,72.0,76.173,68.0,72.0,50.864,0.0,0.0,62.6,62.6,100.0,0.0,0.0,0.0
2007-07-31T05:00:00,2007-07-31T06:00:00,2007-07-31T10:00:00Z,3.301,0.521,1.524,0.0,0.175,0.039,0.046,0.001,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.208,0.0,1.524,0.0,0.82703,0.82703,0.60257,0.60257,0.22446,0.0,0.20287,0.04556,0.0527,0.00124,0.00639,0.0,0.04785,0.0,0.0,0.0,0.0,0.00569,0.24028,0.0,0.22446,0.0,0.0,0.0,2.146,0.824,0.0,2.434,1.325,0.42,0.0,0.0,58.428,72.0,75.871,68.0,72.0,55.807,0.0,0.0,62.6,61.467,94.0,4.698,0.0,0.0
2007-07-31T06:00:00,2007-07-31T07:00:00,2007-07-31T11:00:00Z,3.581,0.607,1.509,0.0,0.143,0.033,0.155,0.004,0.005,0.0,0.044,0.0,0.0,0.0,0.0,0.007,0.217,0.0,1.509,0.0,0.84996,0.84996,0.62766,0.62766,0.22231,0.0,0.14823,0.03363,0.16013,0.00376,0.0054,0.0,0.04513,0.0,0.0,0.0,0.0,0.00684,0.22454,0.0,0.22231,0.0,0.0,0.0,1.554,0.597,0.0,2.012,0.957,0.418,0.0,0.0,57.645,72.0,75.543,68.0,72.0,61.446,0.0,0.0,60.8,60.8,100.0,4.698,0.0,0.0
2007-07-31T07:00:00,2007-07-31T08:00:00,2007-07-31T12:00:00Z,3.602,0.625,1.471,0.0,0.181,0.04,0.11,0.003,0.005,0.0,0.046,0.0,0.0,0.0,0.0,0.006,0.234,0.0,1.471,0.0,0.67312,0.67312,0.45646,0.45646,0.21666,0.0,0.13254,0.02899,0.08059,0.00189,0.00371,0.0,0.03358,0.0,0.0,0.0,0.0,0.00421,0.17093,0.0,0.21666,0.0,0.0,0.0,0.0,0.0,0.0,2.424,0.0,0.421,0.0,0.0,63.051,72.0,75.584,68.0,72.0,40.022,0.0,0.0,66.2,65.006,94.0,3.355,23.775,61.815
2007-07-31T08:00:00,2007-07-31T09:00:00,2007-07-31T13:00:00Z,2.26,0.662,0.0,0.0,0.212,0.045,0.109,0.003,0.005,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.237,0.0,0.0,0.0,0.38791,0.38791,0.38791,0.38791,0.0,0.0,0.1239,0.02629,0.064,0.0015,0.00289,0.0,0.02759,0.0,0.0,0.0,0.0,0.00279,0.13895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.721,0.0,0.422,0.0,0.0,72.087,72.0,75.997,68.0,72.0,19.824,0.0,0.0,69.8,66.155,83.0,0.0,35.821,142.649
2007-07-31T09:00:00,2007-07-31T10:00:00,2007-07-31T14:00:00Z,2.408,0.706,0.0,0.0,0.254,0.052,0.105,0.002,0.004,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.237,0.0,0.0,0.0,0.38353,0.38353,0.38353,0.38353,0.0,0.0,0.1381,0.02832,0.05686,0.00133,0.00227,0.0,0.0256,0.0,0.0,0.0,0.0,0.00213,0.12891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.139,0.0,0.411,0.0,0.0,84.613,72.0,76.717,68.0,72.0,14.693,0.0,0.0,73.4,67.172,73.0,0.0,53.256,167.692
2007-07-31T10:00:00,2007-07-31T11:00:00,2007-07-31T15:00:00Z,4.382,0.85,1.482,0.0,0.382,0.074,0.102,0.002,0.003,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.237,0.0,1.482,0.0,0.65954,0.65954,0.44127,0.44127,0.21827,0.0,0.19813,0.03839,0.05273,0.00124,0.00171,0.0,0.02386,0.0,0.0,0.0,0.0,0.00207,0.12316,0.0,0.21827,0.0,0.0,0.0,0.443,0.17,0.0,4.429,0.274,0.424,0.0,0.0,94.144,72.0,77.751,68.0,72.0,43.749,0.0,0.0,78.8,68.824,61.0,3.355,47.233,221.582
2007-07-31T11:00:00,2007-07-31T12:00:00,2007-07-31T16:00:00Z,4.902,1.003,1.481,0.0,0.513,0.097,0.097,0.002,0.002,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.24,0.0,1.481,0.0,0.74693,0.74693,0.52873,0.52873,0.21821,0.0,0.27058,0.05138,0.05139,0.00121,0.00118,0.0,0.02423,0.0,0.0,0.0,0.0,0.00215,0.1266,0.0,0.21821,0.0,0.0,0.0,0.444,0.171,0.0,5.858,0.274,0.417,0.0,0.0,101.393,72.0,79.061,68.0,72.0,47.955,0.0,0.0,80.6,68.302,54.0,0.0,63.4,218.412
2007-07-31T12:00:00,2007-07-31T13:00:00,2007-07-31T17:00:00Z,6.858,1.03,3.343,0.0,0.614,0.114,0.025,0.001,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.221,0.0,3.343,0.0,1.03901,1.03901,0.54654,0.54654,0.49247,0.0,0.32588,0.06062,0.01334,0.00031,0.00095,0.0,0.0256,0.0,0.0,0.0,0.0,0.00229,0.11754,0.0,0.49247,0.0,0.0,0.0,4.896,1.88,0.0,6.884,3.014,0.419,0.0,0.0,104.612,72.0,80.335,68.0,72.0,62.156,0.0,0.0,82.4,70.127,55.0,5.816,57.06,244.406
2007-07-31T13:00:00,2007-07-31T14:00:00,2007-07-31T18:00:00Z,5.869,1.325,1.346,0.0,0.789,0.144,0.094,0.002,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.243,0.0,1.346,0.0,0.91889,0.91889,0.72062,0.72062,0.19827,0.0,0.42875,0.07809,0.05103,0.0012,0.00089,0.0,0.02623,0.0,0.0,0.0,0.0,0.00234,0.13207,0.0,0.19827,0.0,0.0,0.0,0.442,0.17,0.0,8.704,0.274,0.425,0.0,0.0,109.689,72.001,81.021,68.0,72.0,60.202,0.0,0.0,84.2,68.341,45.0,0.0,55.475,251.38
2007-07-31T14:00:00,2007-07-31T15:00:00,2007-07-31T19:00:00Z,8.531,1.749,2.563,0.0,1.056,0.188,0.162,0.004,0.002,0.0,0.048,0.0,0.0,0.0,0.026,0.005,0.258,0.0,0.0,2.563,1.32493,1.32493,0.94738,0.94738,0.37756,0.0,0.57217,0.10201,0.0878,0.00206,0.00089,0.0,0.02614,0.0,0.0,0.0,0.01388,0.00258,0.13985,0.0,0.0,0.37756,0.0,0.0,0.0,0.0,0.0,11.549,0.0,0.411,0.0,0.0,111.032,72.001,81.468,68.0,72.0,69.724,0.0,0.0,86.0,69.07,43.0,4.698,54.207,250.746
2007-07-31T15:00:00,2007-07-31T16:00:00,2007-07-31T20:00:00Z,7.83,1.864,1.471,0.0,1.169,0.204,0.163,0.004,0.002,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.27,0.0,1.471,0.0,1.25453,1.25453,1.03785,1.03785,0.21668,0.0,0.65118,0.11363,0.09055,0.00213,0.001,0.0,0.02623,0.0,0.0,0.0,0.0,0.00274,0.1504,0.0,0.21668,0.0,0.0,0.0,0.0,0.0,0.0,12.551,0.0,0.427,0.0,0.0,109.842,72.001,81.888,68.0,72.0,84.935,0.0,0.0,87.8,70.486,43.0,8.053,60.23,230.775
2007-07-31T16:00:00,2007-07-31T17:00:00,2007-07-31T21:00:00Z,6.776,1.986,0.0,0.0,1.258,0.22,0.163,0.004,0.003,0.0,0.051,0.0,0.0,0.0,0.0,0.006,0.282,0.0,0.0,0.0,1.19126,1.19126,1.19126,1.19126,0.0,0.0,0.75464,0.1317,0.09784,0.0023,0.0017,0.0,0.03032,0.0,0.0,0.0,0.0,0.0036,0.16916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,0.0,0.419,0.0,0.0,107.427,72.019,82.189,68.0,72.0,84.936,0.0,0.0,87.8,70.486,43.0,8.053,51.037,218.729
2007-07-31T17:00:00,2007-07-31T18:00:00,2007-07-31T22:00:00Z,8.291,1.999,1.471,0.0,1.204,0.22,0.167,0.004,0.006,0.03,0.055,0.0,0.0,0.0,0.0,0.008,0.305,0.0,1.471,0.0,1.55268,1.55268,1.33604,1.33604,0.21664,0.0,0.80509,0.14675,0.11143,0.00262,0.00369,0.02005,0.03686,0.0,0.0,0.0,0.0,0.00545,0.20409,0.0,0.21664,0.0,0.0,0.0,0.0,0.0,0.0,13.786,0.0,0.413,0.0,0.0,102.5,72.03,82.234,68.0,72.0,29.607,99.99,0.0,84.2,70.675,52.0,6.935,39.308,207.634
2007-07-31T18:00:00,2007-07-31T19:00:00,2007-07-31T23:00:00Z,13.715,2.028,6.794,0.0,1.204,0.22,0.178,0.004,0.007,0.0,0.057,0.0,0.0,0.0,0.037,0.01,0.311,0.0,3.131,3.663,2.61361,2.61361,1.61285,1.61285,1.00076,0.0,0.95773,0.17458,0.14153,0.00332,0.00582,0.0,0.04568,0.0,0.0,0.0,0.02913,0.00771,0.24735,0.0,0.46116,0.5396,0.0,0.0,3.709,1.425,0.0,13.85,2.293,0.42,0.0,0.0,98.515,72.114,82.07,68.0,72.0,71.163,0.0,0.0,84.2,71.645,55.0,6.935,35.187,167.375
2007-07-31T19:00:00,2007-07-31T20:00:00,2007-08-01T00:00:00Z,19.549,2.065,12.504,0.0,1.155,0.22,0.207,0.005,0.01,0.0,0.055,0.0,0.0,0.0,0.11,0.01,0.293,0.0,1.503,11.001,3.91796,3.91796,2.07611,2.07611,1.84184,0.0,1.16142,0.22075,0.20785,0.00488,0.00976,0.0,0.05545,0.0,0.0,0.0,0.11062,0.01035,0.29504,0.0,0.22143,1.62042,0.0,0.0,1.335,0.513,0.0,14.266,0.824,0.419,0.0,1.0,91.73,72.58,81.664,68.0,72.0,60.922,0.0,0.0,80.6,70.676,62.0,6.935,21.239,114.753
2007-07-31T20:00:00,2007-07-31T21:00:00,2007-08-01T01:00:00Z,21.107,2.039,14.148,0.0,1.09,0.22,0.26,0.006,0.014,0.0,0.054,0.0,0.0,0.0,0.11,0.011,0.276,0.0,3.147,11.001,4.57029,4.57029,2.48628,2.48628,2.08401,0.0,1.32873,0.26765,0.31642,0.00743,0.01656,0.0,0.06583,0.0,0.0,0.0,0.13412,0.01331,0.33624,0.0,0.4636,1.62042,0.0,0.0,4.003,1.538,0.0,14.276,2.466,0.414,0.0,1.0,83.072,72.593,80.991,68.0,72.0,37.521,0.0,0.0,75.2,67.79,69.0,5.816,3.17,9.51
2007-07-31T21:00:00,2007-07-31T22:00:00,2007-08-01T02:00:00Z,24.802,2.062,17.766,0.0,1.052,0.22,0.329,0.008,0.016,0.0,0.053,0.0,0.0,0.0,0.11,0.011,0.264,0.0,6.765,11.001,5.11621,5.11621,2.49929,2.49929,2.61692,0.0,1.27498,0.2661,0.39914,0.00937,0.019,0.0,0.06405,0.0,0.0,0.0,0.13334,0.01286,0.32044,0.0,0.99651,1.62042,0.0,0.0,7.946,3.052,0.0,14.262,4.898,0.414,0.0,1.0,76.237,72.435,80.2,68.0,72.0,32.545,0.0,0.0,71.6,66.703,78.0,5.816,0.0,0.0
2007-07-31T22:00:00,2007-07-31T23:00:00,2007-08-01T03:00:00Z,20.615,1.932,14.022,0.0,1.059,0.22,0.148,0.003,0.014,0.0,0.051,0.0,0.093,0.0,0.11,0.007,0.228,0.0,3.021,11.001,4.31958,4.31958,2.25413,2.25413,2.06545,0.0,1.23528,0.25613,0.17294,0.00406,0.01585,0.0,0.05897,0.0,0.10855,0.0,0.12834,0.0078,0.2662,0.0,0.44503,1.62042,0.99,0.0,0.892,0.342,0.0,14.211,0.989,0.415,0.0,0.0,73.092,72.321,79.631,68.0,72.0,24.58,0.0,0.0,72.32,67.375,78.0,4.921,0.0,0.0
2007-07-31T23:00:00,2007-08-01T00:00:00,2007-08-01T04:00:00Z,28.943,4.336,14.147,0.0,1.068,0.22,0.076,0.002,0.009,0.03,0.047,0.0,0.127,2.425,0.11,0.006,0.216,0.0,3.147,11.001,7.13412,7.13412,5.0502,5.0502,2.08392,0.0,1.24363,0.2557,0.08841,0.00208,0.01095,0.03494,0.05486,0.0,0.14777,2.82487,0.12813,0.00699,0.25187,0.0,0.4635,1.62042,2.47,0.0,2.219,0.852,0.0,14.197,2.475,0.418,0.0,0.0,70.833,72.27,79.256,68.0,72.0,2.207,216.044,0.0,73.22,68.216,78.0,4.25,0.0,0.0
2007-08-01T00:00:00,2007-08-01T01:00:00,2007-08-01T05:00:00Z,18.003,3.224,7.002,0.0,0.955,0.195,0.063,0.001,0.007,0.0,0.046,0.0,0.0,1.691,0.055,0.006,0.205,0.0,1.502,5.5,4.94719,4.94719,3.9158,3.9158,1.03139,0.0,1.1595,0.23656,0.076,0.00178,0.00834,0.0,0.05581,0.0,0.0,2.05419,0.0668,0.00747,0.24934,0.0,0.22118,0.81021,1.753,0.0,0.0,0.0,0.0,12.275,0.781,0.417,0.0,0.0,70.381,72.033,78.994,68.0,72.0,4.769,80.931,0.0,73.94,68.886,78.0,3.355,0.0,0.0
2007-08-01T01:00:00,2007-08-01T02:00:00,2007-08-01T06:00:00Z,19.519,2.051,12.52,0.0,0.994,0.201,0.031,0.001,0.007,0.0,0.045,0.0,0.0,0.45,0.11,0.005,0.208,0.0,1.52,11.001,4.25319,4.25319,2.40894,2.40894,1.84425,0.0,1.16724,0.23596,0.03687,0.00087,0.00806,0.0,0.05262,0.0,0.0,0.52836,0.12919,0.00587,0.2439,0.0,0.22383,1.62042,2.726,0.0,0.0,0.0,0.0,12.671,1.211,0.418,0.0,0.0,70.555,72.005,78.802,68.0,72.0,13.563,21.528,0.0,74.84,66.161,64.0,2.461,0.0,0.0
2007-08-01T02:00:00,2007-08-01T03:00:00,2007-08-01T07:00:00Z,19.353,1.556,14.045,0.0,0.966,0.194,0.025,0.001,0.007,0.0,0.044,0.0,0.0,0.0,0.11,0.005,0.205,0.0,3.044,11.001,3.88102,3.88102,1.81222,1.81222,2.0688,0.0,1.1251,0.22573,0.02928,0.00069,0.008,0.0,0.05085,0.0,0.0,0.0,0.12815,0.00582,0.2386,0.0,0.44838,1.62042,2.832,0.0,0.0,0.0,0.0,12.164,1.262,0.42,0.0,0.0,71.02,72.001,78.687,68.0,72.0,27.541,0.0,0.0,75.56,68.889,72.0,1.566,0.0,0.0
2007-08-01T03:00:00,2007-08-01T04:00:00,2007-08-01T08:00:00Z,17.733,1.53,12.514,0.0,0.949,0.189,0.025,0.001,0.007,0.0,0.043,0.0,0.0,0.0,0.11,0.005,0.202,0.0,1.513,11.001,3.61798,3.61798,1.7747,1.7747,1.84328,0.0,1.10104,0.21884,0.02916,0.00068,0.00797,0.0,0.04932,0.0,0.0,0.0,0.12764,0.0057,0.23434,0.0,0.22286,1.62042,2.381,0.0,0.0,0.0,0.0,11.8,1.062,0.42,0.0,0.0,71.626,72.001,78.63,68.0,72.0,31.386,0.0,0.0,76.46,68.927,69.0,0.895,0.0,0.0
2007-08-01T04:00:00,2007-08-01T05:00:00,2007-08-01T09:00:00Z,19.316,1.54,14.061,0.0,0.944,0.186,0.025,0.001,0.007,0.0,0.041,0.0,0.0,0.0,0.11,0.004,0.221,0.0,3.06,11.001,3.8592,3.8592,1.78798,1.78798,2.07122,0.0,1.09607,0.21619,0.02918,0.00068,0.00797,0.0,0.04801,0.0,0.0,0.0,0.12771,0.00501,0.25715,0.0,0.4508,1.62042,3.288,0.0,0.0,0.0,0.0,11.629,1.46,0.418,0.0,0.0,72.077,72.001,78.602,68.0,72.0,34.475,0.0,0.0,77.18,71.147,75.0,0.0,0.0,0.0
2007-08-01T05:00:00,2007-08-01T06:00:00,2007-08-01T10:00:00Z,16.18,1.518,11.001,0.0,0.926,0.183,0.025,0.001,0.006,0.0,0.041,0.0,0.0,0.0,0.11,0.004,0.221,0.0,0.0,11.001,3.39539,3.39539,1.77497,1.77497,1.62042,0.0,1.08298,0.21442,0.02939,0.00069,0.00646,0.0,0.04836,0.0,0.0,0.0,0.12864,0.00504,0.259,0.0,0.0,1.62042,0.645,0.0,0.446,0.171,0.0,11.442,0.56,0.418,0.0,0.0,72.161,72.001,78.574,68.0,72.0,32.947,0.0,0.0,76.82,71.072,76.0,0.671,0.0,0.0
2007-08-01T06:00:00,2007-08-01T07:00:00,2007-08-01T11:00:00Z,18.99,1.454,14.031,0.0,0.868,0.175,0.025,0.001,0.005,0.0,0.044,0.0,0.0,0.0,0.11,0.004,0.221,0.0,3.03,11.001,3.75612,3.75612,1.68938,1.68938,2.06674,0.0,1.00851,0.20385,0.02921,0.00069,0.00607,0.0,0.05074,0.0,0.0,0.0,0.12786,0.00501,0.25744,0.0,0.44633,1.62042,0.0,0.0,1.77,0.68,0.0,10.961,1.094,0.421,0.0,0.0,71.266,72.001,78.496,68.0,72.0,23.306,0.0,0.0,74.84,70.7,82.0,0.0,0.0,0.0
