Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-05-13T14:00:00,2007-05-13T15:00:00,2007-05-13T19:00:00Z,5.811,0.585,3.816,0.0,0.0,0.0,0.0,0.0,0.103,0.001,0.0,0.048,0.0,0.0,0.156,0.0,0.006,0.271,0.0,3.816,0.0,0.76652,0.76652,0.20444,0.20444,0.56208,0.0,0.0,0.0,0.0,0.0,0.03584,0.00048,0.0,0.01669,0.0,0.0,0.05468,0.0,0.00202,0.09473,0.0,0.56208,0.0,2.433,0.0,1.295,0.511,0.0,0.0,0.0,2.299,0.419,0.0,0.0,72.769,70.0,75.0,76.333,8.093,0.0,78.8,67.937,58.0,9.171,55.475,261.841
2007-05-13T15:00:00,2007-05-13T16:00:00,2007-05-13T20:00:00Z,4.614,0.44,3.113,0.0,0.0,0.0,0.0,0.0,0.103,0.002,0.0,0.047,0.0,0.0,0.0,0.0,0.006,0.283,0.0,3.113,0.0,0.61316,0.61316,0.15458,0.15458,0.45858,0.0,0.0,0.0,0.0,0.0,0.03602,0.00053,0.0,0.01637,0.0,0.0,0.0,0.0,0.00209,0.09957,0.0,0.45858,0.0,3.683,0.0,0.0,0.0,0.0,0.0,0.0,1.994,0.415,0.0,0.0,73.322,70.0,75.0,106.272,0.0,0.0,80.6,69.478,58.0,11.408,88.443,207.951
2007-05-13T16:00:00,2007-05-13T17:00:00,2007-05-13T21:00:00Z,9.761,0.507,8.03,0.0,0.0,0.0,0.0,0.0,0.103,0.002,0.0,0.05,0.0,0.0,0.0,0.049,0.007,0.295,0.0,3.098,4.932,1.37411,1.37411,0.19127,0.19127,1.18284,0.0,0.0,0.0,0.0,0.0,0.03887,0.0009,0.0,0.01885,0.0,0.0,0.0,0.01859,0.00273,0.11133,0.0,0.45629,0.72655,3.38,0.0,0.0,0.0,0.0,0.0,0.0,1.827,0.41,0.0,0.0,75.007,70.0,75.0,146.264,0.0,0.0,84.2,68.296,45.0,14.987,68.789,9.51
2007-05-13T17:00:00,2007-05-13T18:00:00,2007-05-13T22:00:00Z,3.445,0.56,1.535,0.0,0.0,0.0,0.029,0.006,0.105,0.005,0.03,0.055,0.0,0.0,0.0,0.0,0.01,0.32,0.0,1.535,0.0,0.48136,0.48136,0.25526,0.25526,0.22611,0.0,0.0,0.0,0.01341,0.00262,0.04809,0.00217,0.01368,0.02487,0.0,0.0,0.0,0.0,0.0045,0.14593,0.0,0.22611,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.315,1.545,0.398,0.0,0.0,75.0,70.0,75.0,101.423,99.99,0.0,82.4,67.852,48.0,17.224,60.23,168.009
2007-05-13T18:00:00,2007-05-13T19:00:00,2007-05-13T23:00:00Z,4.461,0.394,3.115,0.0,0.0,0.0,0.0,0.0,0.064,0.006,0.0,0.057,0.0,0.0,0.0,0.0,0.008,0.259,0.0,3.115,0.0,0.689,0.689,0.23014,0.23014,0.45886,0.0,0.0,0.0,0.0,0.0,0.03745,0.0035,0.0,0.03315,0.0,0.0,0.0,0.0,0.00467,0.15136,0.0,0.45886,0.0,3.128,0.0,0.432,0.17,0.0,0.0,0.0,2.02,0.397,0.0,0.0,73.776,70.0,75.0,162.876,0.0,0.0,68.0,63.334,78.0,17.224,18.069,0.0
2007-05-13T19:00:00,2007-05-13T20:00:00,2007-05-14T00:00:00Z,7.457,0.772,4.823,0.0,0.0,0.0,0.0,0.0,0.134,0.008,0.0,0.055,0.255,0.0,0.0,0.0,0.012,0.308,0.0,4.823,0.0,1.36796,1.36796,0.65757,0.65757,0.71039,0.0,0.0,0.0,0.0,0.0,0.1144,0.00639,0.0,0.04646,0.2176,0.0,0.0,0.0,0.01061,0.26212,0.0,0.71039,0.0,2.14,2.297,0.864,0.34,0.0,0.0,0.0,3.055,0.407,0.0,0.0,73.958,70.0,75.0,57.884,0.0,0.0,66.2,63.773,88.0,3.355,6.974,0.0
2007-05-13T20:00:00,2007-05-13T21:00:00,2007-05-14T01:00:00Z,4.304,0.825,1.488,0.0,0.0,0.0,0.0,0.0,0.171,0.01,0.0,0.053,0.287,0.0,0.0,0.0,0.013,0.29,0.0,1.488,0.0,1.03435,1.03435,0.81513,0.81513,0.21922,0.0,0.0,0.0,0.0,0.0,0.16932,0.01025,0.0,0.05274,0.28382,0.0,0.0,0.0,0.01304,0.28596,0.0,0.21922,0.0,0.237,0.0,0.433,0.17,0.0,0.0,0.0,0.454,0.404,0.0,0.0,74.263,70.0,75.0,67.243,0.0,0.0,66.2,63.772,88.0,5.816,0.317,0.0
2007-05-13T21:00:00,2007-05-13T22:00:00,2007-05-14T02:00:00Z,1.945,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.012,0.0,0.052,0.0,0.0,0.0,0.0,0.013,0.277,0.0,0.0,0.0,0.5106,0.5106,0.5106,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.19299,0.01098,0.0,0.04683,0.0,0.0,0.0,0.0,0.0115,0.2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.0,0.0,74.21,70.0,75.0,68.419,0.0,0.0,66.2,62.724,83.0,5.816,0.0,0.0
2007-05-13T22:00:00,2007-05-13T23:00:00,2007-05-14T03:00:00Z,1.293,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.011,0.0,0.05,0.0,0.0,0.0,0.0,0.008,0.219,0.0,0.0,0.0,0.32903,0.32903,0.32903,0.32903,0.0,0.0,0.0,0.0,0.0,0.0,0.07943,0.00923,0.0,0.04339,0.0,0.0,0.0,0.0,0.00663,0.19035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.0,0.0,73.999,70.0,75.0,68.216,0.0,0.0,66.2,62.725,83.0,5.816,0.0,0.0
2007-05-13T23:00:00,2007-05-14T00:00:00,2007-05-14T04:00:00Z,4.188,0.342,3.023,0.0,0.0,0.0,0.0,0.0,0.044,0.007,0.03,0.047,0.0,0.0,0.0,0.0,0.007,0.207,0.0,3.023,0.0,0.75022,0.75022,0.30498,0.30498,0.44524,0.0,0.0,0.0,0.0,0.0,0.03925,0.00659,0.02678,0.04158,0.0,0.0,0.0,0.0,0.00607,0.18471,0.0,0.44524,0.0,0.0,0.0,1.297,0.511,0.0,0.0,0.0,0.979,0.406,0.0,0.0,73.183,70.0,75.0,39.757,99.99,0.0,64.4,62.035,88.0,8.053,0.0,0.0
2007-05-14T00:00:00,2007-05-14T01:00:00,2007-05-14T05:00:00Z,2.391,0.262,1.496,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.496,0.0,0.45511,0.45511,0.23468,0.23468,0.22043,0.0,0.0,0.0,0.0,0.0,0.01303,0.00515,0.0,0.04069,0.0,0.0,0.0,0.0,0.00386,0.17194,0.0,0.22043,0.0,0.0,0.0,0.864,0.34,0.0,0.0,0.0,0.649,0.411,0.0,0.0,72.44,70.0,75.0,168.7,0.0,0.0,62.6,61.463,94.0,17.224,0.0,0.0
2007-05-14T01:00:00,2007-05-14T02:00:00,2007-05-14T06:00:00Z,0.891,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.23084,0.23084,0.23084,0.23084,0.0,0.0,0.0,0.0,0.0,0.0,0.01288,0.00509,0.0,0.03919,0.0,0.0,0.0,0.0,0.00381,0.16987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0,72.797,70.0,75.0,80.409,0.0,0.0,62.6,61.463,94.0,6.935,0.0,0.0
2007-05-14T02:00:00,2007-05-14T03:00:00,2007-05-14T07:00:00Z,0.887,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.2299,0.2299,0.2299,0.2299,0.0,0.0,0.0,0.0,0.0,0.0,0.01288,0.00509,0.0,0.0382,0.0,0.0,0.0,0.0,0.00381,0.16991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.0,0.0,72.956,70.0,75.0,81.648,0.0,0.0,62.6,61.462,94.0,6.935,0.0,0.0
2007-05-14T03:00:00,2007-05-14T04:00:00,2007-05-14T08:00:00Z,2.366,0.259,1.483,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.483,0.0,0.44814,0.44814,0.22963,0.22963,0.2185,0.0,0.0,0.0,0.0,0.0,0.01292,0.00511,0.0,0.03731,0.0,0.0,0.0,0.0,0.00383,0.17046,0.0,0.2185,0.0,0.0,0.0,0.431,0.17,0.0,0.0,0.0,0.325,0.415,0.0,0.0,72.566,70.0,75.0,88.33,0.0,0.0,60.8,60.8,100.0,6.935,0.0,0.0
2007-05-14T04:00:00,2007-05-14T05:00:00,2007-05-14T09:00:00Z,0.879,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.22902,0.22902,0.22902,0.22902,0.0,0.0,0.0,0.0,0.0,0.0,0.01294,0.00512,0.0,0.03637,0.0,0.0,0.0,0.0,0.00383,0.17076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.0,0.0,72.236,70.0,75.0,92.919,0.0,0.0,60.8,60.8,100.0,8.053,0.0,0.0
2007-05-14T05:00:00,2007-05-14T06:00:00,2007-05-14T10:00:00Z,2.345,0.256,1.47,0.0,0.0,0.0,0.0,0.0,0.015,0.005,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.47,0.0,0.44547,0.44547,0.22892,0.22892,0.21655,0.0,0.0,0.0,0.0,0.0,0.013,0.00413,0.0,0.03651,0.0,0.0,0.0,0.0,0.00385,0.17144,0.0,0.21655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.0,0.0,72.121,70.0,75.0,91.871,0.0,0.0,60.8,60.8,100.0,8.053,0.0,0.0
2007-05-14T06:00:00,2007-05-14T07:00:00,2007-05-14T11:00:00Z,0.882,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.004,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.20395,0.20395,0.20395,0.20395,0.0,0.0,0.0,0.0,0.0,0.0,0.01149,0.00345,0.0,0.03407,0.0,0.0,0.0,0.0,0.0034,0.15154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0,71.92,70.0,75.0,106.364,0.0,0.0,60.8,60.8,100.0,10.29,0.951,0.0
2007-05-14T07:00:00,2007-05-14T08:00:00,2007-05-14T12:00:00Z,1.187,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.004,0.0,0.045,0.0,0.0,0.0,0.0,0.007,0.226,0.0,0.0,0.0,0.18266,0.18266,0.18266,0.18266,0.0,0.0,0.0,0.0,0.0,0.0,0.03478,0.00223,0.0,0.02386,0.0,0.0,0.0,0.0,0.00342,0.11837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,71.922,70.0,75.0,97.895,0.0,0.0,60.8,60.8,100.0,9.171,25.36,0.0
2007-05-14T08:00:00,2007-05-14T09:00:00,2007-05-14T13:00:00Z,2.668,0.351,1.47,0.0,0.0,0.0,0.0,0.0,0.067,0.004,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.228,0.0,1.47,0.0,0.36793,0.36793,0.15135,0.15135,0.21658,0.0,0.0,0.0,0.0,0.0,0.0287,0.00178,0.0,0.02009,0.0,0.0,0.0,0.0,0.00229,0.09849,0.0,0.21658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0,0.0,72.121,70.0,75.0,85.097,0.0,0.0,62.6,62.6,100.0,8.053,40.576,0.0
2007-05-14T09:00:00,2007-05-14T10:00:00,2007-05-14T14:00:00Z,1.187,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.004,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.228,0.0,0.0,0.0,0.13581,0.13581,0.13581,0.13581,0.0,0.0,0.0,0.0,0.0,0.0,0.0254,0.00137,0.0,0.01819,0.0,0.0,0.0,0.0,0.00168,0.08918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0,0.0,72.335,70.0,75.0,79.907,0.0,0.0,64.4,63.231,94.0,8.053,37.723,0.0
2007-05-14T10:00:00,2007-05-14T11:00:00,2007-05-14T15:00:00Z,1.175,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.003,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.228,0.0,0.0,0.0,0.12515,0.12515,0.12515,0.12515,0.0,0.0,0.0,0.0,0.0,0.0,0.02301,0.001,0.0,0.01652,0.0,0.0,0.0,0.0,0.00159,0.08303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,72.431,70.0,75.0,80.603,0.0,0.0,64.4,63.231,94.0,8.053,70.691,0.0
2007-05-14T11:00:00,2007-05-14T12:00:00,2007-05-14T16:00:00Z,2.645,0.344,1.47,0.0,0.0,0.0,0.0,0.0,0.061,0.002,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.232,0.0,1.47,0.0,0.33935,0.33935,0.12278,0.12278,0.21657,0.0,0.0,0.0,0.0,0.0,0.02171,0.00067,0.0,0.0162,0.0,0.0,0.0,0.0,0.0016,0.0826,0.0,0.21657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.0,72.593,70.0,75.0,122.705,0.0,0.0,68.0,64.43,83.0,13.869,89.394,3.804
2007-05-14T12:00:00,2007-05-14T13:00:00,2007-05-14T17:00:00Z,2.682,0.347,1.497,0.0,0.0,0.0,0.0,0.0,0.059,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.235,0.0,1.497,0.0,0.34369,0.34369,0.1232,0.1232,0.22049,0.0,0.0,0.0,0.0,0.0,0.02097,0.00053,0.0,0.01693,0.0,0.0,0.0,0.0,0.00155,0.08322,0.0,0.22049,0.0,0.0,0.0,0.863,0.34,0.0,0.0,0.0,0.649,0.416,0.0,0.0,72.359,70.0,75.0,149.709,0.0,0.0,66.2,63.77,88.0,16.106,56.109,0.0
2007-05-14T13:00:00,2007-05-14T14:00:00,2007-05-14T18:00:00Z,7.446,1.735,1.525,0.0,0.0,0.0,0.0,0.0,0.059,0.001,0.0,0.048,0.0,0.034,1.354,0.0,0.005,0.235,0.0,1.525,0.0,0.83671,0.83671,0.61207,0.61207,0.22464,0.0,0.0,0.0,0.0,0.0,0.02065,0.00049,0.0,0.01683,0.0,0.01197,0.4777,0.0,0.00168,0.08275,0.0,0.22464,0.0,0.0,0.0,1.722,0.679,0.0,0.0,0.0,1.295,0.418,0.0,0.0,72.598,70.0,75.0,52.555,70.086,0.0,66.2,63.769,88.0,10.29,70.374,0.0
2007-05-14T14:00:00,2007-05-14T15:00:00,2007-05-14T19:00:00Z,14.932,3.477,3.068,0.0,0.0,0.0,0.0,0.0,0.059,0.001,0.0,0.048,0.0,0.005,3.128,0.0,0.005,0.232,0.0,3.068,0.0,1.66765,1.66765,1.21581,1.21581,0.45185,0.0,0.0,0.0,0.0,0.0,0.02047,0.00048,0.0,0.01669,0.0,0.00182,1.09358,0.0,0.00176,0.08102,0.0,0.45185,0.0,2.742,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.417,0.0,0.0,73.093,70.0,75.0,61.22,161.861,0.0,68.0,63.323,78.0,14.987,94.149,3.804
2007-05-14T15:00:00,2007-05-14T16:00:00,2007-05-14T20:00:00Z,1.725,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.002,0.0,0.047,0.0,0.0,0.156,0.0,0.005,0.237,0.0,0.0,0.0,0.17768,0.17768,0.17768,0.17768,0.0,0.0,0.0,0.0,0.0,0.0,0.02057,0.00053,0.0,0.01637,0.0,0.0,0.05495,0.0,0.0018,0.08346,0.0,0.0,0.0,0.0,0.0,0.433,0.171,0.0,0.0,0.0,0.325,0.409,0.0,0.0,73.279,70.0,75.0,82.226,8.093,0.0,68.0,64.426,83.0,10.29,90.662,3.804
2007-05-14T16:00:00,2007-05-14T17:00:00,2007-05-14T21:00:00Z,4.281,0.361,3.051,0.0,0.0,0.0,0.0,0.0,0.059,0.002,0.0,0.05,0.0,0.0,0.0,0.0,0.006,0.244,0.0,3.051,0.0,0.58535,0.58535,0.13597,0.13597,0.44938,0.0,0.0,0.0,0.0,0.0,0.02218,0.0009,0.0,0.01885,0.0,0.0,0.0,0.0,0.00218,0.09187,0.0,0.44938,0.0,0.0,0.0,1.718,0.677,0.0,0.0,0.0,1.295,0.413,0.0,0.0,72.556,70.0,75.0,135.129,0.0,0.0,62.6,61.46,94.0,13.869,52.305,0.0
2007-05-14T17:00:00,2007-05-14T18:00:00,2007-05-14T22:00:00Z,4.961,0.525,3.171,0.0,0.0,0.0,0.0,0.0,0.105,0.005,0.03,0.055,0.0,0.0,0.0,0.0,0.01,0.32,0.0,3.171,0.0,0.70625,0.70625,0.23917,0.23917,0.46708,0.0,0.0,0.0,0.0,0.0,0.04809,0.00211,0.01368,0.02487,0.0,0.0,0.0,0.0,0.0045,0.14593,0.0,0.46708,0.0,0.0,0.0,3.456,1.362,0.0,0.0,0.0,2.598,0.416,0.0,0.0,72.268,70.0,75.0,45.877,99.99,0.0,62.6,61.461,94.0,9.171,32.968,0.0
2007-05-14T18:00:00,2007-05-14T19:00:00,2007-05-14T23:00:00Z,4.884,0.514,3.128,0.0,0.0,0.0,0.0,0.0,0.113,0.006,0.0,0.057,0.0,0.0,0.0,0.0,0.012,0.326,0.0,3.128,0.0,0.76101,0.76101,0.3002,0.3002,0.46081,0.0,0.0,0.0,0.0,0.0,0.06623,0.00358,0.0,0.03315,0.0,0.0,0.0,0.0,0.00684,0.19041,0.0,0.46081,0.0,0.0,0.0,2.84,1.119,0.0,0.0,0.0,2.134,0.418,0.0,0.0,72.669,70.0,75.0,118.563,0.0,0.0,64.4,62.031,88.0,12.751,29.481,0.0
2007-05-14T19:00:00,2007-05-14T20:00:00,2007-05-15T00:00:00Z,4.807,0.517,3.043,0.0,0.0,0.0,0.0,0.0,0.134,0.008,0.0,0.055,0.0,0.0,0.0,0.0,0.012,0.308,0.0,3.043,0.0,0.8887,0.8887,0.44051,0.44051,0.4482,0.0,0.0,0.0,0.0,0.0,0.1144,0.00693,0.0,0.04646,0.0,0.0,0.0,0.0,0.01061,0.26212,0.0,0.4482,0.0,0.0,0.0,1.59,0.627,0.0,0.0,0.0,1.2,0.418,0.0,0.0,72.587,70.0,75.0,133.842,0.0,0.0,62.6,58.083,77.0,13.869,11.095,0.0
2007-05-14T20:00:00,2007-05-14T21:00:00,2007-05-15T01:00:00Z,4.922,0.539,3.084,0.0,0.0,0.0,0.0,0.0,0.171,0.011,0.0,0.053,0.0,0.0,0.0,0.0,0.013,0.29,0.0,3.084,0.0,0.9865,0.9865,0.5323,0.5323,0.4542,0.0,0.0,0.0,0.0,0.0,0.16932,0.01124,0.0,0.05274,0.0,0.0,0.0,0.0,0.01304,0.28596,0.0,0.4542,0.0,0.0,0.0,2.215,0.873,0.0,0.0,0.0,1.664,0.415,0.0,0.0,72.29,70.0,75.0,127.442,0.0,0.0,60.8,57.4,82.0,12.751,0.951,0.0
2007-05-14T21:00:00,2007-05-14T22:00:00,2007-05-15T02:00:00Z,2.453,0.276,1.511,0.0,0.0,0.0,0.0,0.0,0.015,0.013,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.511,0.0,0.47009,0.47009,0.24757,0.24757,0.22252,0.0,0.0,0.0,0.0,0.0,0.01304,0.01177,0.0,0.04683,0.0,0.0,0.0,0.0,0.00386,0.17207,0.0,0.22252,0.0,0.0,0.0,1.294,0.51,0.0,0.0,0.0,0.975,0.42,0.0,0.0,71.98,70.0,75.0,98.019,0.0,0.0,57.2,53.998,82.0,6.935,0.0,0.0
2007-05-14T22:00:00,2007-05-14T23:00:00,2007-05-15T03:00:00Z,2.426,0.272,1.497,0.0,0.0,0.0,0.0,0.0,0.015,0.011,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.497,0.0,0.45684,0.45684,0.23634,0.23634,0.2205,0.0,0.0,0.0,0.0,0.0,0.01264,0.00988,0.0,0.04339,0.0,0.0,0.0,0.0,0.00374,0.16669,0.0,0.2205,0.0,0.0,0.0,0.863,0.34,0.0,0.0,0.0,0.649,0.421,0.0,0.0,71.745,70.0,75.0,93.112,0.0,0.0,55.4,53.352,88.0,3.355,0.0,0.0
2007-05-14T23:00:00,2007-05-15T00:00:00,2007-05-15T04:00:00Z,1.008,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.008,0.03,0.047,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.26368,0.26368,0.26368,0.26368,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.00703,0.02678,0.04158,0.0,0.0,0.0,0.0,0.00385,0.17144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,70.769,70.0,75.0,50.674,99.99,0.0,53.6,52.617,94.0,4.698,0.0,0.0
2007-05-15T00:00:00,2007-05-15T01:00:00,2007-05-15T05:00:00Z,0.894,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.23468,0.23468,0.23468,0.23468,0.0,0.0,0.0,0.0,0.0,0.0,0.01303,0.00515,0.0,0.04069,0.0,0.0,0.0,0.0,0.00386,0.17194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0,0.0,70.791,70.0,75.0,103.613,0.0,0.0,51.8,49.717,87.0,4.698,0.0,0.0
2007-05-15T01:00:00,2007-05-15T02:00:00,2007-05-15T06:00:00Z,2.361,0.261,1.471,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.471,0.0,0.44748,0.44748,0.23084,0.23084,0.21664,0.0,0.0,0.0,0.0,0.0,0.01288,0.00509,0.0,0.03919,0.0,0.0,0.0,0.0,0.00381,0.16987,0.0,0.21664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.0,0.0,70.842,70.0,75.0,117.48,0.0,0.0,55.4,52.296,82.0,10.29,0.0,0.0
2007-05-15T02:00:00,2007-05-15T03:00:00,2007-05-15T07:00:00Z,0.9,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.043,0.0,0.0,0.0,0.0,0.006,0.195,0.0,0.0,0.0,0.23323,0.23323,0.23323,0.23323,0.0,0.0,0.0,0.0,0.0,0.0,0.01288,0.00509,0.0,0.0382,0.0,0.0,0.0,0.0,0.00495,0.1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431,0.0,0.0,70.452,70.0,75.0,122.491,0.0,0.0,53.6,51.616,88.0,10.29,0.0,0.0
2007-05-15T03:00:00,2007-05-15T04:00:00,2007-05-15T08:00:00Z,10.41,2.606,1.517,0.082,0.011,0.0,0.0,0.0,0.015,0.006,0.0,0.042,0.0,0.117,2.136,0.0,0.005,0.192,0.0,1.517,0.0,2.53683,2.53683,2.31343,2.31343,0.22341,0.07298,0.01,0.0,0.0,0.0,0.01292,0.00511,0.0,0.03731,0.0,0.10412,1.89602,0.0,0.00488,0.1701,0.0,0.22341,0.0,2.006,0.0,0.0,0.0,0.917,0.0,0.0,1.075,0.431,0.0,0.0,70.006,70.0,75.0,88.431,110.551,0.0,51.8,45.471,62.0,13.869,0.0,0.0
2007-05-15T04:00:00,2007-05-15T05:00:00,2007-05-15T09:00:00Z,11.23,1.365,6.571,0.154,0.015,0.0,0.0,0.0,0.015,0.006,0.0,0.041,0.0,0.0,0.938,0.0,0.004,0.192,0.0,6.571,0.0,2.18189,2.18189,1.21399,1.21399,0.9679,0.13701,0.01371,0.0,0.0,0.0,0.01294,0.00512,0.0,0.03637,0.0,0.0,0.83425,0.0,0.00383,0.17076,0.0,0.9679,0.0,1.924,0.0,3.573,1.408,1.189,0.0,0.0,3.716,0.437,0.0,0.0,70.0,70.0,75.0,93.283,48.558,0.0,48.2,42.965,66.0,9.171,0.0,0.0
