Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-11-26T06:00:00,2007-11-26T06:00:00,2007-11-26T12:00:00Z,11.545,0.263,10.648,0.037,0.05,0.0,0.02,0.012,0.0,0.039,0.0,0.004,0.1,8.369,2.279,1.69532,1.69532,0.12685,0.12685,1.56847,0.01794,0.02414,0.0,0.00978,0.00561,0.0,0.01905,0.0,0.00212,0.0482,1.23272,0.33575,1.32,0.472,6.822,0.0,1.14,0.438,0.0,0.0,70.0,70.0,70.0,47.654,0.0,0.0,14.0,13.047,84.0,12.079,0.0,0.0
2007-11-26T07:00:00,2007-11-26T07:00:00,2007-11-26T13:00:00Z,15.71,0.405,14.329,0.036,0.05,0.0,0.14,0.011,0.0,0.042,0.0,0.008,0.118,8.14,6.189,2.30312,2.30312,0.19252,0.19252,2.11061,0.01719,0.02378,0.0,0.06672,0.00522,0.0,0.01981,0.0,0.00385,0.05595,1.19902,0.91159,4.487,1.603,6.635,0.0,3.866,0.437,0.0,0.0,70.0,70.0,70.0,45.245,0.0,0.0,14.0,13.047,84.0,10.066,0.0,0.0
2007-11-26T08:00:00,2007-11-26T08:00:00,2007-11-26T14:00:00Z,9.039,0.457,7.479,0.033,0.05,0.0,0.177,0.011,0.0,0.044,0.0,0.009,0.134,7.479,0.0,1.24657,1.24657,0.14499,0.14499,1.10159,0.01053,0.01585,0.0,0.05618,0.00338,0.0,0.0139,0.0,0.0028,0.04234,1.10159,0.0,0.0,0.0,6.096,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,43.413,0.0,0.0,14.0,13.047,84.0,8.053,0.0,0.0
2007-11-26T09:00:00,2007-11-26T09:00:00,2007-11-26T15:00:00Z,9.878,0.254,9.01,0.025,0.05,0.0,0.02,0.01,0.0,0.045,0.0,0.004,0.1,5.519,3.491,1.39173,1.39173,0.06453,0.06453,1.3272,0.00622,0.01269,0.0,0.00514,0.00263,0.0,0.0114,0.0,0.00111,0.02533,0.81302,0.51418,2.147,0.767,4.499,0.0,1.848,0.436,0.0,0.0,70.0,70.0,70.0,42.602,0.0,0.0,15.8,14.783,84.0,8.053,7.925,184.81
2007-11-26T10:00:00,2007-11-26T10:00:00,2007-11-26T16:00:00Z,5.958,0.246,5.119,0.018,0.05,0.0,0.02,0.009,0.0,0.045,0.0,0.004,0.1,3.993,1.126,0.81322,0.81322,0.05916,0.05916,0.75406,0.00427,0.01203,0.0,0.00487,0.00211,0.0,0.01081,0.0,0.00106,0.02401,0.58822,0.16585,0.855,0.305,3.255,0.0,0.738,0.439,0.0,0.0,70.0,70.0,70.0,40.347,0.0,0.0,17.6,16.037,77.0,5.816,11.095,244.723
2007-11-26T11:00:00,2007-11-26T11:00:00,2007-11-26T17:00:00Z,4.673,0.242,3.846,0.017,0.05,0.0,0.02,0.007,0.0,0.044,0.0,0.004,0.1,3.846,0.0,0.62453,0.62453,0.05796,0.05796,0.56657,0.00409,0.01196,0.0,0.00485,0.00165,0.0,0.01049,0.0,0.00105,0.02388,0.56657,0.0,0.0,0.0,3.135,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,39.49,0.0,0.0,19.4,17.224,70.0,5.816,13.631,270.4
2007-11-26T12:00:00,2007-11-26T12:00:00,2007-11-26T18:00:00Z,6.566,0.244,5.735,0.021,0.05,0.0,0.02,0.005,0.0,0.044,0.0,0.004,0.1,4.62,1.115,0.90335,0.90335,0.05864,0.05864,0.84471,0.00494,0.01204,0.0,0.00488,0.00113,0.0,0.01056,0.0,0.00106,0.02404,0.6805,0.16422,0.428,0.153,3.766,0.0,0.37,0.438,0.0,0.0,70.0,70.0,70.0,41.145,0.0,0.0,21.2,18.888,70.0,9.171,14.899,280.861
2007-11-26T13:00:00,2007-11-26T13:00:00,2007-11-26T19:00:00Z,6.162,0.243,5.333,0.019,0.05,0.0,0.02,0.004,0.0,0.046,0.0,0.004,0.1,4.23,1.103,0.84483,0.84483,0.05927,0.05927,0.78556,0.00458,0.01219,0.0,0.00494,0.00092,0.0,0.01123,0.0,0.00107,0.02434,0.62306,0.1625,0.0,0.0,3.448,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,38.428,0.0,0.0,24.8,21.761,65.0,8.053,14.899,280.861
2007-11-26T14:00:00,2007-11-26T14:00:00,2007-11-26T20:00:00Z,4.778,0.242,3.954,0.018,0.05,0.0,0.02,0.003,0.0,0.046,0.0,0.004,0.1,3.954,0.0,0.6411,0.6411,0.05868,0.05868,0.58242,0.00427,0.01215,0.0,0.00492,0.00084,0.0,0.01118,0.0,0.00107,0.02426,0.58242,0.0,0.0,0.0,3.223,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,37.552,0.0,0.0,24.8,21.761,65.0,6.935,13.631,270.717
2007-11-26T15:00:00,2007-11-26T15:00:00,2007-11-26T21:00:00Z,5.065,0.238,4.253,0.014,0.05,0.0,0.02,0.003,0.0,0.046,0.0,0.004,0.1,3.149,1.103,0.68702,0.68702,0.06059,0.06059,0.62642,0.00356,0.01273,0.0,0.00516,0.00088,0.0,0.01172,0.0,0.00112,0.02542,0.46392,0.16251,0.0,0.0,2.567,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,36.671,0.0,0.0,26.6,22.913,60.0,6.935,11.412,245.357
2007-11-26T16:00:00,2007-11-26T16:00:00,2007-11-26T22:00:00Z,3.944,0.237,3.134,0.014,0.05,0.0,0.02,0.004,0.0,0.045,0.0,0.004,0.1,3.134,0.0,0.54555,0.54555,0.08385,0.08385,0.4617,0.00492,0.01768,0.0,0.00717,0.00133,0.0,0.01589,0.0,0.00155,0.03531,0.4617,0.0,0.0,0.0,2.555,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,37.568,0.0,0.0,26.6,22.913,60.0,8.053,8.242,186.712
2007-11-26T17:00:00,2007-11-26T17:00:00,2007-11-26T23:00:00Z,6.144,0.528,4.344,0.014,0.05,0.0,0.249,0.006,0.0,0.048,0.0,0.007,0.153,3.241,1.103,0.90842,0.90842,0.26856,0.26856,0.63986,0.00733,0.02545,0.0,0.12676,0.00304,0.0,0.02455,0.0,0.00373,0.07771,0.47735,0.16251,0.0,0.0,2.642,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,38.658,0.0,0.0,26.6,22.913,60.0,9.171,1.585,51.988
2007-11-26T18:00:00,2007-11-26T18:00:00,2007-11-27T00:00:00Z,12.009,1.859,5.666,0.025,0.05,0.0,0.327,0.012,0.03,0.053,1.187,0.01,0.165,5.666,0.0,1.74817,1.74817,0.91354,0.91354,0.83463,0.01236,0.02457,0.0,0.16087,0.00571,0.01474,0.02586,0.5833,0.0049,0.08124,0.83463,0.0,0.0,0.0,4.619,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,10.26,99.99,0.0,26.6,23.387,65.0,8.053,0.0,0.0
2007-11-26T19:00:00,2007-11-26T19:00:00,2007-11-27T01:00:00Z,8.065,1.405,3.272,0.01,0.05,0.0,0.02,0.015,0.0,0.055,1.15,0.004,0.1,2.169,1.103,1.13781,1.13781,0.65587,0.65587,0.48194,0.0045,0.02335,0.0,0.00946,0.00718,0.0,0.02559,0.53712,0.00205,0.04662,0.31943,0.16251,0.0,0.0,1.768,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,38.428,0.0,0.0,24.8,22.293,71.0,8.053,0.0,0.0
2007-11-26T20:00:00,2007-11-26T20:00:00,2007-11-27T02:00:00Z,9.299,2.399,1.114,0.0,0.05,0.0,0.377,0.02,0.0,0.053,1.727,0.013,0.159,0.0,1.114,1.23818,1.23818,1.07402,1.07402,0.16416,0.0,0.02239,0.0,0.16899,0.00914,0.0,0.02356,0.77307,0.00564,0.07124,0.0,0.16416,0.428,0.153,0.0,0.0,0.37,0.437,0.0,0.0,70.03,70.0,70.0,35.014,0.0,0.0,26.6,23.387,65.0,3.355,0.0,0.0
2007-11-26T21:00:00,2007-11-26T21:00:00,2007-11-27T03:00:00Z,12.126,1.829,5.885,0.004,0.05,0.0,0.308,0.029,0.0,0.052,1.224,0.013,0.149,0.962,4.923,1.70678,1.70678,0.83987,0.83987,0.86691,0.00196,0.02296,0.0,0.14148,0.01312,0.0,0.02366,0.56194,0.00613,0.06862,0.14169,0.72522,4.288,1.532,0.785,0.0,3.696,0.437,0.0,0.0,70.001,70.0,70.0,35.45,0.0,0.0,26.6,23.387,65.0,4.698,0.0,0.0
2007-11-26T22:00:00,2007-11-26T22:00:00,2007-11-27T04:00:00Z,6.31,0.272,5.383,0.014,0.05,0.0,0.02,0.033,0.0,0.05,0.0,0.004,0.1,3.106,2.277,0.91683,0.91683,0.12392,0.12392,0.79291,0.00629,0.02281,0.0,0.00924,0.01504,0.0,0.023,0.0,0.002,0.04554,0.45747,0.33544,1.285,0.459,2.532,0.0,1.109,0.438,0.0,0.0,70.0,70.0,70.0,34.71,0.0,0.0,26.6,23.387,65.0,0.0,0.0,0.0
2007-11-26T23:00:00,2007-11-26T23:00:00,2007-11-27T05:00:00Z,5.903,0.269,4.987,0.017,0.05,0.0,0.02,0.029,0.0,0.048,0.0,0.004,0.1,3.884,1.103,0.84919,0.84919,0.11467,0.11467,0.73451,0.00736,0.02135,0.0,0.00865,0.0122,0.0,0.0206,0.0,0.00187,0.04263,0.57205,0.16246,0.0,0.0,3.166,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,34.711,0.0,0.0,26.6,23.387,65.0,0.447,0.0,0.0
2007-11-27T00:00:00,2007-11-27T00:00:00,2007-11-27T06:00:00Z,8.183,0.281,7.223,0.027,0.05,0.0,0.02,0.02,0.015,0.045,0.0,0.004,0.1,6.097,1.126,1.19503,1.19503,0.13109,0.13109,1.06394,0.01262,0.0233,0.0,0.00944,0.00922,0.00699,0.02095,0.0,0.00204,0.04653,0.8981,0.16584,0.854,0.305,4.97,0.0,0.738,0.439,0.0,0.0,70.0,70.0,70.0,14.222,50.006,0.0,26.6,23.95,71.0,0.224,0.0,0.0
2007-11-27T01:00:00,2007-11-27T01:00:00,2007-11-27T07:00:00Z,5.128,0.252,4.269,0.019,0.05,0.0,0.02,0.014,0.0,0.044,0.0,0.004,0.1,4.269,0.0,0.74107,0.74107,0.11227,0.11227,0.62879,0.00845,0.0223,0.0,0.00904,0.00644,0.0,0.01955,0.0,0.00196,0.04453,0.62879,0.0,0.0,0.0,3.48,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,33.767,0.0,0.0,28.4,25.009,65.0,0.0,0.0,0.0
2007-11-27T02:00:00,2007-11-27T02:00:00,2007-11-27T08:00:00Z,6.162,0.25,5.307,0.019,0.05,0.0,0.02,0.014,0.0,0.043,0.0,0.004,0.1,4.204,1.103,0.89554,0.89554,0.11375,0.11375,0.78178,0.00848,0.02272,0.0,0.00921,0.00656,0.0,0.01942,0.0,0.00199,0.04536,0.61928,0.16251,0.0,0.0,3.427,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,32.81,0.0,0.0,30.2,27.256,71.0,0.224,0.0,0.0
2007-11-27T03:00:00,2007-11-27T03:00:00,2007-11-27T09:00:00Z,5.248,0.25,4.394,0.02,0.05,0.0,0.02,0.014,0.0,0.042,0.0,0.004,0.1,4.394,0.0,0.76504,0.76504,0.11777,0.11777,0.64727,0.00919,0.02355,0.0,0.00954,0.0068,0.0,0.01961,0.0,0.00207,0.04702,0.64727,0.0,0.0,0.0,3.582,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,33.778,0.0,0.0,30.2,27.981,78.0,5.145,0.0,0.0
2007-11-27T04:00:00,2007-11-27T04:00:00,2007-11-27T10:00:00Z,6.103,0.248,5.257,0.018,0.05,0.0,0.02,0.014,0.0,0.041,0.0,0.004,0.1,4.154,1.103,0.8962,0.8962,0.12178,0.12178,0.77442,0.00906,0.02456,0.0,0.00995,0.00709,0.0,0.01992,0.0,0.00215,0.04904,0.61191,0.16251,0.0,0.0,3.386,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,33.041,0.0,0.0,33.8,30.586,72.0,6.935,0.0,0.0
2007-11-27T05:00:00,2007-11-27T05:00:00,2007-11-27T11:00:00Z,4.899,0.246,4.058,0.018,0.05,0.0,0.02,0.014,0.0,0.039,0.0,0.004,0.1,4.058,0.0,0.72242,0.72242,0.12467,0.12467,0.59774,0.00912,0.0253,0.0,0.01025,0.00731,0.0,0.01997,0.0,0.00222,0.05051,0.59774,0.0,0.0,0.0,3.308,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,33.353,0.0,0.0,35.6,32.508,73.0,8.277,0.0,0.0
2007-11-27T06:00:00,2007-11-27T06:00:00,2007-11-27T12:00:00Z,6.291,0.245,5.455,0.019,0.05,0.0,0.02,0.012,0.0,0.039,0.0,0.004,0.1,4.352,1.103,0.92175,0.92175,0.11824,0.11824,0.80351,0.00933,0.02414,0.0,0.00978,0.00561,0.0,0.01905,0.0,0.00212,0.0482,0.641,0.16251,0.0,0.0,3.547,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,38.515,0.0,0.0,35.6,33.324,80.0,12.079,0.0,0.0
2007-11-27T07:00:00,2007-11-27T07:00:00,2007-11-27T13:00:00Z,5.282,0.247,4.44,0.02,0.05,0.0,0.02,0.011,0.0,0.042,0.0,0.004,0.1,4.44,0.0,0.77141,0.77141,0.11739,0.11739,0.65402,0.00938,0.02378,0.0,0.00964,0.00522,0.0,0.01981,0.0,0.00209,0.04748,0.65402,0.0,0.0,0.0,3.619,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,40.868,0.0,0.0,35.6,34.813,93.0,13.422,0.0,0.0
2007-11-27T08:00:00,2007-11-27T08:00:00,2007-11-27T14:00:00Z,5.855,0.439,4.359,0.014,0.05,0.0,0.177,0.011,0.0,0.044,0.0,0.009,0.134,3.255,1.103,0.78107,0.78107,0.13904,0.13904,0.64203,0.00458,0.01585,0.0,0.05618,0.00338,0.0,0.0139,0.0,0.0028,0.04234,0.47952,0.16251,0.0,0.0,2.654,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,30.317,0.0,0.0,37.4,35.865,87.0,5.816,0.0,0.0
2007-11-27T09:00:00,2007-11-27T09:00:00,2007-11-27T15:00:00Z,4.449,0.246,3.61,0.016,0.05,0.0,0.02,0.01,0.0,0.045,0.0,0.004,0.1,3.61,0.0,0.59419,0.59419,0.06238,0.06238,0.53181,0.00407,0.01269,0.0,0.00514,0.00263,0.0,0.0114,0.0,0.00111,0.02533,0.53181,0.0,0.0,0.0,2.943,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,31.153,0.0,0.0,37.4,36.578,93.0,6.935,11.412,0.0
2007-11-27T10:00:00,2007-11-27T10:00:00,2007-11-27T16:00:00Z,5.259,0.243,4.43,0.015,0.05,0.0,0.02,0.009,0.0,0.045,0.0,0.004,0.1,3.326,1.103,0.71095,0.71095,0.05845,0.05845,0.6525,0.00355,0.01203,0.0,0.00487,0.00211,0.0,0.01081,0.0,0.00106,0.02401,0.48998,0.16252,0.0,0.0,2.712,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,30.189,0.0,0.0,39.2,38.343,93.0,6.935,23.458,0.0
2007-11-27T11:00:00,2007-11-27T11:00:00,2007-11-27T17:00:00Z,3.958,0.239,3.142,0.014,0.05,0.0,0.02,0.007,0.0,0.044,0.0,0.004,0.1,3.142,0.0,0.52005,0.52005,0.05722,0.05722,0.46284,0.00334,0.01196,0.0,0.00485,0.00165,0.0,0.01049,0.0,0.00105,0.02388,0.46284,0.0,0.0,0.0,2.561,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,30.189,0.0,0.0,39.2,39.2,100.0,6.935,32.651,0.0
2007-11-27T12:00:00,2007-11-27T12:00:00,2007-11-27T18:00:00Z,4.568,0.235,3.767,0.012,0.05,0.0,0.02,0.005,0.0,0.044,0.0,0.004,0.1,2.664,1.103,0.61141,0.61141,0.05654,0.05654,0.55486,0.00285,0.01204,0.0,0.00488,0.00113,0.0,0.01056,0.0,0.00106,0.02404,0.39234,0.16252,0.0,0.0,2.171,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,28.219,0.0,0.0,42.8,41.872,93.0,6.935,37.406,0.0
2007-11-27T13:00:00,2007-11-27T13:00:00,2007-11-27T19:00:00Z,4.302,0.235,3.5,0.011,0.05,0.0,0.02,0.004,0.0,0.046,0.0,0.004,0.1,2.397,1.103,0.57288,0.57288,0.05729,0.05729,0.51559,0.0026,0.01219,0.0,0.00494,0.00092,0.0,0.01123,0.0,0.00107,0.02434,0.35313,0.16246,0.0,0.0,1.954,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,26.592,0.0,0.0,42.8,42.8,100.0,4.698,37.406,0.0
2007-11-27T14:00:00,2007-11-27T14:00:00,2007-11-27T20:00:00Z,2.975,0.234,2.178,0.01,0.05,0.0,0.02,0.003,0.0,0.046,0.0,0.004,0.1,2.178,0.0,0.37754,0.37754,0.05677,0.05677,0.32077,0.00235,0.01215,0.0,0.00492,0.00084,0.0,0.01118,0.0,0.00107,0.02426,0.32077,0.0,0.0,0.0,1.775,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,26.249,0.0,0.0,44.6,43.636,93.0,5.816,32.651,0.0
2007-11-27T15:00:00,2007-11-27T15:00:00,2007-11-27T21:00:00Z,4.134,0.425,2.685,0.007,0.05,0.0,0.172,0.003,0.0,0.046,0.0,0.006,0.14,1.582,1.103,0.50369,0.50369,0.10813,0.10813,0.39556,0.00179,0.01273,0.0,0.04387,0.00088,0.0,0.01172,0.0,0.00148,0.03565,0.2331,0.16246,0.0,0.0,1.29,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,27.21,0.0,0.0,44.6,44.6,100.0,6.935,23.775,0.0
2007-11-27T16:00:00,2007-11-27T16:00:00,2007-11-27T22:00:00Z,2.592,0.231,1.803,0.008,0.05,0.0,0.02,0.004,0.0,0.045,0.0,0.004,0.1,1.803,0.0,0.34736,0.34736,0.08176,0.08176,0.2656,0.00283,0.01768,0.0,0.00717,0.00133,0.0,0.01589,0.0,0.00155,0.03531,0.2656,0.0,0.0,0.0,1.47,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,25.756,0.0,0.0,46.4,45.4,93.0,6.487,14.899,8.559
2007-11-27T17:00:00,2007-11-27T17:00:00,2007-11-27T23:00:00Z,3.956,0.238,3.145,0.009,0.05,0.0,0.02,0.006,0.0,0.048,0.0,0.004,0.1,2.042,1.103,0.58427,0.58427,0.12103,0.12103,0.46325,0.00462,0.02545,0.0,0.01032,0.00304,0.0,0.02455,0.0,0.00223,0.05082,0.30078,0.16247,0.0,0.0,1.665,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,26.249,0.0,0.0,44.6,44.6,100.0,5.816,1.268,7.608
2007-11-27T18:00:00,2007-11-27T18:00:00,2007-11-28T00:00:00Z,5.843,0.29,4.853,0.022,0.05,0.0,0.02,0.012,0.03,0.053,0.0,0.004,0.1,4.853,0.0,0.85746,0.85746,0.14264,0.14264,0.71482,0.01059,0.02457,0.0,0.00996,0.00571,0.01474,0.02586,0.0,0.00216,0.04906,0.71482,0.0,0.0,0.0,3.956,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,5.458,99.99,0.0,44.6,44.6,100.0,5.816,0.0,0.0
2007-11-27T19:00:00,2007-11-27T19:00:00,2007-11-28T01:00:00Z,4.706,0.693,2.342,0.005,0.05,0.0,0.387,0.015,0.0,0.055,0.0,0.012,0.169,1.227,1.115,0.66847,0.66847,0.32353,0.32353,0.34494,0.00254,0.02335,0.0,0.18063,0.00718,0.0,0.02559,0.0,0.00553,0.0787,0.18076,0.16418,0.428,0.153,1.0,0.0,0.371,0.437,0.0,0.0,70.0,70.0,70.0,26.249,0.0,0.0,44.6,43.636,93.0,5.816,0.0,0.0
2007-11-27T20:00:00,2007-11-27T20:00:00,2007-11-28T02:00:00Z,4.538,0.677,2.228,0.005,0.05,0.0,0.377,0.02,0.0,0.053,0.0,0.013,0.159,1.125,1.103,0.63133,0.63133,0.30319,0.30319,0.32814,0.00224,0.02239,0.0,0.16899,0.00914,0.0,0.02356,0.0,0.00564,0.07124,0.16568,0.16246,0.0,0.0,0.917,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,28.407,0.0,0.0,44.6,43.636,93.0,8.053,0.0,0.0
2007-11-27T21:00:00,2007-11-27T21:00:00,2007-11-28T03:00:00Z,4.738,0.607,2.667,0.006,0.05,0.0,0.308,0.029,0.0,0.052,0.0,0.013,0.149,1.32,1.347,0.67154,0.67154,0.27866,0.27866,0.39288,0.00269,0.02296,0.0,0.14148,0.01312,0.0,0.02366,0.0,0.00613,0.06862,0.19446,0.19842,1.493,0.533,1.076,0.0,1.291,0.437,0.0,0.0,70.0,70.0,70.0,29.834,0.0,0.0,44.6,43.636,93.0,9.171,0.0,0.0
2007-11-27T22:00:00,2007-11-27T22:00:00,2007-11-28T04:00:00Z,9.55,0.53,7.742,0.007,0.05,0.0,0.233,0.033,0.0,0.05,0.0,0.013,0.143,1.679,6.062,1.38214,1.38214,0.24177,0.24177,1.14037,0.0034,0.02281,0.0,0.10628,0.01504,0.0,0.023,0.0,0.00592,0.06532,0.24739,0.89298,5.031,1.797,1.369,0.0,4.351,0.437,0.0,0.0,70.0,70.0,70.0,29.834,0.0,0.0,44.6,43.636,93.0,9.171,0.0,0.0
2007-11-27T23:00:00,2007-11-27T23:00:00,2007-11-28T05:00:00Z,6.221,0.26,5.335,0.008,0.05,0.0,0.02,0.029,0.0,0.048,0.0,0.004,0.1,1.881,3.454,0.89669,0.89669,0.11088,0.11088,0.78581,0.00357,0.02135,0.0,0.00865,0.0122,0.0,0.0206,0.0,0.00187,0.04263,0.27704,0.50877,1.717,0.613,1.533,0.0,1.484,0.437,0.0,0.0,70.0,70.0,70.0,26.605,0.0,0.0,44.6,43.636,93.0,6.263,0.0,0.0
2007-11-28T00:00:00,2007-11-28T00:00:00,2007-11-28T06:00:00Z,5.137,0.268,4.223,0.014,0.05,0.0,0.02,0.02,0.015,0.045,0.0,0.004,0.1,3.097,1.126,0.74691,0.74691,0.12489,0.12489,0.62202,0.00641,0.0233,0.0,0.00944,0.00922,0.00699,0.02095,0.0,0.00204,0.04653,0.45617,0.16585,0.855,0.306,2.524,0.0,0.741,0.439,0.0,0.0,70.0,70.0,70.0,9.036,50.006,0.0,44.6,43.636,93.0,5.816,0.0,0.0
2007-11-28T01:00:00,2007-11-28T01:00:00,2007-11-28T07:00:00Z,5.129,0.242,4.304,0.009,0.05,0.0,0.02,0.014,0.0,0.044,0.0,0.004,0.1,2.002,2.302,0.7418,0.7418,0.10778,0.10778,0.63402,0.00397,0.0223,0.0,0.00904,0.00644,0.0,0.01955,0.0,0.00196,0.04453,0.29493,0.33908,1.717,0.613,1.632,0.0,1.489,0.437,0.0,0.0,70.0,70.0,70.0,24.504,0.0,0.0,44.78,43.813,93.0,2.013,0.0,0.0
2007-11-28T02:00:00,2007-11-28T02:00:00,2007-11-28T08:00:00Z,3.861,0.24,3.041,0.009,0.05,0.0,0.02,0.014,0.0,0.043,0.0,0.004,0.1,1.938,1.103,0.55719,0.55719,0.10918,0.10918,0.448,0.00391,0.02272,0.0,0.00921,0.00656,0.0,0.01942,0.0,0.00199,0.04536,0.28554,0.16247,0.0,0.0,1.58,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,24.562,0.0,0.0,44.6,43.636,93.0,1.566,0.0,0.0
2007-11-28T03:00:00,2007-11-28T03:00:00,2007-11-28T09:00:00Z,2.802,0.239,1.985,0.009,0.05,0.0,0.02,0.014,0.0,0.042,0.0,0.004,0.1,1.985,0.0,0.40516,0.40516,0.11274,0.11274,0.29242,0.00415,0.02355,0.0,0.00954,0.0068,0.0,0.01961,0.0,0.00207,0.04702,0.29242,0.0,0.0,0.0,1.618,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,24.527,0.0,0.0,44.6,43.636,93.0,1.118,0.0,0.0
2007-11-28T04:00:00,2007-11-28T04:00:00,2007-11-28T10:00:00Z,3.92,0.238,3.106,0.009,0.05,0.0,0.02,0.014,0.0,0.041,0.0,0.004,0.1,2.003,1.103,0.57466,0.57466,0.11709,0.11709,0.45757,0.00437,0.02456,0.0,0.00995,0.00709,0.0,0.01992,0.0,0.00215,0.04904,0.2951,0.16247,0.0,0.0,1.633,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,24.509,0.0,0.0,44.6,43.636,93.0,0.671,0.0,0.0
2007-11-28T05:00:00,2007-11-28T05:00:00,2007-11-28T11:00:00Z,2.842,0.237,2.032,0.009,0.05,0.0,0.02,0.014,0.0,0.039,0.0,0.004,0.1,2.032,0.0,0.41948,0.41948,0.12012,0.12012,0.29936,0.00457,0.0253,0.0,0.01025,0.00731,0.0,0.01997,0.0,0.00222,0.05051,0.29936,0.0,0.0,0.0,1.657,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,24.503,0.0,0.0,44.6,43.636,93.0,0.224,0.0,0.0
2007-11-28T06:00:00,2007-11-28T06:00:00,2007-11-28T12:00:00Z,3.96,0.235,3.159,0.009,0.05,0.0,0.02,0.012,0.0,0.039,0.0,0.004,0.1,2.056,1.103,0.57871,0.57871,0.11332,0.11332,0.46539,0.00441,0.02414,0.0,0.00978,0.00561,0.0,0.01905,0.0,0.00212,0.0482,0.30292,0.16247,0.0,0.0,1.676,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,24.502,0.0,0.0,44.6,43.636,93.0,0.0,0.0,0.0
