occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.5,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0
0.5,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0.586
0.5,0.244,0.244,0,0,0,0,0.306,0.573,0.573,0,0,0.305
0.5,0.286,0.286,0,0.633,0,0,0.345,0.588,0.588,0.583,0,0.0952
1,0.368,0.368,0,0.95,0,0,0.422,0.618,0.618,0.676,0,0.238
1,0.874,0.874,0.267,0,0,0,0.697,0.785,0.785,0.259,0,0.0476
0.5,0.498,0.498,0,0,0,0,0.499,0.603,0.603,0,0,0.0476
1,0.843,0.843,0,0,0,0,0.785,0.696,0.696,0,0,0.333
1,0.652,0.652,0,0,0,0,0.763,0.667,0.667,0,0,0.238
1,0.307,0.307,0,0,0,0,0.455,0.529,0.529,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.19
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0.583,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0.5,0,0,0,0.258,0.465,0.465,0,0,0.309
1,0.25,0.25,0,0,0,0,0.256,0.551,0.551,0,0,0.152
1,0.439,0.439,0,0,0,0,0.265,0.637,0.637,0,0,0
1,0.421,0.421,0,0.133,0,0,0.276,0.652,0.652,0.154,0,0.871
1,0.408,0.408,0,1,0,0,0.265,0.667,0.667,0.538,0,0.171
1,0.405,0.405,0,0.45,0,0,0.31,0.667,0.667,0.793,0,0
0.5,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0
0.5,0.244,0.244,0.267,0,0,0,0.306,0.573,0.573,0,0,0.0476
0.5,0.286,0.286,0,0,0,0,0.345,0.588,0.588,0,0,0.0952
0.5,0.368,0.368,0,0,0,0,0.422,0.618,0.618,0,0,0.333
0.5,0.461,0.461,0,0,0,0,0.477,0.625,0.625,0,0,0.0952
1,0.947,0.947,0,0,0,0,0.741,0.741,0.741,0,0,0.381
1,0.446,0.446,0,0,0,0,0.521,0.581,0.581,0,0,0
1,0.351,0.351,0,0,0,0,0.51,0.566,0.566,0,0,0.0952
1,0.307,0.307,0,0,0,0,0.455,0.529,0.529,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.286
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.194,0.194,0.267,0,0,0,0.367,0.507,0.507,0,0,0
1,0.428,0.428,0,0,0,0,0.52,0.622,0.622,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.25,0.25,0,0,0,0,0.256,0.551,0.551,0,0,0
0.5,0.244,0.244,0,0,0,0,0.262,0.551,0.551,0,0,0
0.5,0.235,0.235,0,0,0,0,0.267,0.559,0.559,0,0,0
0.5,0.229,0.229,0,0,0,0,0.262,0.566,0.566,0,0,0
0.5,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0
0.5,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0
0.5,0.244,0.244,0,0,0,0,0.306,0.573,0.573,0,0,0
0.5,0.286,0.286,0.0833,0,0,0,0.345,0.588,0.588,0,0,0.0476
1,0.688,0.688,0.183,0,0,0,0.586,0.77,0.77,0,0,0.19
1,0.874,0.874,0,0,0,0,0.697,0.785,0.785,0,0,0.143
1,0.947,0.947,0,0,0,0,0.741,0.741,0.741,0,0,0.0476
1,0.843,0.843,0,0,0,0,0.785,0.696,0.696,0,0,0.621
1,0.652,0.652,0,0,0,0,0.763,0.667,0.667,0,0,0.0476
1,0.307,0.307,0,0,0,0,0.455,0.529,0.529,0,0,0.165
1,0.148,0.148,0,0,0,0,0.405,0.499,0.499,0,0,0.496
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.208
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0.0833,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.248,0.248,0.183,0,0,0,0.317,0.551,0.551,0,0,0
0.5,0.25,0.25,0,0,0,0,0.256,0.551,0.551,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.476
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.244,0.244,0.533,0,0,0,0.306,0.573,0.573,0,0,0
1,0.524,0.524,0.267,0,0,0,0.431,0.711,0.711,0,0,0
1,0.688,0.688,0,0,0,0,0.586,0.77,0.77,0,0,0
1,0.874,0.874,0,0,0,0,0.697,0.785,0.785,0,0,0.0952
1,0.947,0.947,0,0,0,0,0.741,0.741,0.741,0,0,0.679
1,0.843,0.843,0,0,0,0,0.785,0.696,0.696,0,0,0
1,0.652,0.652,0,0,0,0,0.763,0.667,0.667,0,0,0.0476
1,0.565,0.565,0,0,0,0,0.652,0.593,0.593,0,0,0.0476
1,0.148,0.148,0,0,0,0,0.405,0.499,0.499,0,0,0.19
1,0.0857,0.0857,0,0,0,0,0.35,0.492,0.492,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0512,0.0512,0,0,0,0,0.311,0.47,0.47,0,0,0
1,0.0966,0.0966,0,0,0,0,0.328,0.477,0.477,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.229,0.229,0.533,0,0,0,0.262,0.566,0.566,0,0,0
0.5,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0
0.5,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0
0.5,0.244,0.244,0,0,0,0,0.306,0.573,0.573,0,0,0
0.5,0.286,0.286,0,0,0,0,0.345,0.588,0.588,0,0,0.0476
0.5,0.368,0.368,0,0,0,0,0.422,0.618,0.618,0,0,0.143
1,0.874,0.874,0,0,0,0,0.697,0.785,0.785,0,0,0.0952
1,0.947,0.947,0,0,0,0,0.741,0.741,0.741,0,0,0.286
1,0.843,0.843,0,0,0,0,0.785,0.696,0.696,0,0,0
1,0.652,0.652,0,0,0,0,0.763,0.667,0.667,0,0,0.0952
1,0.307,0.307,0,0,0,0,0.455,0.529,0.529,0,0,0
1,0.148,0.148,0,0,0,0,0.405,0.499,0.499,0,0,0
1,0.0857,0.0857,0,0,0,0,0.35,0.492,0.492,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.381
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0.0833,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0966,0.0966,0.183,0,0,0,0.328,0.477,0.477,0,0,0
1,0.194,0.194,0,0,0,0,0.367,0.507,0.507,0,0,0.147
1,0.428,0.428,0,0,0,0,0.52,0.622,0.622,0,0,0
0.5,0.248,0.248,0,0,0,0,0.317,0.551,0.551,0,0,0
0.5,0.25,0.25,0,0,0,0,0.256,0.551,0.551,0,0,0
0.5,0.244,0.244,0,0,0,0,0.262,0.551,0.551,0,0,0.381
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.229,0.229,0,0,0,0,0.262,0.566,0.566,0,0,0.0476
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.428
0.5,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0.286
0.5,0.244,0.244,0,0,0,0,0.306,0.573,0.573,0,0,0
0.5,0.286,0.286,0.267,0,0,0,0.345,0.588,0.588,0,0,0.0952
1,0.688,0.688,0,0,0,0,0.586,0.77,0.77,0,0,0
1,0.874,0.874,0,0,0,0,0.697,0.785,0.785,0,0,0.161
1,0.947,0.947,0,0,0,0,0.741,0.741,0.741,0,0,0
1,0.843,0.843,0,0,0,0,0.785,0.696,0.696,0,0,0.286
1,0.652,0.652,0,0,0,0,0.763,0.667,0.667,0,0,0.0952
1,0.307,0.307,0,0,0,0,0.455,0.529,0.529,0,0,0.175
1,0.148,0.148,0,0,0,0,0.405,0.499,0.499,0,0,0.163
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0.267,0,0,0,0.258,0.465,0.465,0,0,0
1,0.248,0.248,0,0,0,0,0.317,0.551,0.551,0,0,0.182
1,0.25,0.25,0,0,0,0,0.256,0.551,0.551,0,0,0.528
1,0.244,0.244,0,0,0,0,0.262,0.551,0.551,0,0,0.281
1,0.235,0.235,0,0,0,0,0.267,0.559,0.559,0,0,0.0952
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0.19
1,0.409,0.409,0,0.133,0,0,0.343,0.652,0.652,0.177,0,0.19
1,0.44,0.44,0,1,0,0,0.354,0.681,0.681,0.615,0,0
1,0.524,0.524,0,0.717,0,0,0.431,0.711,0.711,0,0,0
1,0.688,0.688,0,0,0,0,0.586,0.77,0.77,0,0,0.0476
1,0.874,0.874,0,0,0,0,0.697,0.785,0.785,0,0,0.0952
1,0.947,0.947,0,0,0,0,0.741,0.741,0.741,0,0,0.333
1,0.843,0.843,0,0,0,0,0.785,0.696,0.696,0,0,0
1,0.652,0.652,0,0,0,0,0.763,0.667,0.667,0,0,0
1,0.565,0.565,0,0,0,0,0.652,0.593,0.593,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.136
1,0.194,0.194,0,0,0,0,0.367,0.507,0.507,0,0,0.278
1,0.239,0.239,0,0,0,0,0.389,0.544,0.544,0,0,0.118
1,0.248,0.248,0,0,0,0,0.317,0.551,0.551,0,0,0
1,0.451,0.451,0,0,0,0,0.254,0.637,0.637,0,0,0
0.5,0.244,0.244,0,0,0,0,0.262,0.551,0.551,0,0,0.0952
0.5,0.235,0.235,0,0,0,0,0.267,0.559,0.559,0,0,0.0952
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.19
0,0.049,0.049,0.533,0,0,0,0.258,0.465,0.465,0,0,0.0952
1,0.44,0.44,0,0,0,0,0.354,0.681,0.681,0,0,0
1,0.524,0.524,0,0,0,0,0.431,0.711,0.711,0,0,0.0476
1,0.688,0.688,0,0,0,0,0.586,0.77,0.77,0,0,0
1,0.874,0.874,0,0.883,0,0,0.697,0.785,0.785,0.634,0,0.143
1,0.947,0.947,0,0.7,0,0,0.741,0.741,0.741,0.131,0,0
1,0.843,0.843,0,0,0,0,0.785,0.696,0.696,0,0,0.0952
1,0.652,0.652,0,0,0,0,0.763,0.667,0.667,0,0,0
1,0.565,0.565,0,0,0,0,0.652,0.593,0.593,0,0,0.143
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.429
1,0.339,0.339,0,0,0,0,0.476,0.548,0.548,0,0,0.186
0.5,0.239,0.239,0,0,0,0,0.389,0.544,0.544,0,0,0.121
0.5,0.248,0.248,0,0,0,0,0.317,0.551,0.551,0,0,0
0.5,0.25,0.25,0,0,0,0,0.256,0.551,0.551,0,0,0
0.5,0.244,0.244,0,0,0,0,0.262,0.551,0.551,0,0,0
0.5,0.235,0.235,0.0833,0,0,0,0.267,0.559,0.559,0,0,0
0.5,0.229,0.229,0.183,0,0,0,0.262,0.566,0.566,0,0,0.143
0.5,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0.286
0.5,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0
0.5,0.244,0.244,0,0,0,0,0.306,0.573,0.573,0,0,0.528
1,0.524,0.524,0.0833,0,0,0,0.431,0.711,0.711,0,0,0.161
1,0.688,0.688,0.183,0,0,0,0.586,0.77,0.77,0,0,0.24
1,0.874,0.874,0,0,0,0,0.697,0.785,0.785,0,0,0
1,0.947,0.947,0,0,0,0,0.741,0.741,0.741,0,0,0.286
0.5,0.446,0.446,0,0,0,0,0.521,0.581,0.581,0,0,0.0476
0.5,0.351,0.351,0,0,0,0,0.51,0.566,0.566,0,0,0.265
0.5,0.307,0.307,0,0,0,0,0.455,0.529,0.529,0,0,0.193
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0857,0.0857,0,0,0,0,0.35,0.492,0.492,0,0,0
1,0.0612,0.0612,0,0,0,0,0.333,0.477,0.477,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0966,0.0966,0,0,0,0,0.328,0.477,0.477,0,0,0.176
1,0.194,0.194,0,0,0,0,0.367,0.507,0.507,0,0,0.282
1,0.239,0.239,0,0,0,0,0.389,0.544,0.544,0,0,0.251
1,0.447,0.447,0,0,0,0,0.376,0.637,0.637,0,0,0.317
1,0.451,0.451,0,0,0,0,0.254,0.637,0.637,0,0,0.0952
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.19
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
0,0.049,0.049,0.0833,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.244,0.244,0.45,0,0.05,0.283,0.306,0.573,0.573,0,0,0
1,0.524,0.524,0,0,0.183,1,0.431,0.711,0.711,0,0.39,0.227
1,0.688,0.688,0.0833,0,0,0,0.586,0.77,0.77,0,0.454,0.636
1,0.874,0.874,1,0,0,0,0.697,0.785,0.785,0,0,0
1,0.947,0.947,0,0,0,0,0.741,0.741,0.741,0,0,0.143
1,0.843,0.843,0,0,0.55,0,0.785,0.696,0.696,0,0.198,0.32
1,0.652,0.652,0,0,0.617,0.85,0.763,0.667,0.667,0,0.224,0.0476
1,0.307,0.307,0,0,0,0.95,0.455,0.529,0.529,0,0.552,0
1,0.148,0.148,0,0,0,0,0.405,0.499,0.499,0,0.728,0
1,0.0857,0.0857,0,0,0,0,0.35,0.492,0.492,0,0.485,0.19
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.198
1,0.194,0.194,0,0,0,0,0.367,0.507,0.507,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.248,0.248,0,0,0,0,0.317,0.551,0.551,0,0,0
0.5,0.25,0.25,0,0.633,0,0,0.256,0.551,0.551,0.511,0,0
0.5,0.244,0.244,0,0.95,0,0,0.262,0.551,0.551,0.337,0,0.144
0.5,0.235,0.235,0,0,0,0,0.267,0.559,0.559,0,0,0.215
1,0.408,0.408,0,0,0,0,0.265,0.667,0.667,0,0,0.367
0.5,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0
0.5,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0.0476
0.5,0.244,0.244,0,0,0,0,0.306,0.573,0.573,0,0,0
0.5,0.286,0.286,0,0,0,0,0.345,0.588,0.588,0,0,0.24
0.5,0.368,0.368,0,0,0,0,0.422,0.618,0.618,0,0,0.143
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.947,0.947,0,0,0,0,0.741,0.741,0.741,0,0,0.143
1,0.843,0.843,0,0,0,0,0.785,0.696,0.696,0,0,0.0952
1,0.652,0.652,0,0,0,0,0.763,0.667,0.667,0,0,0.238
1,0.307,0.307,0,0,0,0,0.455,0.529,0.529,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.238
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.305
0.5,0.239,0.239,0,0,0,0,0.389,0.544,0.544,0,0,0.127
1,0.447,0.447,0,0,0,0,0.376,0.637,0.637,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.235,0.235,0,0,0,0,0.267,0.559,0.559,0,0,0.0476
0.5,0.229,0.229,0,0,0,0,0.262,0.566,0.566,0,0,0.0476
0.5,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0
0.5,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0
0.5,0.244,0.244,0,0,0,0,0.306,0.573,0.573,0,0,0.0476
0.5,0.286,0.286,0,0,0,0,0.345,0.588,0.588,0,0,0.19
1,0.368,0.368,0,0,0,0,0.422,0.618,0.618,0,0,0.717
1,0.874,0.874,0,0,0,0,0.697,0.785,0.785,0,0,0.399
0.5,0.498,0.498,0,0,0,0,0.499,0.603,0.603,0,0,0.182
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.351,0.351,0,0,0,0,0.51,0.566,0.566,0,0,0.0476
1,0.307,0.307,0,0,0,0,0.455,0.529,0.529,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0969
1,0.194,0.194,0,0,0,0,0.367,0.507,0.507,0,0,0.331
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0923
0.5,0.229,0.229,0,0,0,0,0.262,0.566,0.566,0,0,0.24
0.5,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0.288
0.5,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0.255
0.5,0.244,0.244,0,0,0,0,0.306,0.573,0.573,0,0,0.132
0.5,0.286,0.286,0,0,0,0,0.345,0.588,0.588,0,0,0.466
1,0.688,0.688,0,0,0,0,0.586,0.77,0.77,0,0,0.166
0.5,0.461,0.461,0.267,0,0,0,0.477,0.625,0.625,0,0,0.31
0.5,0.498,0.498,0,0,0,0,0.499,0.603,0.603,0,0,0.19
0.5,0.446,0.446,0,0,0,0,0.521,0.581,0.581,0,0,0.193
0.5,0.351,0.351,0,0,0,0,0.51,0.566,0.566,0,0,0.19
1,0.307,0.307,0,0,0,0,0.455,0.529,0.529,0,0,0.285
1,0.148,0.148,0,0,0,0,0.405,0.499,0.499,0,0,0.358
1,0.0857,0.0857,0,0,0,0,0.35,0.492,0.492,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.33
1,0.447,0.447,0,0,0,0,0.376,0.637,0.637,0,0,0.0988
0.5,0.25,0.25,0,0,0,0,0.256,0.551,0.551,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.421,0.421,0,0,0,0,0.276,0.652,0.652,0,0,0.0952
0.5,0.229,0.229,0,0,0,0,0.262,0.566,0.566,0,0,0.238
0.5,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0.0476
0.5,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0
0.5,0.244,0.244,0,0,0,0,0.306,0.573,0.573,0,0,0
0.5,0.049,0.049,0.0833,0,0,0,0.258,0.465,0.465,0,0,0
1,0.688,0.688,0.533,0,0,0,0.586,0.77,0.77,0,0,0.143
1,0.874,0.874,0.45,0,0,0,0.697,0.785,0.785,0,0,0.238
1,0.947,0.947,0,0,0,0,0.741,0.741,0.741,0,0,0.428
1,0.843,0.843,0,0,0,0,0.785,0.696,0.696,0,0,0.0476
1,0.652,0.652,0,0,0,0,0.763,0.667,0.667,0,0,0
1,0.307,0.307,0,0,0,0,0.455,0.529,0.529,0,0,0.0952
1,0.148,0.148,0,0,0,0,0.405,0.499,0.499,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.238
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.244,0.244,0,0,0.233,0.533,0.262,0.551,0.551,0,0.0661,0
0.5,0.235,0.235,0,0,0,0.5,0.267,0.559,0.559,0,0.508,0
0.5,0.229,0.229,0,0,0,0,0.262,0.566,0.566,0,0.224,0
0.5,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0
1,0.229,0.229,0,0,0,0,0.3,0.559,0.559,0,0,0.0476
1,0.244,0.244,0,0,0,0,0.306,0.573,0.573,0,0,0.176
1,0.286,0.286,0,0,0,0,0.345,0.588,0.588,0,0,0.203
1,0.368,0.368,0,0,0,0,0.422,0.618,0.618,0,0,0.428
1,0.461,0.461,0,0,0,0,0.477,0.625,0.625,0,0,0.235
0.5,0.498,0.498,0,0,0,0,0.499,0.603,0.603,0,0,0.0952
1,0.843,0.843,0,0,0,0,0.785,0.696,0.696,0,0,0
1,0.652,0.652,0,0,0,0,0.763,0.667,0.667,0,0,0.143
1,0.565,0.565,0,0,0,0,0.652,0.593,0.593,0,0,0.286
1,0.148,0.148,0,0,0,0,0.405,0.499,0.499,0,0,0.0952
1,0.0857,0.0857,0,0,0,0,0.35,0.492,0.492,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0512,0.0512,0,0,0,0,0.311,0.47,0.47,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.138
1,0.194,0.194,0,0,0,0,0.367,0.507,0.507,0,0,0.404
1,0.239,0.239,0,0,0,0,0.389,0.544,0.544,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.25,0.25,0,0,0,0,0.256,0.551,0.551,0,0,0
0.5,0.244,0.244,0,0,0,0,0.262,0.551,0.551,0,0,0
0.5,0.235,0.235,0,0,0,0,0.267,0.559,0.559,0,0,0
0.5,0.229,0.229,0,0,0,0,0.262,0.566,0.566,0,0,0
0.5,0.227,0.227,0,0,0,0,0.284,0.566,0.566,0,0,0.0952
1,0.229,0.229,0.333,0,0,0,0.3,0.559,0.559,0,0,0
